OrderID,SalesChannelID,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
dd2bd04c-6936-4c5d-ae67-2f31e1069bcc,Kitchen,D200038,CID-003,CA-0006,2025-07-14,Completed,485.88,29.16,515.04,Discover,USD,SampleGen
cbb67627-9fbf-4594-b068-6bcc8bcd5326,Kitchen,D200039,CID-003,CA-0006,2025-08-14,Completed,297.9,17.88,315.78,VISA,USD,SampleGen
ccfe35aa-43a7-4163-80cb-ad67a8d64794,Kitchen,D200040,CID-003,CA-0006,2025-09-29,Shipped,2797.74,167.88,2965.62,VISA,USD,SampleGen
2d9fac85-bdc2-49ab-87d9-dddd93303be0,Kitchen,D200041,CID-003,CA-0006,2025-09-09,Completed,1359.78,81.6,1441.38,VISA,USD,SampleGen
584f1c58-1c9b-4daf-aa0e-c99e48620d1e,Kitchen,D200042,CID-003,CA-0006,2025-10-13,Completed,1951.88,117.12,2069.0,VISA,USD,SampleGen
b4c33c6d-cdb1-46bd-87cd-9719b0c64059,Kitchen,D200043,CID-003,CA-0006,2025-10-08,Completed,1349.88,81.0,1430.88,MC,USD,SampleGen
d9f38c30-997d-4b27-b6b0-e4539fb5f0d1,Kitchen,D200044,CID-003,CA-0006,2025-11-11,Completed,1157.78,69.48,1227.26,Discover,USD,SampleGen
c28298b1-9b4c-4bf9-808f-713cbf20b236,Kitchen,D200045,CID-003,CA-0006,2025-11-10,Shipped,701.78,42.12,743.9,MC,USD,SampleGen
9854362f-3bf1-411d-a01e-03537a97795a,Kitchen,D200046,CID-003,CA-0006,2025-12-15,Shipped,4339.78,260.4,4600.18,VISA,USD,SampleGen
4a8f602e-e0fd-433a-a2b6-9eac33518bcf,Kitchen,D200047,CID-003,CA-0006,2025-12-01,Shipped,495.84,29.76,525.6,VISA,USD,SampleGen
77a172b6-3e0b-4c02-8d6c-033c01b12638,Kitchen,D200048,CID-003,CA-0006,2026-01-14,Completed,277.86,16.68,294.54,PayPal,USD,SampleGen
3c8bb630-5512-4e96-bdad-05da3efb6bb8,Kitchen,D200049,CID-003,CA-0006,2026-01-21,Completed,2427.78,145.68,2573.46,VISA,USD,SampleGen
c380c7c1-ffbc-4042-bfca-ecf9fbc789f7,Kitchen,D200050,CID-003,CA-0006,2026-02-01,Completed,577.86,34.68,612.54,AmEx,USD,SampleGen
ce1b88f9-0970-43ec-8ada-9e2e21d2fb9b,Kitchen,D200051,CID-003,CA-0006,2026-03-23,Completed,1815.82,108.96,1924.78,PayPal,USD,SampleGen
8dad2f17-8fea-4c4b-90d4-360aaa68f398,Kitchen,D200052,CID-003,CA-0006,2026-04-25,Shipped,5867.72,352.08,6219.8,MC,USD,SampleGen
dfc5d8ee-960d-470c-badd-bfaabc2e080a,Kitchen,D200053,CID-003,CA-0006,2026-04-29,Completed,3695.88,221.76,3917.64,MC,USD,SampleGen
d5d9b34f-c7b7-4a4b-baca-b8b8027b934d,Kitchen,D200054,CID-004,CA-0008,2025-06-28,Completed,4955.78,297.36,5253.14,Discover,USD,SampleGen
435f077c-6f29-4cab-a973-c702a29f7969,Kitchen,D200055,CID-004,CA-0008,2025-09-21,Completed,513.8,30.84,544.64,PayPal,USD,SampleGen
12708903-3e89-4135-9a26-5b286577865a,Kitchen,D200056,CID-004,CA-0008,2025-10-21,Completed,659.88,39.6,699.48,MC,USD,SampleGen
c730f1f1-36c8-4f20-8529-22ee1b8cc504,Kitchen,D200057,CID-004,CA-0008,2025-12-24,Completed,3607.84,216.48,3824.32,PayPal,USD,SampleGen
15746eb4-f633-4a28-bf7f-fc14ee4e6916,Kitchen,D200058,CID-004,CA-0008,2026-01-14,Completed,493.82,29.64,523.46,MC,USD,SampleGen
94824c2c-c6e0-4a3c-86c7-3cdabec2d712,Kitchen,D200059,CID-004,CA-0008,2026-02-04,Completed,2515.82,150.96,2666.78,VISA,USD,SampleGen
df6b46b9-cb87-4f05-9a47-fcb4bb2f28a6,Kitchen,D200060,CID-004,CA-0008,2026-03-20,Completed,371.88,22.32,394.2,MC,USD,SampleGen
3ecf6592-701c-4a87-b021-b3cb89f0ca19,Kitchen,D200061,CID-004,CA-0008,2026-04-20,Cancelled,1819.82,109.2,1929.02,VISA,USD,SampleGen
81833f6e-9854-4a71-8aca-b2c2d7ce78c1,Kitchen,D200062,CID-005,CA-0010,2025-04-11,Cancelled,1939.82,116.4,2056.22,MC,USD,SampleGen
08fc8afb-55c0-4793-9f12-33ebb83f8037,Kitchen,D200063,CID-005,CA-0010,2025-05-10,Cancelled,323.92,19.44,343.36,MC,USD,SampleGen
ba9aad91-153c-4a4b-a301-0ed961de6d55,Kitchen,D200064,CID-005,CA-0010,2025-06-03,Completed,2511.74,150.72,2662.46,VISA,USD,SampleGen
763bc236-a742-4837-ac0a-32f0f57cdf2a,Kitchen,D200065,CID-005,CA-0010,2025-07-10,Shipped,1717.86,103.08,1820.94,VISA,USD,SampleGen
b6b02ee0-e10b-4c40-bd04-a24ddd258281,Kitchen,D200066,CID-005,CA-0010,2025-10-13,Completed,2091.78,125.52,2217.3,MC,USD,SampleGen
037d8d0e-4cf5-4d77-b343-2caeb12e6093,Kitchen,D200067,CID-005,CA-0010,2025-11-07,Completed,613.86,36.84,650.7,PayPal,USD,SampleGen
bf4392cf-d7c9-4a20-aad8-392d5a3e5ab8,Kitchen,D200068,CID-005,CA-0010,2025-12-09,Completed,2427.74,145.68,2573.42,MC,USD,SampleGen
8d24bb5a-a662-4cad-882f-ced2108c13df,Kitchen,D200069,CID-005,CA-0010,2026-01-02,Completed,1859.86,111.6,1971.46,PayPal,USD,SampleGen
355b00b9-cd04-415c-adeb-78d2885f0347,Kitchen,D200070,CID-005,CA-0010,2026-03-21,Completed,1627.76,97.68,1725.44,PayPal,USD,SampleGen
b97aacf6-7b2f-48a9-8926-536f1c97a7f0,Kitchen,D200071,CID-005,CA-0010,2026-04-30,Completed,1823.82,109.44,1933.26,Discover,USD,SampleGen
af906de3-9057-4d9b-86d8-3ea557857dea,Kitchen,D200072,CID-006,CA-0012,2025-01-20,Completed,7103.8,426.24,7530.04,AmEx,USD,SampleGen
51bc50df-8f01-43d0-8b01-384d8cbbfc3b,Kitchen,D200073,CID-006,CA-0012,2025-02-15,Completed,619.9,37.2,657.1,Discover,USD,SampleGen
8e64e331-9718-428c-be01-b0b1ef1041c2,Kitchen,D200074,CID-006,CA-0012,2025-03-07,Completed,1109.84,66.6,1176.44,MC,USD,SampleGen
30b10b78-2c72-4e24-8d3e-b16717dfe432,Kitchen,D200075,CID-006,CA-0012,2025-04-23,Cancelled,2795.88,167.76,2963.64,Discover,USD,SampleGen
2f292bb2-22aa-4dd0-bb38-81e3a84d791d,Kitchen,D200076,CID-006,CA-0012,2025-05-26,Completed,1939.9,116.4,2056.3,VISA,USD,SampleGen
1c7a501f-f15f-44b1-9ac8-d9cb1dc1d70a,Kitchen,D200077,CID-006,CA-0012,2025-06-16,Completed,1095.7,65.76,1161.46,MC,USD,SampleGen
fc1db8aa-e82f-4717-a7ff-c07522d9218a,Kitchen,D200078,CID-006,CA-0012,2025-06-16,Cancelled,2207.82,132.48,2340.3,VISA,USD,SampleGen
6e0560eb-a610-4af7-b5c8-23fe55e89658,Kitchen,D200079,CID-006,CA-0012,2025-07-02,Shipped,4035.76,242.16,4277.92,VISA,USD,SampleGen
88403fd8-788a-428d-8260-20c9dcbb83fe,Kitchen,D200080,CID-006,CA-0012,2025-07-23,Completed,675.84,40.56,716.4,MC,USD,SampleGen
d8444777-c32a-4f24-9285-ccb3a28fbd07,Kitchen,D200081,CID-006,CA-0012,2025-08-23,Completed,6507.78,390.48,6898.26,VISA,USD,SampleGen
50357e61-cda4-4a40-8d38-2f018468001a,Kitchen,D200082,CID-006,CA-0012,2025-08-10,Completed,4579.82,274.8,4854.62,Discover,USD,SampleGen
92b87cf2-e7cd-4579-9172-59f3756b74de,Kitchen,D200083,CID-006,CA-0012,2025-09-16,Cancelled,2283.7,137.04,2420.74,MC,USD,SampleGen
2c157c5d-918c-4852-bd30-e6adf6499e19,Kitchen,D200084,CID-006,CA-0012,2025-09-11,Completed,2255.8,135.36,2391.16,Discover,USD,SampleGen
b56a7918-9e68-4404-ac43-31e5e1241b18,Kitchen,D200085,CID-006,CA-0012,2025-10-22,Pending,4975.78,298.56,5274.34,MC,USD,SampleGen
43769030-a847-40c0-aaec-081c4cba0d3f,Kitchen,D200086,CID-006,CA-0012,2025-10-27,Completed,817.82,49.08,866.9,MC,USD,SampleGen
11548304-d4c6-4bfa-82d9-a5b405c0cb2a,Kitchen,D200087,CID-006,CA-0012,2025-11-23,Completed,2255.76,135.36,2391.12,VISA,USD,SampleGen
032caaf4-f533-45b1-96e0-f838816fa095,Kitchen,D200088,CID-006,CA-0012,2025-11-05,Shipped,557.9,33.48,591.38,VISA,USD,SampleGen
7520da07-6147-4b91-83f3-1f6800423f8d,Kitchen,D200089,CID-006,CA-0012,2025-12-28,Completed,1251.88,75.12,1327.0,Discover,USD,SampleGen
5fef4a9b-de5c-4dbb-90eb-a7b27a1ab375,Kitchen,D200090,CID-006,CA-0012,2025-12-03,Completed,1515.72,90.96,1606.68,VISA,USD,SampleGen
8ca7310f-e89d-4652-a392-7260cf5c2a70,Kitchen,D200091,CID-006,CA-0012,2025-12-17,Completed,1337.88,80.28,1418.16,MC,USD,SampleGen
17594dc9-1201-4bd8-8ff9-5fd198a18819,Kitchen,D200092,CID-006,CA-0012,2026-01-18,Completed,1275.82,76.56,1352.38,MC,USD,SampleGen
5a4508e7-e2f8-40d9-9ead-7a781a7b6f74,Kitchen,D200093,CID-006,CA-0012,2026-01-30,Completed,487.86,29.28,517.14,AmEx,USD,SampleGen
d997f51f-a960-4bc0-bdfe-52254a6aea83,Kitchen,D200094,CID-006,CA-0012,2026-01-31,Completed,5387.82,323.28,5711.1,VISA,USD,SampleGen
440b0067-c7d4-4fa4-abeb-cf7abfc89b92,Kitchen,D200095,CID-006,CA-0012,2026-02-01,Completed,1921.8,115.32,2037.12,PayPal,USD,SampleGen
5c7067bf-7f37-40c0-b54d-a0eb4446ba45,Kitchen,D200096,CID-006,CA-0012,2026-02-10,Completed,1089.74,65.4,1155.14,PayPal,USD,SampleGen
5f372221-00c9-495c-b0a9-68d60265c99d,Kitchen,D200097,CID-006,CA-0012,2026-02-06,Completed,4303.74,258.24,4561.98,VISA,USD,SampleGen
4e18d7dd-ba7d-4d08-bf06-add444fb53fc,Kitchen,D200098,CID-006,CA-0012,2026-03-06,Completed,639.88,38.4,678.28,MC,USD,SampleGen
dc544cce-35a6-4b4d-8f9e-dc63cf914d4f,Kitchen,D200099,CID-006,CA-0012,2026-03-19,Shipped,951.88,57.12,1009.0,AmEx,USD,SampleGen
9cb9dcac-652a-4f4e-b88e-e240d608d4db,Kitchen,D200100,CID-006,CA-0012,2026-04-06,Completed,535.84,32.16,568.0,MC,USD,SampleGen
b4b93850-f13e-4151-83b3-72ee330cc75c,Kitchen,D200101,CID-006,CA-0012,2026-04-21,Completed,4527.8,271.68,4799.48,AmEx,USD,SampleGen
0b2496ee-6e51-43a5-8736-c3bf7d9ad7e1,Kitchen,D200102,CID-006,CA-0012,2026-04-27,Completed,1803.84,108.24,1912.08,VISA,USD,SampleGen
20134b4a-ed55-47d7-91e3-f520f2c25d20,Kitchen,D200103,CID-007,CA-1477,2025-06-01,Completed,849.76,51.0,900.76,MC,USD,SampleGen
c85c09a3-2533-48f4-b2b6-eb23a60850c4,Kitchen,D200104,CID-007,CA-1477,2025-12-11,Completed,479.84,28.8,508.64,AmEx,USD,SampleGen
b6473ec5-6868-4352-bf2f-41a08a364e54,Kitchen,D200105,CID-007,CA-1477,2026-02-01,Completed,299.92,18.0,317.92,VISA,USD,SampleGen
4b1ceacc-c0f6-4252-9694-9a317db8c54a,Kitchen,D200106,CID-007,CA-1477,2026-03-21,Cancelled,777.78,46.68,824.46,VISA,USD,SampleGen
53758077-e3fe-4c06-920a-56320c8f091d,Kitchen,D200107,CID-008,CA-0015,2025-03-05,Completed,1423.78,85.44,1509.22,MC,USD,SampleGen
877bbc83-9a4e-424a-949e-8a2a111be510,Kitchen,D200108,CID-008,CA-0015,2025-04-21,Completed,3275.84,196.56,3472.4,Discover,USD,SampleGen
d9b8e05a-0535-4b8e-a4a1-050356c1930c,Kitchen,D200109,CID-008,CA-0015,2025-05-26,Pending,1767.78,106.08,1873.86,MC,USD,SampleGen
d12eb5b5-81d4-4b13-a445-3e6dbf15445d,Kitchen,D200110,CID-008,CA-0015,2025-05-07,Completed,3747.74,224.88,3972.62,Discover,USD,SampleGen
db01e684-f155-452d-9ec4-d510204e5680,Kitchen,D200111,CID-008,CA-0015,2025-06-01,Completed,1131.84,67.92,1199.76,MC,USD,SampleGen
8b93a9fc-46c2-4bf2-b7ec-59f167df3419,Kitchen,D200112,CID-008,CA-0015,2025-07-30,Cancelled,2847.72,170.88,3018.6,MC,USD,SampleGen
fec29068-5a0d-4fb9-b41a-4548f511c292,Kitchen,D200113,CID-008,CA-0015,2025-08-14,Cancelled,1675.82,100.56,1776.38,Discover,USD,SampleGen
55bc29a1-7b80-4c81-8074-80f9e4ab666c,Kitchen,D200114,CID-008,CA-0015,2025-09-23,Completed,3107.78,186.48,3294.26,MC,USD,SampleGen
b6dc913d-a106-438d-a100-20c8dfca57c0,Kitchen,D200115,CID-008,CA-0015,2025-09-04,Completed,1983.76,119.04,2102.8,VISA,USD,SampleGen
dd99dc74-74e9-4c83-8231-b702eccb869f,Kitchen,D200116,CID-008,CA-0015,2025-10-19,Completed,391.88,23.52,415.4,Discover,USD,SampleGen
bf2e3bf3-1767-41d1-8322-ad5206b601a5,Kitchen,D200117,CID-008,CA-0015,2025-10-07,Cancelled,659.82,39.6,699.42,VISA,USD,SampleGen
48dd959b-bf8c-4857-aeea-44b855c7dcaf,Kitchen,D200118,CID-008,CA-0015,2025-11-01,Completed,1903.72,114.24,2017.96,Discover,USD,SampleGen
943d2555-d1fb-4198-a8b0-9b96db38f267,Kitchen,D200119,CID-008,CA-0015,2025-11-29,Completed,1583.68,95.04,1678.72,PayPal,USD,SampleGen
d06296b2-3e4e-40c8-a697-492ce086a13a,Kitchen,D200120,CID-008,CA-0015,2025-12-25,Cancelled,363.88,21.84,385.72,VISA,USD,SampleGen
39b99b34-9136-47ea-a78a-397ef640b77d,Kitchen,D200121,CID-008,CA-0015,2025-12-16,Completed,3647.86,218.88,3866.74,AmEx,USD,SampleGen
75a8f929-46e7-411e-9895-d334cfbfdca0,Kitchen,D200122,CID-008,CA-0015,2026-01-21,Completed,1271.8,76.32,1348.12,VISA,USD,SampleGen
d292bd53-dcff-4001-a233-e216394cbcbe,Kitchen,D200123,CID-008,CA-0015,2026-01-08,Pending,3459.82,207.6,3667.42,AmEx,USD,SampleGen
04a9d286-dde6-4f4b-844d-2fd15506c2d5,Kitchen,D200124,CID-008,CA-0015,2026-02-25,Completed,5283.78,317.04,5600.82,Discover,USD,SampleGen
e33d7527-62f9-48bf-b404-1997671ee9a9,Kitchen,D200125,CID-008,CA-0015,2026-03-22,Completed,461.86,27.72,489.58,Discover,USD,SampleGen
7fc4f752-ea72-491b-bd78-1341e03b28d7,Kitchen,D200126,CID-008,CA-0015,2026-03-27,Completed,1023.84,61.44,1085.28,VISA,USD,SampleGen
c70a29e3-57bb-4807-947e-601b2e2691df,Kitchen,D200127,CID-008,CA-0015,2026-04-03,Shipped,3997.74,239.88,4237.62,VISA,USD,SampleGen
75f31719-3bdb-49ed-ab74-31ba10833c59,Kitchen,D200128,CID-008,CA-0015,2026-04-05,Shipped,1035.9,62.16,1098.06,VISA,USD,SampleGen
3c2f272a-bbc0-4212-8e8e-f171c470f6f9,Kitchen,D200129,CID-009,CA-0017,2025-06-05,Completed,485.88,29.16,515.04,MC,USD,SampleGen
e4ec921c-4d0d-4d45-b405-c4792991351b,Kitchen,D200130,CID-009,CA-0017,2025-07-03,Completed,203.88,12.24,216.12,MC,USD,SampleGen
222cbd64-9e30-46be-9059-b8a0c2bb2b95,Kitchen,D200131,CID-009,CA-0017,2025-10-26,Completed,4979.7,298.8,5278.5,AmEx,USD,SampleGen
b25788df-dd33-4783-b512-79161a0f0156,Kitchen,D200132,CID-009,CA-0017,2025-11-23,Shipped,1703.88,102.24,1806.12,MC,USD,SampleGen
1b6531a2-72dc-441a-b867-aed43054e39f,Kitchen,D200133,CID-009,CA-0017,2026-02-13,Completed,1887.84,113.28,2001.12,PayPal,USD,SampleGen
dc44858a-c609-4be3-80ce-141dc019f322,Kitchen,D200134,CID-009,CA-0017,2026-03-10,Shipped,2419.84,145.2,2565.04,VISA,USD,SampleGen
d8840053-b99c-4cd4-8586-e14bf18f20f0,Kitchen,D200135,CID-010,CA-0019,2025-01-08,Completed,581.88,34.92,616.8,MC,USD,SampleGen
e03285d4-cac1-436a-ad08-0efcc0977be3,Kitchen,D200136,CID-010,CA-0019,2025-02-21,Completed,1167.9,70.08,1237.98,VISA,USD,SampleGen
8bd25e04-48db-4400-8721-9e417157a75f,Kitchen,D200137,CID-010,CA-0019,2025-03-17,Completed,1187.74,71.28,1259.02,PayPal,USD,SampleGen
9c341edb-02b4-4f7d-b621-00e66a1a686f,Kitchen,D200138,CID-010,CA-0019,2025-03-06,Completed,1035.84,62.16,1098.0,MC,USD,SampleGen
548d400d-64b9-4385-ad61-d900bc929b4c,Kitchen,D200139,CID-010,CA-0019,2025-04-07,Completed,3547.82,212.88,3760.7,AmEx,USD,SampleGen
2449a0df-b2a5-47e9-b6b9-f8bf433d0b37,Kitchen,D200140,CID-010,CA-0019,2025-04-26,Completed,5077.78,304.68,5382.46,MC,USD,SampleGen
bcd24f31-c947-409a-ac85-f69b3f484b84,Kitchen,D200141,CID-010,CA-0019,2025-04-23,Completed,275.88,16.56,292.44,VISA,USD,SampleGen
ffa991e5-a4cd-46c1-8e2a-6804d6070fc1,Kitchen,D200142,CID-010,CA-0019,2025-05-12,Completed,409.86,24.6,434.46,PayPal,USD,SampleGen
2c6339c9-aca7-4977-a645-8e1eb9855135,Kitchen,D200143,CID-010,CA-0019,2025-05-07,Completed,2615.78,156.96,2772.74,VISA,USD,SampleGen
ad77572a-7e1b-4e22-96c4-2a98eefab65c,Kitchen,D200144,CID-010,CA-0019,2025-05-15,Completed,1259.86,75.6,1335.46,VISA,USD,SampleGen
6a43bc34-69c4-4276-a7ac-3c4c19cf3e43,Kitchen,D200145,CID-010,CA-0019,2025-06-01,Completed,447.88,26.88,474.76,Discover,USD,SampleGen
9e1fab1a-3eda-4343-a396-befc4560d36c,Kitchen,D200146,CID-010,CA-0019,2025-06-18,Completed,1289.7,77.4,1367.1,MC,USD,SampleGen
208784cb-ca12-4cc2-a40b-e2df94bcba91,Kitchen,D200147,CID-010,CA-0019,2025-06-06,Shipped,317.88,19.08,336.96,MC,USD,SampleGen
74f41209-e928-443b-b4cd-572ed3008e8e,Kitchen,D200148,CID-010,CA-0019,2025-07-03,Completed,2115.72,126.96,2242.68,VISA,USD,SampleGen
08217a3d-7b6c-4c97-9158-9db308ace82f,Kitchen,D200149,CID-010,CA-0019,2025-07-27,Completed,2819.86,169.2,2989.06,PayPal,USD,SampleGen
7dedff10-a24a-41e5-913e-11c1d37703ad,Kitchen,D200150,CID-010,CA-0019,2025-07-16,Completed,4357.82,261.48,4619.3,VISA,USD,SampleGen
d2c3ba4d-a167-4345-861c-73e67917c6d4,Kitchen,D200151,CID-010,CA-0019,2025-08-11,Completed,519.84,31.2,551.04,VISA,USD,SampleGen
21cd9f14-9c7d-4d0b-8e24-a70e572d0532,Kitchen,D200152,CID-010,CA-0019,2025-08-15,Completed,1189.8,71.4,1261.2,VISA,USD,SampleGen
9c4e500f-f987-4ed8-94ee-dbe5252a7353,Kitchen,D200153,CID-010,CA-0019,2025-08-23,Pending,807.84,48.48,856.32,Discover,USD,SampleGen
15987fd5-3c1b-4348-bb1c-63f9ca3551a1,Kitchen,D200154,CID-010,CA-0019,2025-09-15,Completed,527.88,31.68,559.56,VISA,USD,SampleGen
3daba7c8-80ff-4827-b8d5-3873b5ee94de,Kitchen,D200155,CID-010,CA-0019,2025-09-22,Completed,2567.84,154.08,2721.92,MC,USD,SampleGen
e1081504-bb0f-4664-b894-ef47b3cf5bed,Kitchen,D200156,CID-010,CA-0019,2025-09-10,Completed,3983.84,239.04,4222.88,VISA,USD,SampleGen
165504ac-b5de-49b7-a956-6e5a7417b22f,Kitchen,D200157,CID-010,CA-0019,2025-09-28,Completed,463.88,27.84,491.72,MC,USD,SampleGen
92a06d96-077f-4d7b-9927-5043d9339c38,Kitchen,D200158,CID-010,CA-0019,2025-10-20,Completed,1255.9,75.36,1331.26,AmEx,USD,SampleGen
8072a37f-5084-49cf-b1d0-36c8af80e803,Kitchen,D200159,CID-010,CA-0019,2025-10-10,Completed,1275.84,76.56,1352.4,VISA,USD,SampleGen
6bd540e0-6d71-462d-8ffc-91e667864957,Kitchen,D200160,CID-010,CA-0019,2025-10-07,Completed,5227.84,313.68,5541.52,AmEx,USD,SampleGen
