InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-abdf7c48-57a8-4e1c-a076-78aae9b9d81e,ID200019,CID-001,abdf7c48-57a8-4e1c-a076-78aae9b9d81e,2026-02-16,2026-03-18,4079.82,244.8,4324.62,Issued,SampleGen
INV-b060314a-b0f5-4b66-bf45-153493f25f98,ID200020,CID-001,b060314a-b0f5-4b66-bf45-153493f25f98,2026-02-22,2026-03-24,1599.88,96.0,1695.88,Issued,SampleGen
INV-40a42848-79cc-47af-aaa2-8d60d50a8926,ID200021,CID-001,40a42848-79cc-47af-aaa2-8d60d50a8926,2026-02-06,2026-03-08,2063.92,123.84,2187.76,Issued,SampleGen
INV-4735aa23-1192-4002-b848-690450727708,ID200022,CID-001,4735aa23-1192-4002-b848-690450727708,2026-03-07,2026-04-06,923.74,55.44,979.18,Issued,SampleGen
INV-d9066bd2-b13f-4ab6-841b-5dbaec35f191,ID200023,CID-001,d9066bd2-b13f-4ab6-841b-5dbaec35f191,2026-03-05,2026-04-04,567.84,34.08,601.92,Issued,SampleGen
INV-e6744adb-bb99-4f2f-91a1-c842caf6271b,ID200024,CID-001,e6744adb-bb99-4f2f-91a1-c842caf6271b,2026-03-21,2026-04-20,5087.76,305.28,5393.04,Issued,SampleGen
INV-f4614ec9-010e-4f2f-9b71-37e10e88888f,ID200025,CID-001,f4614ec9-010e-4f2f-9b71-37e10e88888f,2026-04-18,2026-05-18,4631.74,277.92,4909.66,Issued,SampleGen
INV-13030a15-32de-4ddc-bb3f-59f753636888,ID200026,CID-001,13030a15-32de-4ddc-bb3f-59f753636888,2026-04-03,2026-05-03,2887.72,173.28,3061.0,Issued,SampleGen
INV-7136e683-79d9-4009-9c88-57650566db34,ID200027,CID-001,7136e683-79d9-4009-9c88-57650566db34,2026-04-09,2026-05-09,1257.74,75.48,1333.22,Issued,SampleGen
INV-d2cea85a-132b-4359-bf9f-e9b07cd84acb,ID200028,CID-002,d2cea85a-132b-4359-bf9f-e9b07cd84acb,2025-03-23,2025-04-22,1889.78,113.4,2003.18,Issued,SampleGen
INV-930a822f-3d87-45ca-b16e-50a4d0a42634,ID200029,CID-002,930a822f-3d87-45ca-b16e-50a4d0a42634,2025-04-02,2025-05-02,1431.82,85.92,1517.74,Issued,SampleGen
INV-741f202f-2de3-46b7-b17c-8c8065305b25,ID200030,CID-002,741f202f-2de3-46b7-b17c-8c8065305b25,2026-02-10,2026-03-12,3671.84,220.32,3892.16,Issued,SampleGen
INV-49ff71f2-e323-42bb-8a53-3b5ccf0f7ad7,ID200031,CID-002,49ff71f2-e323-42bb-8a53-3b5ccf0f7ad7,2026-04-26,2026-05-26,419.88,25.2,445.08,Issued,SampleGen
INV-a1dd313f-acbf-4f74-9427-92add5e130ba,ID200032,CID-003,a1dd313f-acbf-4f74-9427-92add5e130ba,2025-01-15,2025-02-14,2951.82,177.12,3128.94,Issued,SampleGen
INV-24f5ecf5-9345-4a67-8a46-2b07fc0ad0f2,ID200033,CID-003,24f5ecf5-9345-4a67-8a46-2b07fc0ad0f2,2025-02-06,2025-03-08,297.9,17.88,315.78,Issued,SampleGen
INV-ce711ba7-38d3-4cb0-81d0-08bafc96f344,ID200034,CID-003,ce711ba7-38d3-4cb0-81d0-08bafc96f344,2025-03-21,2025-04-20,1485.76,89.16,1574.92,Issued,SampleGen
INV-7ab73c1b-0195-4b74-9d84-a711698b293c,ID200035,CID-003,7ab73c1b-0195-4b74-9d84-a711698b293c,2025-04-16,2025-05-16,283.88,17.04,300.92,Issued,SampleGen
INV-a2127701-ef05-4a86-9efd-555a341cd650,ID200036,CID-003,a2127701-ef05-4a86-9efd-555a341cd650,2025-05-08,2025-06-07,1535.8,92.16,1627.96,Issued,SampleGen
INV-0f3cc5a7-4e30-4ac2-a2e3-41fe0d6d50c5,ID200037,CID-003,0f3cc5a7-4e30-4ac2-a2e3-41fe0d6d50c5,2025-06-26,2025-07-26,733.82,44.04,777.86,Issued,SampleGen
INV-dd2bd04c-6936-4c5d-ae67-2f31e1069bcc,ID200038,CID-003,dd2bd04c-6936-4c5d-ae67-2f31e1069bcc,2025-07-15,2025-08-14,485.88,29.16,515.04,Issued,SampleGen
INV-cbb67627-9fbf-4594-b068-6bcc8bcd5326,ID200039,CID-003,cbb67627-9fbf-4594-b068-6bcc8bcd5326,2025-08-15,2025-09-14,297.9,17.88,315.78,Issued,SampleGen
INV-ccfe35aa-43a7-4163-80cb-ad67a8d64794,ID200040,CID-003,ccfe35aa-43a7-4163-80cb-ad67a8d64794,2025-09-30,2025-10-30,2797.74,167.88,2965.62,Issued,SampleGen
INV-2d9fac85-bdc2-49ab-87d9-dddd93303be0,ID200041,CID-003,2d9fac85-bdc2-49ab-87d9-dddd93303be0,2025-09-10,2025-10-10,1359.78,81.6,1441.38,Issued,SampleGen
INV-584f1c58-1c9b-4daf-aa0e-c99e48620d1e,ID200042,CID-003,584f1c58-1c9b-4daf-aa0e-c99e48620d1e,2025-10-14,2025-11-13,1951.88,117.12,2069.0,Issued,SampleGen
INV-b4c33c6d-cdb1-46bd-87cd-9719b0c64059,ID200043,CID-003,b4c33c6d-cdb1-46bd-87cd-9719b0c64059,2025-10-09,2025-11-08,1349.88,81.0,1430.88,Issued,SampleGen
INV-d9f38c30-997d-4b27-b6b0-e4539fb5f0d1,ID200044,CID-003,d9f38c30-997d-4b27-b6b0-e4539fb5f0d1,2025-11-12,2025-12-12,1157.78,69.48,1227.26,Issued,SampleGen
INV-c28298b1-9b4c-4bf9-808f-713cbf20b236,ID200045,CID-003,c28298b1-9b4c-4bf9-808f-713cbf20b236,2025-11-11,2025-12-11,701.78,42.12,743.9,Issued,SampleGen
INV-9854362f-3bf1-411d-a01e-03537a97795a,ID200046,CID-003,9854362f-3bf1-411d-a01e-03537a97795a,2025-12-16,2026-01-15,4339.78,260.4,4600.18,Issued,SampleGen
INV-4a8f602e-e0fd-433a-a2b6-9eac33518bcf,ID200047,CID-003,4a8f602e-e0fd-433a-a2b6-9eac33518bcf,2025-12-02,2026-01-01,495.84,29.76,525.6,Issued,SampleGen
INV-77a172b6-3e0b-4c02-8d6c-033c01b12638,ID200048,CID-003,77a172b6-3e0b-4c02-8d6c-033c01b12638,2026-01-15,2026-02-14,277.86,16.68,294.54,Issued,SampleGen
INV-3c8bb630-5512-4e96-bdad-05da3efb6bb8,ID200049,CID-003,3c8bb630-5512-4e96-bdad-05da3efb6bb8,2026-01-22,2026-02-21,2427.78,145.68,2573.46,Issued,SampleGen
INV-c380c7c1-ffbc-4042-bfca-ecf9fbc789f7,ID200050,CID-003,c380c7c1-ffbc-4042-bfca-ecf9fbc789f7,2026-02-02,2026-03-04,577.86,34.68,612.54,Issued,SampleGen
INV-ce1b88f9-0970-43ec-8ada-9e2e21d2fb9b,ID200051,CID-003,ce1b88f9-0970-43ec-8ada-9e2e21d2fb9b,2026-03-24,2026-04-23,1815.82,108.96,1924.78,Issued,SampleGen
INV-8dad2f17-8fea-4c4b-90d4-360aaa68f398,ID200052,CID-003,8dad2f17-8fea-4c4b-90d4-360aaa68f398,2026-04-26,2026-05-26,5867.72,352.08,6219.8,Issued,SampleGen
INV-dfc5d8ee-960d-470c-badd-bfaabc2e080a,ID200053,CID-003,dfc5d8ee-960d-470c-badd-bfaabc2e080a,2026-04-30,2026-05-30,3695.88,221.76,3917.64,Issued,SampleGen
INV-d5d9b34f-c7b7-4a4b-baca-b8b8027b934d,ID200054,CID-004,d5d9b34f-c7b7-4a4b-baca-b8b8027b934d,2025-06-29,2025-07-29,4955.78,297.36,5253.14,Issued,SampleGen
INV-435f077c-6f29-4cab-a973-c702a29f7969,ID200055,CID-004,435f077c-6f29-4cab-a973-c702a29f7969,2025-09-22,2025-10-22,513.8,30.84,544.64,Issued,SampleGen
INV-12708903-3e89-4135-9a26-5b286577865a,ID200056,CID-004,12708903-3e89-4135-9a26-5b286577865a,2025-10-22,2025-11-21,659.88,39.6,699.48,Issued,SampleGen
INV-c730f1f1-36c8-4f20-8529-22ee1b8cc504,ID200057,CID-004,c730f1f1-36c8-4f20-8529-22ee1b8cc504,2025-12-25,2026-01-24,3607.84,216.48,3824.32,Issued,SampleGen
INV-15746eb4-f633-4a28-bf7f-fc14ee4e6916,ID200058,CID-004,15746eb4-f633-4a28-bf7f-fc14ee4e6916,2026-01-15,2026-02-14,493.82,29.64,523.46,Issued,SampleGen
INV-94824c2c-c6e0-4a3c-86c7-3cdabec2d712,ID200059,CID-004,94824c2c-c6e0-4a3c-86c7-3cdabec2d712,2026-02-05,2026-03-07,2515.82,150.96,2666.78,Issued,SampleGen
INV-df6b46b9-cb87-4f05-9a47-fcb4bb2f28a6,ID200060,CID-004,df6b46b9-cb87-4f05-9a47-fcb4bb2f28a6,2026-03-21,2026-04-20,371.88,22.32,394.2,Issued,SampleGen
INV-3ecf6592-701c-4a87-b021-b3cb89f0ca19,ID200061,CID-004,3ecf6592-701c-4a87-b021-b3cb89f0ca19,2026-04-21,2026-05-21,1819.82,109.2,1929.02,Issued,SampleGen
INV-81833f6e-9854-4a71-8aca-b2c2d7ce78c1,ID200062,CID-005,81833f6e-9854-4a71-8aca-b2c2d7ce78c1,2025-04-12,2025-05-12,1939.82,116.4,2056.22,Issued,SampleGen
INV-08fc8afb-55c0-4793-9f12-33ebb83f8037,ID200063,CID-005,08fc8afb-55c0-4793-9f12-33ebb83f8037,2025-05-11,2025-06-10,323.92,19.44,343.36,Issued,SampleGen
INV-ba9aad91-153c-4a4b-a301-0ed961de6d55,ID200064,CID-005,ba9aad91-153c-4a4b-a301-0ed961de6d55,2025-06-04,2025-07-04,2511.74,150.72,2662.46,Issued,SampleGen
INV-763bc236-a742-4837-ac0a-32f0f57cdf2a,ID200065,CID-005,763bc236-a742-4837-ac0a-32f0f57cdf2a,2025-07-11,2025-08-10,1717.86,103.08,1820.94,Issued,SampleGen
INV-b6b02ee0-e10b-4c40-bd04-a24ddd258281,ID200066,CID-005,b6b02ee0-e10b-4c40-bd04-a24ddd258281,2025-10-14,2025-11-13,2091.78,125.52,2217.3,Issued,SampleGen
INV-037d8d0e-4cf5-4d77-b343-2caeb12e6093,ID200067,CID-005,037d8d0e-4cf5-4d77-b343-2caeb12e6093,2025-11-08,2025-12-08,613.86,36.84,650.7,Issued,SampleGen
INV-bf4392cf-d7c9-4a20-aad8-392d5a3e5ab8,ID200068,CID-005,bf4392cf-d7c9-4a20-aad8-392d5a3e5ab8,2025-12-10,2026-01-09,2427.74,145.68,2573.42,Issued,SampleGen
INV-8d24bb5a-a662-4cad-882f-ced2108c13df,ID200069,CID-005,8d24bb5a-a662-4cad-882f-ced2108c13df,2026-01-03,2026-02-02,1859.86,111.6,1971.46,Issued,SampleGen
INV-355b00b9-cd04-415c-adeb-78d2885f0347,ID200070,CID-005,355b00b9-cd04-415c-adeb-78d2885f0347,2026-03-22,2026-04-21,1627.76,97.68,1725.44,Issued,SampleGen
INV-b97aacf6-7b2f-48a9-8926-536f1c97a7f0,ID200071,CID-005,b97aacf6-7b2f-48a9-8926-536f1c97a7f0,2026-05-01,2026-05-31,1823.82,109.44,1933.26,Issued,SampleGen
INV-af906de3-9057-4d9b-86d8-3ea557857dea,ID200072,CID-006,af906de3-9057-4d9b-86d8-3ea557857dea,2025-01-21,2025-02-20,7103.8,426.24,7530.04,Issued,SampleGen
INV-51bc50df-8f01-43d0-8b01-384d8cbbfc3b,ID200073,CID-006,51bc50df-8f01-43d0-8b01-384d8cbbfc3b,2025-02-16,2025-03-18,619.9,37.2,657.1,Issued,SampleGen
INV-8e64e331-9718-428c-be01-b0b1ef1041c2,ID200074,CID-006,8e64e331-9718-428c-be01-b0b1ef1041c2,2025-03-08,2025-04-07,1109.84,66.6,1176.44,Issued,SampleGen
INV-30b10b78-2c72-4e24-8d3e-b16717dfe432,ID200075,CID-006,30b10b78-2c72-4e24-8d3e-b16717dfe432,2025-04-24,2025-05-24,2795.88,167.76,2963.64,Issued,SampleGen
INV-2f292bb2-22aa-4dd0-bb38-81e3a84d791d,ID200076,CID-006,2f292bb2-22aa-4dd0-bb38-81e3a84d791d,2025-05-27,2025-06-26,1939.9,116.4,2056.3,Issued,SampleGen
INV-1c7a501f-f15f-44b1-9ac8-d9cb1dc1d70a,ID200077,CID-006,1c7a501f-f15f-44b1-9ac8-d9cb1dc1d70a,2025-06-17,2025-07-17,1095.7,65.76,1161.46,Issued,SampleGen
INV-fc1db8aa-e82f-4717-a7ff-c07522d9218a,ID200078,CID-006,fc1db8aa-e82f-4717-a7ff-c07522d9218a,2025-06-17,2025-07-17,2207.82,132.48,2340.3,Issued,SampleGen
INV-6e0560eb-a610-4af7-b5c8-23fe55e89658,ID200079,CID-006,6e0560eb-a610-4af7-b5c8-23fe55e89658,2025-07-03,2025-08-02,4035.76,242.16,4277.92,Issued,SampleGen
INV-88403fd8-788a-428d-8260-20c9dcbb83fe,ID200080,CID-006,88403fd8-788a-428d-8260-20c9dcbb83fe,2025-07-24,2025-08-23,675.84,40.56,716.4,Issued,SampleGen
INV-d8444777-c32a-4f24-9285-ccb3a28fbd07,ID200081,CID-006,d8444777-c32a-4f24-9285-ccb3a28fbd07,2025-08-24,2025-09-23,6507.78,390.48,6898.26,Issued,SampleGen
INV-50357e61-cda4-4a40-8d38-2f018468001a,ID200082,CID-006,50357e61-cda4-4a40-8d38-2f018468001a,2025-08-11,2025-09-10,4579.82,274.8,4854.62,Issued,SampleGen
INV-92b87cf2-e7cd-4579-9172-59f3756b74de,ID200083,CID-006,92b87cf2-e7cd-4579-9172-59f3756b74de,2025-09-17,2025-10-17,2283.7,137.04,2420.74,Issued,SampleGen
INV-2c157c5d-918c-4852-bd30-e6adf6499e19,ID200084,CID-006,2c157c5d-918c-4852-bd30-e6adf6499e19,2025-09-12,2025-10-12,2255.8,135.36,2391.16,Issued,SampleGen
INV-b56a7918-9e68-4404-ac43-31e5e1241b18,ID200085,CID-006,b56a7918-9e68-4404-ac43-31e5e1241b18,2025-10-23,2025-11-22,4975.78,298.56,5274.34,Issued,SampleGen
INV-43769030-a847-40c0-aaec-081c4cba0d3f,ID200086,CID-006,43769030-a847-40c0-aaec-081c4cba0d3f,2025-10-28,2025-11-27,817.82,49.08,866.9,Issued,SampleGen
INV-11548304-d4c6-4bfa-82d9-a5b405c0cb2a,ID200087,CID-006,11548304-d4c6-4bfa-82d9-a5b405c0cb2a,2025-11-24,2025-12-24,2255.76,135.36,2391.12,Issued,SampleGen
INV-032caaf4-f533-45b1-96e0-f838816fa095,ID200088,CID-006,032caaf4-f533-45b1-96e0-f838816fa095,2025-11-06,2025-12-06,557.9,33.48,591.38,Issued,SampleGen
INV-7520da07-6147-4b91-83f3-1f6800423f8d,ID200089,CID-006,7520da07-6147-4b91-83f3-1f6800423f8d,2025-12-29,2026-01-28,1251.88,75.12,1327.0,Issued,SampleGen
INV-5fef4a9b-de5c-4dbb-90eb-a7b27a1ab375,ID200090,CID-006,5fef4a9b-de5c-4dbb-90eb-a7b27a1ab375,2025-12-04,2026-01-03,1515.72,90.96,1606.68,Issued,SampleGen
INV-8ca7310f-e89d-4652-a392-7260cf5c2a70,ID200091,CID-006,8ca7310f-e89d-4652-a392-7260cf5c2a70,2025-12-18,2026-01-17,1337.88,80.28,1418.16,Issued,SampleGen
INV-17594dc9-1201-4bd8-8ff9-5fd198a18819,ID200092,CID-006,17594dc9-1201-4bd8-8ff9-5fd198a18819,2026-01-19,2026-02-18,1275.82,76.56,1352.38,Issued,SampleGen
INV-5a4508e7-e2f8-40d9-9ead-7a781a7b6f74,ID200093,CID-006,5a4508e7-e2f8-40d9-9ead-7a781a7b6f74,2026-01-31,2026-03-02,487.86,29.28,517.14,Issued,SampleGen
INV-d997f51f-a960-4bc0-bdfe-52254a6aea83,ID200094,CID-006,d997f51f-a960-4bc0-bdfe-52254a6aea83,2026-02-01,2026-03-03,5387.82,323.28,5711.1,Issued,SampleGen
INV-440b0067-c7d4-4fa4-abeb-cf7abfc89b92,ID200095,CID-006,440b0067-c7d4-4fa4-abeb-cf7abfc89b92,2026-02-02,2026-03-04,1921.8,115.32,2037.12,Issued,SampleGen
INV-5c7067bf-7f37-40c0-b54d-a0eb4446ba45,ID200096,CID-006,5c7067bf-7f37-40c0-b54d-a0eb4446ba45,2026-02-11,2026-03-13,1089.74,65.4,1155.14,Issued,SampleGen
INV-5f372221-00c9-495c-b0a9-68d60265c99d,ID200097,CID-006,5f372221-00c9-495c-b0a9-68d60265c99d,2026-02-07,2026-03-09,4303.74,258.24,4561.98,Issued,SampleGen
INV-4e18d7dd-ba7d-4d08-bf06-add444fb53fc,ID200098,CID-006,4e18d7dd-ba7d-4d08-bf06-add444fb53fc,2026-03-07,2026-04-06,639.88,38.4,678.28,Issued,SampleGen
INV-dc544cce-35a6-4b4d-8f9e-dc63cf914d4f,ID200099,CID-006,dc544cce-35a6-4b4d-8f9e-dc63cf914d4f,2026-03-20,2026-04-19,951.88,57.12,1009.0,Issued,SampleGen
INV-9cb9dcac-652a-4f4e-b88e-e240d608d4db,ID200100,CID-006,9cb9dcac-652a-4f4e-b88e-e240d608d4db,2026-04-07,2026-05-07,535.84,32.16,568.0,Issued,SampleGen
INV-b4b93850-f13e-4151-83b3-72ee330cc75c,ID200101,CID-006,b4b93850-f13e-4151-83b3-72ee330cc75c,2026-04-22,2026-05-22,4527.8,271.68,4799.48,Issued,SampleGen
INV-0b2496ee-6e51-43a5-8736-c3bf7d9ad7e1,ID200102,CID-006,0b2496ee-6e51-43a5-8736-c3bf7d9ad7e1,2026-04-28,2026-05-28,1803.84,108.24,1912.08,Issued,SampleGen
INV-20134b4a-ed55-47d7-91e3-f520f2c25d20,ID200103,CID-007,20134b4a-ed55-47d7-91e3-f520f2c25d20,2025-06-02,2025-07-02,849.76,51.0,900.76,Issued,SampleGen
INV-c85c09a3-2533-48f4-b2b6-eb23a60850c4,ID200104,CID-007,c85c09a3-2533-48f4-b2b6-eb23a60850c4,2025-12-12,2026-01-11,479.84,28.8,508.64,Issued,SampleGen
INV-b6473ec5-6868-4352-bf2f-41a08a364e54,ID200105,CID-007,b6473ec5-6868-4352-bf2f-41a08a364e54,2026-02-02,2026-03-04,299.92,18.0,317.92,Issued,SampleGen
INV-4b1ceacc-c0f6-4252-9694-9a317db8c54a,ID200106,CID-007,4b1ceacc-c0f6-4252-9694-9a317db8c54a,2026-03-22,2026-04-21,777.78,46.68,824.46,Issued,SampleGen
INV-53758077-e3fe-4c06-920a-56320c8f091d,ID200107,CID-008,53758077-e3fe-4c06-920a-56320c8f091d,2025-03-06,2025-04-05,1423.78,85.44,1509.22,Issued,SampleGen
INV-877bbc83-9a4e-424a-949e-8a2a111be510,ID200108,CID-008,877bbc83-9a4e-424a-949e-8a2a111be510,2025-04-22,2025-05-22,3275.84,196.56,3472.4,Issued,SampleGen
INV-d9b8e05a-0535-4b8e-a4a1-050356c1930c,ID200109,CID-008,d9b8e05a-0535-4b8e-a4a1-050356c1930c,2025-05-27,2025-06-26,1767.78,106.08,1873.86,Issued,SampleGen
INV-d12eb5b5-81d4-4b13-a445-3e6dbf15445d,ID200110,CID-008,d12eb5b5-81d4-4b13-a445-3e6dbf15445d,2025-05-08,2025-06-07,3747.74,224.88,3972.62,Issued,SampleGen
INV-db01e684-f155-452d-9ec4-d510204e5680,ID200111,CID-008,db01e684-f155-452d-9ec4-d510204e5680,2025-06-02,2025-07-02,1131.84,67.92,1199.76,Issued,SampleGen
INV-8b93a9fc-46c2-4bf2-b7ec-59f167df3419,ID200112,CID-008,8b93a9fc-46c2-4bf2-b7ec-59f167df3419,2025-07-31,2025-08-30,2847.72,170.88,3018.6,Issued,SampleGen
INV-fec29068-5a0d-4fb9-b41a-4548f511c292,ID200113,CID-008,fec29068-5a0d-4fb9-b41a-4548f511c292,2025-08-15,2025-09-14,1675.82,100.56,1776.38,Issued,SampleGen
INV-55bc29a1-7b80-4c81-8074-80f9e4ab666c,ID200114,CID-008,55bc29a1-7b80-4c81-8074-80f9e4ab666c,2025-09-24,2025-10-24,3107.78,186.48,3294.26,Issued,SampleGen
INV-b6dc913d-a106-438d-a100-20c8dfca57c0,ID200115,CID-008,b6dc913d-a106-438d-a100-20c8dfca57c0,2025-09-05,2025-10-05,1983.76,119.04,2102.8,Issued,SampleGen
INV-dd99dc74-74e9-4c83-8231-b702eccb869f,ID200116,CID-008,dd99dc74-74e9-4c83-8231-b702eccb869f,2025-10-20,2025-11-19,391.88,23.52,415.4,Issued,SampleGen
INV-bf2e3bf3-1767-41d1-8322-ad5206b601a5,ID200117,CID-008,bf2e3bf3-1767-41d1-8322-ad5206b601a5,2025-10-08,2025-11-07,659.82,39.6,699.42,Issued,SampleGen
INV-48dd959b-bf8c-4857-aeea-44b855c7dcaf,ID200118,CID-008,48dd959b-bf8c-4857-aeea-44b855c7dcaf,2025-11-02,2025-12-02,1903.72,114.24,2017.96,Issued,SampleGen
INV-943d2555-d1fb-4198-a8b0-9b96db38f267,ID200119,CID-008,943d2555-d1fb-4198-a8b0-9b96db38f267,2025-11-30,2025-12-30,1583.68,95.04,1678.72,Issued,SampleGen
INV-d06296b2-3e4e-40c8-a697-492ce086a13a,ID200120,CID-008,d06296b2-3e4e-40c8-a697-492ce086a13a,2025-12-26,2026-01-25,363.88,21.84,385.72,Issued,SampleGen
INV-39b99b34-9136-47ea-a78a-397ef640b77d,ID200121,CID-008,39b99b34-9136-47ea-a78a-397ef640b77d,2025-12-17,2026-01-16,3647.86,218.88,3866.74,Issued,SampleGen
INV-75a8f929-46e7-411e-9895-d334cfbfdca0,ID200122,CID-008,75a8f929-46e7-411e-9895-d334cfbfdca0,2026-01-22,2026-02-21,1271.8,76.32,1348.12,Issued,SampleGen
INV-d292bd53-dcff-4001-a233-e216394cbcbe,ID200123,CID-008,d292bd53-dcff-4001-a233-e216394cbcbe,2026-01-09,2026-02-08,3459.82,207.6,3667.42,Issued,SampleGen
INV-04a9d286-dde6-4f4b-844d-2fd15506c2d5,ID200124,CID-008,04a9d286-dde6-4f4b-844d-2fd15506c2d5,2026-02-26,2026-03-28,5283.78,317.04,5600.82,Issued,SampleGen
INV-e33d7527-62f9-48bf-b404-1997671ee9a9,ID200125,CID-008,e33d7527-62f9-48bf-b404-1997671ee9a9,2026-03-23,2026-04-22,461.86,27.72,489.58,Issued,SampleGen
INV-7fc4f752-ea72-491b-bd78-1341e03b28d7,ID200126,CID-008,7fc4f752-ea72-491b-bd78-1341e03b28d7,2026-03-28,2026-04-27,1023.84,61.44,1085.28,Issued,SampleGen
INV-c70a29e3-57bb-4807-947e-601b2e2691df,ID200127,CID-008,c70a29e3-57bb-4807-947e-601b2e2691df,2026-04-04,2026-05-04,3997.74,239.88,4237.62,Issued,SampleGen
INV-75f31719-3bdb-49ed-ab74-31ba10833c59,ID200128,CID-008,75f31719-3bdb-49ed-ab74-31ba10833c59,2026-04-06,2026-05-06,1035.9,62.16,1098.06,Issued,SampleGen
INV-3c2f272a-bbc0-4212-8e8e-f171c470f6f9,ID200129,CID-009,3c2f272a-bbc0-4212-8e8e-f171c470f6f9,2025-06-06,2025-07-06,485.88,29.16,515.04,Issued,SampleGen
INV-e4ec921c-4d0d-4d45-b405-c4792991351b,ID200130,CID-009,e4ec921c-4d0d-4d45-b405-c4792991351b,2025-07-04,2025-08-03,203.88,12.24,216.12,Issued,SampleGen
INV-222cbd64-9e30-46be-9059-b8a0c2bb2b95,ID200131,CID-009,222cbd64-9e30-46be-9059-b8a0c2bb2b95,2025-10-27,2025-11-26,4979.7,298.8,5278.5,Issued,SampleGen
