PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-a4b6347f-7123-4cdc-b974-a5974d9db12a,INV-a4b6347f-7123-4cdc-b974-a5974d9db12a,CID-005,2025-12-06,4404.32,VISA,Completed,SampleGen
PAY-8baab4f6-347d-47b8-b6e7-490718382f74,INV-8baab4f6-347d-47b8-b6e7-490718382f74,CID-006,2025-07-22,1076.59,MC,Completed,SampleGen
PAY-3c01edf1-c1a0-4afc-ad30-c88194a2cf36,INV-3c01edf1-c1a0-4afc-ad30-c88194a2cf36,CID-006,2025-01-29,2425.06,MC,Completed,SampleGen
PAY-3c4cc943-3ed4-4d2a-ad11-ca8d1214462d,INV-3c4cc943-3ed4-4d2a-ad11-ca8d1214462d,CID-006,2026-03-04,2153.22,VISA,Completed,SampleGen
PAY-1cfb98bf-9b16-4e91-ab85-0e81bb7ffb8d,INV-1cfb98bf-9b16-4e91-ab85-0e81bb7ffb8d,CID-006,2025-03-01,2936.22,Discover,Completed,SampleGen
PAY-1be8a8b5-2bba-4bc8-b65b-162e0b5d391c,INV-1be8a8b5-2bba-4bc8-b65b-162e0b5d391c,CID-006,2025-10-17,3349.43,MC,Completed,SampleGen
PAY-37a47f47-bdbc-4533-9f5f-b8af362e88c4,INV-37a47f47-bdbc-4533-9f5f-b8af362e88c4,CID-006,2025-01-29,2816.56,MC,Completed,SampleGen
PAY-1f73475c-7fb2-455b-a3a2-41be45744fb7,INV-1f73475c-7fb2-455b-a3a2-41be45744fb7,CID-007,2025-05-04,337.1,MC,Completed,SampleGen
PAY-3c7039de-bcb3-4c94-ba43-13135173df6d,INV-3c7039de-bcb3-4c94-ba43-13135173df6d,CID-007,2025-07-28,358.85,VISA,Completed,SampleGen
PAY-f2f78e34-bd40-4805-a5d0-77fe0df64edd,INV-f2f78e34-bd40-4805-a5d0-77fe0df64edd,CID-008,2026-04-18,1968.31,MC,Completed,SampleGen
PAY-c3337229-fc98-4e1e-88d7-5a35d7ed4c2f,INV-c3337229-fc98-4e1e-88d7-5a35d7ed4c2f,CID-008,2025-04-08,869.98,MC,Completed,SampleGen
PAY-74060cdb-9eef-4bce-ae99-4fd49abed4f7,INV-74060cdb-9eef-4bce-ae99-4fd49abed4f7,CID-008,2025-01-18,1739.94,PayPal,Completed,SampleGen
PAY-421172c2-2005-4201-9f46-6ee44dee08cf,INV-421172c2-2005-4201-9f46-6ee44dee08cf,CID-008,2025-06-01,549.15,Discover,Completed,SampleGen
PAY-37e4e567-653e-4e0b-8900-9568400598e3,INV-37e4e567-653e-4e0b-8900-9568400598e3,CID-008,2025-11-12,630.73,VISA,Completed,SampleGen
PAY-e6de8612-66d6-45a7-836d-3a78f0776836,INV-e6de8612-66d6-45a7-836d-3a78f0776836,CID-009,2025-11-03,1348.45,MC,Completed,SampleGen
PAY-c5655544-d16f-4c74-8920-5bb2377c78c4,INV-c5655544-d16f-4c74-8920-5bb2377c78c4,CID-009,2025-08-09,1707.32,PayPal,Completed,SampleGen
PAY-bbce674b-1e7c-4e7b-95fa-7217a998d44e,INV-bbce674b-1e7c-4e7b-95fa-7217a998d44e,CID-010,2025-05-03,2087.96,AmEx,Completed,SampleGen
PAY-6e1b383c-6db5-49d6-a264-a7fd5bd60add,INV-6e1b383c-6db5-49d6-a264-a7fd5bd60add,CID-010,2025-08-11,1413.72,MC,Completed,SampleGen
PAY-4e742a6a-5bac-4570-b149-bcea968c1da6,INV-4e742a6a-5bac-4570-b149-bcea968c1da6,CID-010,2025-02-13,1114.63,Discover,Completed,SampleGen
PAY-e460f9d0-64d1-42bc-b30a-27e0652a881d,INV-e460f9d0-64d1-42bc-b30a-27e0652a881d,CID-010,2025-10-05,4415.2,AmEx,Completed,SampleGen
PAY-8e27e066-cc84-4f41-af40-261eab604672,INV-8e27e066-cc84-4f41-af40-261eab604672,CID-010,2025-12-18,2827.48,AmEx,Completed,SampleGen
PAY-646d2e75-8bca-4888-812a-3eb71de6e6f0,INV-646d2e75-8bca-4888-812a-3eb71de6e6f0,CID-010,2025-11-19,1674.71,Discover,Completed,SampleGen
PAY-4247b4f1-e94a-41cc-b018-b5de280d965d,INV-4247b4f1-e94a-41cc-b018-b5de280d965d,CID-010,2025-03-25,1413.73,VISA,Completed,SampleGen
PAY-58e62930-b68a-44c3-9f04-dcc4c5a51a7a,INV-58e62930-b68a-44c3-9f04-dcc4c5a51a7a,CID-011,2026-02-15,271.86,MC,Completed,SampleGen
PAY-ba5728bd-34c0-4cea-acb7-36d7c7f1b867,INV-ba5728bd-34c0-4cea-acb7-36d7c7f1b867,CID-011,2026-01-07,163.11,MC,Completed,SampleGen
PAY-8c15c8ee-04c1-46ed-8a86-946062d96dfa,INV-8c15c8ee-04c1-46ed-8a86-946062d96dfa,CID-011,2025-11-30,913.47,PayPal,Completed,SampleGen
PAY-f2888d77-ae21-4812-8d1a-04e5d311a889,INV-f2888d77-ae21-4812-8d1a-04e5d311a889,CID-011,2025-09-11,2240.19,VISA,Completed,SampleGen
PAY-01ed8879-14f8-4ea1-820d-b87d3ebf57f9,INV-01ed8879-14f8-4ea1-820d-b87d3ebf57f9,CID-012,2026-01-10,869.97,MC,Completed,SampleGen
PAY-3cff8dff-0969-447d-9074-09b8d0d560ac,INV-3cff8dff-0969-447d-9074-09b8d0d560ac,CID-013,2025-07-28,956.98,VISA,Completed,SampleGen
PAY-f82e03f0-8e7d-4004-bd3c-61b27efc06f6,INV-f82e03f0-8e7d-4004-bd3c-61b27efc06f6,CID-013,2025-02-07,326.23,Discover,Completed,SampleGen
PAY-e9a79461-99e1-48b4-8d65-d688d9388b77,INV-e9a79461-99e1-48b4-8d65-d688d9388b77,CID-014,2025-05-18,1391.97,VISA,Completed,SampleGen
PAY-02452e59-26df-4cfa-b8bc-2a6e832cb34c,INV-02452e59-26df-4cfa-b8bc-2a6e832cb34c,CID-014,2025-12-05,2588.19,MC,Completed,SampleGen
PAY-d4d34006-6edd-4118-88c2-36cdb66ef0fe,INV-d4d34006-6edd-4118-88c2-36cdb66ef0fe,CID-015,2026-01-02,2881.81,VISA,Completed,SampleGen
PAY-fbcfba61-3f60-46c1-ab48-130317e47559,INV-fbcfba61-3f60-46c1-ab48-130317e47559,CID-015,2025-03-18,1576.84,PayPal,Completed,SampleGen
PAY-9a4c0999-6661-4590-aabe-941cbb385ae6,INV-9a4c0999-6661-4590-aabe-941cbb385ae6,CID-016,2025-08-26,1794.34,Discover,Completed,SampleGen
PAY-445d39dd-382e-43a5-9dd6-e29140b5174d,INV-445d39dd-382e-43a5-9dd6-e29140b5174d,CID-016,2025-07-26,1544.21,MC,Completed,SampleGen
PAY-a95f7111-ad60-4c7c-a7ce-4a42d8b8bce8,INV-a95f7111-ad60-4c7c-a7ce-4a42d8b8bce8,CID-017,2025-11-06,3099.34,AmEx,Completed,SampleGen
PAY-f9dae1dc-1df0-49d6-aa9b-57e1204d2205,INV-f9dae1dc-1df0-49d6-aa9b-57e1204d2205,CID-017,2025-07-04,130.49,MC,Completed,SampleGen
PAY-0e0e9080-39f8-4f29-9723-d8fc0e8d34dc,INV-0e0e9080-39f8-4f29-9723-d8fc0e8d34dc,CID-017,2025-05-25,1196.23,PayPal,Completed,SampleGen
PAY-96a73939-6ccd-440c-babd-a894b2412eda,INV-96a73939-6ccd-440c-babd-a894b2412eda,CID-017,2025-03-09,2044.47,VISA,Completed,SampleGen
PAY-d32fd652-17e4-471e-a268-8beca8c0b576,INV-d32fd652-17e4-471e-a268-8beca8c0b576,CID-017,2026-04-16,1696.44,AmEx,Completed,SampleGen
PAY-97972eea-a17f-479d-960e-1145fd77a486,INV-97972eea-a17f-479d-960e-1145fd77a486,CID-017,2026-03-25,260.98,MC,Completed,SampleGen
PAY-36494a8e-092c-4453-90b7-3ec9bf1b4222,INV-36494a8e-092c-4453-90b7-3ec9bf1b4222,CID-018,2025-10-02,2533.81,AmEx,Completed,SampleGen
PAY-c0c6a4d4-e519-4571-8005-204fb660eb0a,INV-c0c6a4d4-e519-4571-8005-204fb660eb0a,CID-018,2025-08-01,3371.2,VISA,Completed,SampleGen
PAY-8836453f-a1c3-481c-a25c-3dfe83779858,INV-8836453f-a1c3-481c-a25c-3dfe83779858,CID-019,2025-09-13,2283.72,Discover,Completed,SampleGen
PAY-4be7d7bb-8ba7-4183-88ad-b84a5081ccce,INV-4be7d7bb-8ba7-4183-88ad-b84a5081ccce,CID-019,2025-04-15,2762.21,AmEx,Completed,SampleGen
PAY-2d09e505-3777-42a9-8c37-6a916818bb89,INV-2d09e505-3777-42a9-8c37-6a916818bb89,CID-019,2025-03-19,1674.71,MC,Completed,SampleGen
PAY-193271b3-7fc1-4814-8d8b-2f9bc7c20355,INV-193271b3-7fc1-4814-8d8b-2f9bc7c20355,CID-019,2025-07-22,2131.44,VISA,Completed,SampleGen
PAY-c690e031-6617-4734-bdfd-abc76e7368b8,INV-c690e031-6617-4734-bdfd-abc76e7368b8,CID-019,2025-01-08,1805.22,AmEx,Completed,SampleGen
PAY-877c6e07-3499-4233-bae9-b67b73c973bc,INV-877c6e07-3499-4233-bae9-b67b73c973bc,CID-019,2026-02-19,1696.45,VISA,Completed,SampleGen
PAY-79492cc5-ae98-4aa5-a166-c56e6b2da49b,INV-79492cc5-ae98-4aa5-a166-c56e6b2da49b,CID-019,2025-02-16,141.36,PayPal,Completed,SampleGen
PAY-57b526f4-8d1b-4fb8-b20d-b50c29a8691b,INV-57b526f4-8d1b-4fb8-b20d-b50c29a8691b,CID-020,2025-01-07,1413.74,AmEx,Completed,SampleGen
PAY-38b24d4d-b277-41f4-871d-fc67aa22bf4c,INV-38b24d4d-b277-41f4-871d-fc67aa22bf4c,CID-020,2025-01-03,489.36,MC,Completed,SampleGen
PAY-d99d4114-27f6-44f6-8f03-58b706465ec3,INV-d99d4114-27f6-44f6-8f03-58b706465ec3,CID-020,2026-04-12,2381.56,VISA,Completed,SampleGen
PAY-99336e1f-c074-4bff-b050-26f528731951,INV-99336e1f-c074-4bff-b050-26f528731951,CID-020,2025-07-20,130.49,MC,Completed,SampleGen
PAY-e84854ab-fccd-45b5-8277-c3edce711d63,INV-e84854ab-fccd-45b5-8277-c3edce711d63,CID-020,2026-03-14,1087.45,VISA,Completed,SampleGen
PAY-ab7a5473-66cb-4311-abbc-6b0a3c0631a7,INV-ab7a5473-66cb-4311-abbc-6b0a3c0631a7,CID-020,2025-02-28,1261.48,PayPal,Completed,SampleGen
PAY-24115400-9f18-4565-bb9b-565abdbc1b23,INV-24115400-9f18-4565-bb9b-565abdbc1b23,CID-021,2025-02-13,5546.19,VISA,Completed,SampleGen
PAY-c4036e16-6078-4337-b1fa-36fb83984d07,INV-c4036e16-6078-4337-b1fa-36fb83984d07,CID-021,2026-03-25,445.84,MC,Completed,SampleGen
PAY-812e5053-b5d9-4c9a-a168-2387d39b1f34,INV-812e5053-b5d9-4c9a-a168-2387d39b1f34,CID-021,2026-02-06,3425.55,AmEx,Completed,SampleGen
PAY-eda0a437-c868-48a5-94fc-671070ba86da,INV-eda0a437-c868-48a5-94fc-671070ba86da,CID-021,2026-03-26,2675.18,PayPal,Completed,SampleGen
PAY-49513c55-713b-4380-b3f0-9c3213e38072,INV-49513c55-713b-4380-b3f0-9c3213e38072,CID-022,2025-04-14,935.21,PayPal,Completed,SampleGen
PAY-c510973d-316c-4212-a2b3-fd116602276e,INV-c510973d-316c-4212-a2b3-fd116602276e,CID-022,2026-01-26,2664.31,MC,Completed,SampleGen
PAY-a8fa27ae-dde1-4a09-81aa-54cacf08d61b,INV-a8fa27ae-dde1-4a09-81aa-54cacf08d61b,CID-022,2025-10-12,554.59,PayPal,Completed,SampleGen
PAY-d2c5a46d-fcf6-4421-884b-816b68904217,INV-d2c5a46d-fcf6-4421-884b-816b68904217,CID-023,2025-04-14,467.58,MC,Completed,SampleGen
PAY-912cfbd2-c8a8-417e-954b-8a68c5645c36,INV-912cfbd2-c8a8-417e-954b-8a68c5645c36,CID-023,2025-10-30,1685.59,Discover,Completed,SampleGen
PAY-a09b0b3c-5de9-47f7-b586-a40a8400d269,INV-a09b0b3c-5de9-47f7-b586-a40a8400d269,CID-023,2025-04-21,1924.8,MC,Completed,SampleGen
PAY-31649860-09b8-467b-b394-c407e12bc2e5,INV-31649860-09b8-467b-b394-c407e12bc2e5,CID-023,2025-03-01,4197.7,MC,Completed,SampleGen
PAY-1dcd4a1e-ccec-43eb-91fd-52b316e42d3d,INV-1dcd4a1e-ccec-43eb-91fd-52b316e42d3d,CID-023,2025-10-12,1609.44,VISA,Completed,SampleGen
PAY-b22bb6cf-7e9a-422a-9754-0fa0d52f4c30,INV-b22bb6cf-7e9a-422a-9754-0fa0d52f4c30,CID-024,2026-02-12,1169.0,Discover,Completed,SampleGen
PAY-c1342fb4-063c-4daa-897c-d373a620ffdb,INV-c1342fb4-063c-4daa-897c-d373a620ffdb,CID-024,2025-08-15,728.56,VISA,Completed,SampleGen
PAY-0e35d389-9724-42be-af62-d6f4d0f4d195,INV-0e35d389-9724-42be-af62-d6f4d0f4d195,CID-025,2026-02-24,1990.06,AmEx,Completed,SampleGen
PAY-0bca0a54-3899-449f-a2ab-af8410e2edd2,INV-0bca0a54-3899-449f-a2ab-af8410e2edd2,CID-026,2025-11-06,326.22,PayPal,Completed,SampleGen
PAY-0ee5618b-8418-4ec0-9b58-311483b74d45,INV-0ee5618b-8418-4ec0-9b58-311483b74d45,CID-026,2026-01-24,4078.08,AmEx,Completed,SampleGen
PAY-a789409b-efad-458d-bdb3-b3fbc88aaad6,INV-a789409b-efad-458d-bdb3-b3fbc88aaad6,CID-027,2025-06-17,2305.44,AmEx,Completed,SampleGen
PAY-056b68f8-85f2-4b15-8e6b-36ecfac4d0df,INV-056b68f8-85f2-4b15-8e6b-36ecfac4d0df,CID-027,2025-05-18,1826.95,MC,Completed,SampleGen
PAY-36c7ab06-d0a3-460b-af7e-e83a89365bdb,INV-36c7ab06-d0a3-460b-af7e-e83a89365bdb,CID-028,2025-09-02,108.74,AmEx,Completed,SampleGen
PAY-ba713bbf-fdd5-4d4b-9ab3-dd5cb9a48fde,INV-ba713bbf-fdd5-4d4b-9ab3-dd5cb9a48fde,CID-028,2025-08-03,86.99,VISA,Completed,SampleGen
PAY-08affb66-4f8c-45e1-91ed-28a940272ff5,INV-08affb66-4f8c-45e1-91ed-28a940272ff5,CID-028,2025-01-28,4426.05,MC,Completed,SampleGen
PAY-87a6a4d2-c927-43d4-9621-e728b5aa1f49,INV-87a6a4d2-c927-43d4-9621-e728b5aa1f49,CID-029,2025-02-19,2936.21,VISA,Completed,SampleGen
PAY-9a3e3518-cf81-404a-bad7-1a2b526d437d,INV-9a3e3518-cf81-404a-bad7-1a2b526d437d,CID-029,2026-02-12,3044.96,MC,Completed,SampleGen
PAY-291bf81c-3179-49ec-a5b7-880b4e1cdbb9,INV-291bf81c-3179-49ec-a5b7-880b4e1cdbb9,CID-030,2026-03-23,891.71,MC,Completed,SampleGen
PAY-fa83d0b1-4795-40d2-a8f6-21f3af525918,INV-fa83d0b1-4795-40d2-a8f6-21f3af525918,CID-031,2025-09-09,1631.21,VISA,Completed,SampleGen
PAY-9efc5e1e-ad51-44bb-a7d4-3d0d4e9a7b40,INV-9efc5e1e-ad51-44bb-a7d4-3d0d4e9a7b40,CID-031,2025-10-12,163.11,MC,Completed,SampleGen
PAY-87a34eed-3239-46cc-b2ec-5a09158d60d2,INV-87a34eed-3239-46cc-b2ec-5a09158d60d2,CID-032,2026-03-03,130.49,VISA,Completed,SampleGen
PAY-4a7117f4-df0e-4ddb-9c0e-806d3220070a,INV-4a7117f4-df0e-4ddb-9c0e-806d3220070a,CID-032,2026-02-02,1935.69,MC,Completed,SampleGen
PAY-6731ceee-3911-40d6-b30e-2d79ceca89d6,INV-6731ceee-3911-40d6-b30e-2d79ceca89d6,CID-033,2025-04-26,2544.68,VISA,Completed,SampleGen
PAY-ac25c364-0b0c-4776-a694-0d830f1c5eeb,INV-ac25c364-0b0c-4776-a694-0d830f1c5eeb,CID-034,2025-01-31,3697.45,AmEx,Completed,SampleGen
PAY-2f52504f-6335-4455-a9fd-703279b176a5,INV-2f52504f-6335-4455-a9fd-703279b176a5,CID-035,2026-02-26,2109.69,PayPal,Completed,SampleGen
PAY-4570fd9c-8f18-4492-9b09-0fdde00bd555,INV-4570fd9c-8f18-4492-9b09-0fdde00bd555,CID-036,2025-08-14,521.97,MC,Completed,SampleGen
PAY-c64a1793-92b3-4a70-9e8d-7eadd1e6658e,INV-c64a1793-92b3-4a70-9e8d-7eadd1e6658e,CID-036,2025-02-14,489.36,Discover,Completed,SampleGen
PAY-5b569f90-0dbf-4bdc-8cc5-bef9c5700312,INV-5b569f90-0dbf-4bdc-8cc5-bef9c5700312,CID-036,2026-04-19,1435.46,PayPal,Completed,SampleGen
PAY-3f37104f-a901-48d1-9782-0a3fb0a98ce9,INV-3f37104f-a901-48d1-9782-0a3fb0a98ce9,CID-036,2025-04-07,630.74,Discover,Completed,SampleGen
PAY-46762ae6-20f9-44e6-96d0-ad7409e7c680,INV-46762ae6-20f9-44e6-96d0-ad7409e7c680,CID-037,2026-03-03,1239.7,MC,Completed,SampleGen
PAY-93b59a93-2e29-4405-ae8a-60acc50b7707,INV-93b59a93-2e29-4405-ae8a-60acc50b7707,CID-037,2025-11-13,2153.18,VISA,Completed,SampleGen
PAY-6e961ca4-673c-4b98-8e38-c62f30e315b3,INV-6e961ca4-673c-4b98-8e38-c62f30e315b3,CID-038,2026-03-09,706.84,Discover,Completed,SampleGen
PAY-43cf4b33-3073-4c32-a9fa-fcbd4ccecaae,INV-43cf4b33-3073-4c32-a9fa-fcbd4ccecaae,CID-038,2025-09-27,685.09,PayPal,Completed,SampleGen
PAY-15395ce2-f866-44f5-9944-afb4713c583e,INV-15395ce2-f866-44f5-9944-afb4713c583e,CID-038,2026-04-29,1359.35,MC,Completed,SampleGen
PAY-b5cdaff4-517c-41d0-95d7-4ca570be03bd,INV-b5cdaff4-517c-41d0-95d7-4ca570be03bd,CID-038,2026-04-22,206.61,VISA,Completed,SampleGen
PAY-a6b48cbd-6a73-4ea4-953d-4964c742c606,INV-a6b48cbd-6a73-4ea4-953d-4964c742c606,CID-039,2025-05-04,380.6,AmEx,Completed,SampleGen
PAY-0cacce61-1992-4fdc-8b68-77995ad80e57,INV-0cacce61-1992-4fdc-8b68-77995ad80e57,CID-039,2025-12-30,3153.71,PayPal,Completed,SampleGen
PAY-e5f44f83-3f04-4b9f-a172-d9f3986b2fff,INV-e5f44f83-3f04-4b9f-a172-d9f3986b2fff,CID-039,2026-01-11,630.74,PayPal,Completed,SampleGen
PAY-5aea3f38-5963-4240-a62b-e6aff87abebe,INV-5aea3f38-5963-4240-a62b-e6aff87abebe,CID-039,2025-03-23,869.98,MC,Completed,SampleGen
PAY-409e8aa1-2cad-4c1c-920b-2f4171e11330,INV-409e8aa1-2cad-4c1c-920b-2f4171e11330,CID-040,2026-01-12,2664.3,AmEx,Completed,SampleGen
PAY-2dd528ca-0c8d-4b7a-895b-dd709b3cf9bd,INV-2dd528ca-0c8d-4b7a-895b-dd709b3cf9bd,CID-040,2026-01-04,1957.48,VISA,Completed,SampleGen
PAY-f15673d5-5e46-4274-ae19-ee9991060c8b,INV-f15673d5-5e46-4274-ae19-ee9991060c8b,CID-040,2025-10-24,1337.57,MC,Completed,SampleGen
PAY-39d2f80a-2259-4369-b95e-45de2f9ad5ea,INV-39d2f80a-2259-4369-b95e-45de2f9ad5ea,CID-040,2025-03-17,815.58,AmEx,Completed,SampleGen
PAY-51da63d2-1fde-4672-9061-3923a09f65c9,INV-51da63d2-1fde-4672-9061-3923a09f65c9,CID-041,2026-04-07,271.86,VISA,Completed,SampleGen
PAY-b2525574-9e41-4f6c-918e-2dcd740da661,INV-b2525574-9e41-4f6c-918e-2dcd740da661,CID-041,2026-04-03,3034.09,Discover,Completed,SampleGen
PAY-37999594-a51a-4d35-a607-89700c588641,INV-37999594-a51a-4d35-a607-89700c588641,CID-041,2025-09-29,869.97,AmEx,Completed,SampleGen
PAY-ca8bb6f0-f1f0-4b34-bd58-5f6328d1b034,INV-ca8bb6f0-f1f0-4b34-bd58-5f6328d1b034,CID-041,2025-04-14,326.22,VISA,Completed,SampleGen
PAY-bbc04193-47d5-4fd6-a76f-760b9121bc9d,INV-bbc04193-47d5-4fd6-a76f-760b9121bc9d,CID-042,2025-10-24,543.73,MC,Completed,SampleGen
PAY-8337a8e7-0e62-4902-8c0b-333976654d39,INV-8337a8e7-0e62-4902-8c0b-333976654d39,CID-042,2025-04-13,1239.7,VISA,Completed,SampleGen
PAY-440c7bb9-0db9-4736-a904-65733f7e8645,INV-440c7bb9-0db9-4736-a904-65733f7e8645,CID-042,2025-01-26,1087.47,PayPal,Completed,SampleGen
PAY-22d67f01-6907-462b-b6c9-d863bd05b01e,INV-22d67f01-6907-462b-b6c9-d863bd05b01e,CID-043,2026-04-01,4001.93,AmEx,Completed,SampleGen
PAY-a22f8121-95af-488a-a568-de0f91cf1b42,INV-a22f8121-95af-488a-a568-de0f91cf1b42,CID-043,2026-01-20,2153.2,AmEx,Completed,SampleGen
PAY-de4562cf-6edb-4bce-930c-f1822e23dbbe,INV-de4562cf-6edb-4bce-930c-f1822e23dbbe,CID-044,2025-03-25,3588.69,MC,Completed,SampleGen
PAY-3a2f5db5-b4fe-433f-9131-635a880c496b,INV-3a2f5db5-b4fe-433f-9131-635a880c496b,CID-044,2026-02-05,2283.71,AmEx,Completed,SampleGen
PAY-b2c4615d-bcbe-45b2-82d9-b3decf9b58e0,INV-b2c4615d-bcbe-45b2-82d9-b3decf9b58e0,CID-045,2025-02-26,2664.34,VISA,Completed,SampleGen
PAY-140d7d66-3a14-4741-942d-43b46de35e11,INV-140d7d66-3a14-4741-942d-43b46de35e11,CID-046,2025-01-17,347.97,MC,Completed,SampleGen
PAY-1b4a1513-b618-49f7-bbdf-9b094d89b209,INV-1b4a1513-b618-49f7-bbdf-9b094d89b209,CID-046,2026-04-29,2696.94,Discover,Completed,SampleGen
PAY-f5603258-77d2-49ba-9e12-36d6b79bbc33,INV-f5603258-77d2-49ba-9e12-36d6b79bbc33,CID-047,2026-01-14,869.99,MC,Completed,SampleGen
PAY-7588a6ad-bf55-4ec2-9973-f0f596618d33,INV-7588a6ad-bf55-4ec2-9973-f0f596618d33,CID-047,2025-07-07,2740.43,MC,Completed,SampleGen
PAY-2b3787ff-c9ea-4e5b-8aa0-70c0a51c194d,INV-2b3787ff-c9ea-4e5b-8aa0-70c0a51c194d,CID-047,2026-02-14,5002.45,MC,Completed,SampleGen
PAY-ef1b7d07-6558-447c-9ce3-e0e3028172d0,INV-ef1b7d07-6558-447c-9ce3-e0e3028172d0,CID-048,2025-12-20,1957.48,Discover,Completed,SampleGen
PAY-2964d65c-3d31-44be-b266-cd099a964f2b,INV-2964d65c-3d31-44be-b266-cd099a964f2b,CID-048,2026-03-13,1250.59,Discover,Completed,SampleGen
PAY-7130672b-094f-4024-b5d6-5a6b69c6064a,INV-7130672b-094f-4024-b5d6-5a6b69c6064a,CID-049,2026-04-19,4186.8,AmEx,Completed,SampleGen
PAY-fb6db30a-6802-4935-8a3b-f0f3acada84b,INV-fb6db30a-6802-4935-8a3b-f0f3acada84b,CID-050,2025-09-16,380.61,AmEx,Completed,SampleGen
PAY-a11048a8-2918-46db-8317-23444c05b826,INV-a11048a8-2918-46db-8317-23444c05b826,CID-050,2025-02-06,2348.94,VISA,Completed,SampleGen
PAY-dfc65385-1718-44f0-b655-74ed75b5e2de,INV-dfc65385-1718-44f0-b655-74ed75b5e2de,CID-051,2025-12-25,5176.43,VISA,Completed,SampleGen
PAY-741ea1dd-b584-4c65-855e-3d5a7fa6ad32,INV-741ea1dd-b584-4c65-855e-3d5a7fa6ad32,CID-052,2026-03-29,1848.69,Discover,Completed,SampleGen
PAY-7513d9c6-d45b-4f27-ad6d-0c15804732ec,INV-7513d9c6-d45b-4f27-ad6d-0c15804732ec,CID-052,2025-06-26,413.23,VISA,Completed,SampleGen
PAY-cd699682-a51f-4a14-803c-aebe2e9941f6,INV-cd699682-a51f-4a14-803c-aebe2e9941f6,CID-052,2026-01-08,956.98,AmEx,Completed,SampleGen
PAY-35d554f0-d529-452f-b7c9-932e54b9c843,INV-35d554f0-d529-452f-b7c9-932e54b9c843,CID-052,2025-02-12,1739.97,VISA,Completed,SampleGen
PAY-1c8e790f-374e-4a73-b31e-94009860a0e5,INV-1c8e790f-374e-4a73-b31e-94009860a0e5,CID-052,2026-01-11,1685.6,MC,Completed,SampleGen
