OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
26d8263d-a9c5-4601-860f-1e7fc1f86195,Camping,F100011,CID-001,CA-0001,2025-12-29,Pending,1119.94,98.0,1217.94,AmEx,USD,SampleGen
f268595f-3368-4be2-835c-28f3bc2d353c,Camping,F100012,CID-001,CA-0001,2026-01-14,Shipped,569.97,49.87,619.84,VISA,USD,SampleGen
77b39418-441b-4e96-ba30-a1bf5d258b41,Camping,F100013,CID-001,CA-0001,2026-02-22,Completed,249.97,21.87,271.84,VISA,USD,SampleGen
d05c3fea-b0e5-4555-9124-57fd71d5dac8,Camping,F100014,CID-001,CA-0001,2026-03-03,Shipped,1559.91,136.49,1696.4,VISA,USD,SampleGen
1b242918-6081-4208-9147-6ae3de4a0794,Camping,F100015,CID-001,CA-0001,2026-04-01,Shipped,809.95,70.87,880.82,AmEx,USD,SampleGen
14aa2a17-4a25-474e-b011-56878b1746ae,Camping,F100016,CID-002,CA-0003,2025-01-31,Completed,189.99,16.62,206.61,VISA,USD,SampleGen
6db8f526-9f9c-4805-a16e-936c8dc5b6d6,Camping,F100017,CID-002,CA-0003,2025-02-02,Completed,1619.89,141.74,1761.63,MC,USD,SampleGen
a06c7a73-bfa9-403f-8640-fad5a6ceb696,Camping,F100018,CID-002,CA-0003,2025-03-04,Completed,1649.94,144.37,1794.31,VISA,USD,SampleGen
59806a23-cbbb-40ab-a6e2-dde0005e67ca,Camping,F100019,CID-002,CA-0003,2025-04-23,Completed,1139.95,99.74,1239.69,VISA,USD,SampleGen
171fac22-bfa1-495f-96af-84f05ba912c5,Camping,F100020,CID-002,CA-0003,2025-05-09,Completed,759.96,66.49,826.45,VISA,USD,SampleGen
1d7df786-33d5-4477-a6e0-442044707a28,Camping,F100021,CID-002,CA-0003,2025-06-17,Completed,819.96,71.75,891.71,MC,USD,SampleGen
a0cbe382-68f7-41fb-85c1-affb60596a56,Camping,F100022,CID-002,CA-0003,2025-07-05,Shipped,89.99,7.87,97.86,AmEx,USD,SampleGen
55ef6f5c-e8be-424d-8112-66eeeae431d7,Camping,F100023,CID-002,CA-0003,2025-08-17,Completed,1509.93,132.11,1642.04,VISA,USD,SampleGen
fdb0aa46-420c-45e0-89bf-f75dd11c4f1a,Camping,F100024,CID-002,CA-0003,2025-09-27,Completed,569.96,49.87,619.83,VISA,USD,SampleGen
1a4da5a7-6f23-4691-bdc3-80b3ae62bbf1,Camping,F100025,CID-002,CA-0003,2025-10-14,Cancelled,1664.93,145.67,1810.6,VISA,USD,SampleGen
c3a5c7a4-3a38-4381-86d6-1ef28404ddf8,Camping,F100026,CID-002,CA-0003,2025-11-23,Shipped,2589.89,226.61,2816.5,Discover,USD,SampleGen
b0076eaa-18fa-480b-b2a2-84a6819e07d5,Camping,F100027,CID-002,CA-0003,2025-12-17,Completed,1579.92,138.24,1718.16,VISA,USD,SampleGen
61c369da-bbfc-49ae-a0dd-70e38822285a,Camping,F100028,CID-002,CA-0003,2026-01-23,Completed,1159.95,101.5,1261.45,PayPal,USD,SampleGen
678cbc06-ca3c-4399-b4af-29d171b72e7d,Camping,F100029,CID-002,CA-0003,2026-02-07,Completed,319.98,28.0,347.98,PayPal,USD,SampleGen
86de9fca-9507-4d24-9faa-1b0b68dbb5cb,Camping,F100030,CID-002,CA-0003,2026-03-07,Pending,1029.95,90.12,1120.07,MC,USD,SampleGen
120fac7c-af65-4ae2-87ac-1066c4a91696,Camping,F100031,CID-002,CA-0003,2026-04-16,Completed,1544.92,135.17,1680.09,AmEx,USD,SampleGen
fcaf4b36-f20e-45bf-9b95-302d2075ac28,Camping,F100032,CID-003,CA-0005,2025-01-25,Completed,1499.94,131.25,1631.19,VISA,USD,SampleGen
7a0597ea-308f-4be6-ab0a-1aeb9571efc6,Camping,F100033,CID-003,CA-0005,2025-02-13,Completed,1109.93,97.12,1207.05,MC,USD,SampleGen
7473ac9f-3fa3-4c5c-b6e2-06d0fd736456,Camping,F100034,CID-003,CA-0005,2025-03-28,Completed,369.98,32.37,402.35,Discover,USD,SampleGen
9ea54b12-906a-4e1a-b05b-8482be667f83,Camping,F100035,CID-003,CA-0005,2025-04-01,Completed,2029.93,177.61,2207.54,PayPal,USD,SampleGen
88a4944c-0ec1-45e0-8aa2-ff1217379db9,Camping,F100036,CID-003,CA-0005,2025-05-13,Completed,539.95,47.25,587.2,VISA,USD,SampleGen
b9f297e0-571c-428e-8b42-27f56c372cd1,Camping,F100037,CID-003,CA-0005,2025-06-04,Completed,1059.93,92.74,1152.67,Discover,USD,SampleGen
05c77cdd-457a-44d1-b231-66d0c0007ce6,Camping,F100038,CID-003,CA-0005,2025-07-23,Completed,1029.97,90.12,1120.09,AmEx,USD,SampleGen
aac34ed0-77cc-4b9b-8f78-c16f92d40991,Camping,F100039,CID-003,CA-0005,2025-08-20,Completed,919.96,80.49,1000.45,VISA,USD,SampleGen
9cbfbf81-1935-4539-bdb9-adacbcea9f98,Camping,F100040,CID-003,CA-0005,2025-09-19,Completed,1569.93,137.37,1707.3,PayPal,USD,SampleGen
a45ecf01-fd80-4ab4-9bc8-0f261036e67f,Camping,F100041,CID-003,CA-0005,2025-10-20,Completed,524.96,45.93,570.89,Discover,USD,SampleGen
f4d89bde-cda6-4f4f-b297-a4271b03161e,Camping,F100042,CID-003,CA-0005,2025-11-16,Pending,2109.93,184.62,2294.55,PayPal,USD,SampleGen
35315c72-60c4-4e8b-8c35-9ea639e13f8d,Camping,F100043,CID-003,CA-0005,2025-12-14,Completed,979.95,85.75,1065.7,AmEx,USD,SampleGen
aabf005c-d99d-43f7-a7fa-cb363683bfd1,Camping,F100044,CID-003,CA-0005,2026-01-14,Completed,2199.9,192.49,2392.39,AmEx,USD,SampleGen
e6a20203-aeb7-475d-b48b-9f775e8a0c6b,Camping,F100045,CID-003,CA-0005,2026-02-21,Completed,779.94,68.24,848.18,VISA,USD,SampleGen
9838229c-adb0-4aae-9f91-0fa10b40a725,Camping,F100046,CID-003,CA-0005,2026-03-25,Completed,159.98,14.0,173.98,VISA,USD,SampleGen
abacc0ba-f131-4262-bc86-2dd222508aa9,Camping,F100047,CID-003,CA-0005,2026-04-16,Completed,1059.96,92.75,1152.71,MC,USD,SampleGen
9ba97d3a-b9b7-4bca-8c2f-adac7466f5f3,Camping,F100048,CID-004,CA-0007,2025-01-06,Completed,1079.92,94.49,1174.41,PayPal,USD,SampleGen
9394cfd1-e46c-4b21-bd02-9f4966b9fa2d,Camping,F100049,CID-004,CA-0007,2025-02-05,Completed,1709.91,149.62,1859.53,VISA,USD,SampleGen
4c7a3419-0628-423c-9dea-7d824570cdc7,Camping,F100050,CID-004,CA-0007,2025-03-23,Completed,2089.93,182.86,2272.79,Discover,USD,SampleGen
fe5bfed9-18de-41d5-8350-0f2b49b92588,Camping,F100051,CID-004,CA-0007,2025-04-15,Completed,1649.91,144.36,1794.27,AmEx,USD,SampleGen
d9b8b547-6e95-4944-af7a-c6426b3224cc,Camping,F100052,CID-004,CA-0007,2025-05-18,Completed,669.95,58.62,728.57,VISA,USD,SampleGen
4411005c-ca06-47ae-a259-1ac95890d360,Camping,F100053,CID-004,CA-0007,2025-06-11,Pending,1769.92,154.87,1924.79,MC,USD,SampleGen
3a8f8e0d-603e-48e4-b785-1c07138a6326,Camping,F100054,CID-004,CA-0007,2025-07-08,Completed,719.95,62.99,782.94,Discover,USD,SampleGen
b4c6a9de-9e22-4d87-88aa-c571c3078fb0,Camping,F100055,CID-004,CA-0007,2025-08-14,Cancelled,289.97,25.37,315.34,Discover,USD,SampleGen
aeffc2b6-0442-47fc-8652-5335fec56e2a,Camping,F100056,CID-004,CA-0007,2025-09-05,Completed,1069.93,93.62,1163.55,AmEx,USD,SampleGen
a377c365-5dbe-46af-8dea-9bb0733c14c9,Camping,F100057,CID-004,CA-0007,2025-10-23,Completed,659.98,57.75,717.73,VISA,USD,SampleGen
faf44907-4564-4115-b2cd-1741a0d2a8ae,Camping,F100058,CID-004,CA-0007,2025-11-28,Completed,89.99,7.87,97.86,AmEx,USD,SampleGen
b7c5f130-741c-4c72-b631-4ba10c736372,Camping,F100059,CID-004,CA-0007,2025-12-16,Shipped,1269.93,111.11,1381.04,MC,USD,SampleGen
a78a7c2d-23bc-47f6-8d7d-2a87e4866e8c,Camping,F100060,CID-004,CA-0007,2026-01-20,Cancelled,1549.91,135.62,1685.53,Discover,USD,SampleGen
cc02b5bc-d326-4571-aaec-555698fafe79,Camping,F100061,CID-004,CA-0007,2026-02-12,Pending,1169.94,102.37,1272.31,MC,USD,SampleGen
af67233c-c65c-4361-9fb7-8aecf72211e8,Camping,F100062,CID-004,CA-0007,2026-03-31,Completed,1559.89,136.49,1696.38,VISA,USD,SampleGen
ea63d46a-c8b4-46cd-be50-7cf501c82d8f,Camping,F100063,CID-004,CA-0007,2026-04-20,Completed,414.97,36.31,451.28,VISA,USD,SampleGen
405602fe-b252-44d4-aaef-0fe607727990,Camping,F100064,CID-005,CA-0009,2025-01-18,Completed,1409.93,123.37,1533.3,VISA,USD,SampleGen
f98c614a-d2be-4e47-8eae-16160e6b5606,Camping,F100065,CID-005,CA-0009,2025-02-24,Completed,179.98,15.75,195.73,VISA,USD,SampleGen
216755df-9de0-4bf6-aa15-15e5a7df3f73,Camping,F100066,CID-005,CA-0009,2025-03-02,Completed,799.94,69.99,869.93,AmEx,USD,SampleGen
8ac8d3f4-8f2b-4cfe-830c-5f9adbe1bb3f,Camping,F100067,CID-005,CA-0009,2025-04-20,Cancelled,159.98,14.0,173.98,VISA,USD,SampleGen
f2558708-a262-4f51-8bad-c173d6cd0b82,Camping,F100068,CID-005,CA-0009,2025-05-01,Completed,1284.91,112.42,1397.33,PayPal,USD,SampleGen
5ab04f14-1fba-4892-979b-bb72e1b129f9,Camping,F100069,CID-005,CA-0009,2025-06-03,Completed,439.98,38.5,478.48,AmEx,USD,SampleGen
ebbc1157-c57f-4174-8981-9ed0f1020f40,Camping,F100070,CID-005,CA-0009,2025-07-27,Cancelled,659.98,57.75,717.73,MC,USD,SampleGen
a6a3d878-2a69-4dea-941a-b6dc02763d81,Camping,F100071,CID-005,CA-0009,2025-08-09,Completed,1589.93,139.12,1729.05,Discover,USD,SampleGen
522eb1ec-b61f-4c23-8241-b7da8592921b,Camping,F100072,CID-005,CA-0009,2025-09-19,Completed,1094.91,95.8,1190.71,VISA,USD,SampleGen
0dc4e55e-4a6a-4d84-bf8c-cca722484e16,Camping,F100073,CID-005,CA-0009,2025-10-06,Completed,1619.94,141.74,1761.68,VISA,USD,SampleGen
04c1d7e8-a716-4e70-b4fd-36bd619c48b6,Camping,F100074,CID-005,CA-0009,2025-11-13,Pending,1829.95,160.11,1990.06,MC,USD,SampleGen
d5e61f95-8d67-40d8-8b9a-01059e5b83ad,Camping,F100075,CID-005,CA-0009,2025-12-26,Completed,1629.91,142.62,1772.53,AmEx,USD,SampleGen
4b2e64a0-20b7-4e8e-ae88-44a269cb0e52,Camping,F100076,CID-005,CA-0009,2026-01-28,Completed,989.97,86.62,1076.59,VISA,USD,SampleGen
e827bf2d-7d08-4971-a061-52e7494d1cf1,Camping,F100077,CID-005,CA-0009,2026-02-21,Completed,889.93,77.87,967.8,AmEx,USD,SampleGen
7c31b1b3-acaf-41d0-b00d-b38277a3738d,Camping,F100078,CID-005,CA-0009,2026-03-08,Completed,1649.95,144.37,1794.32,PayPal,USD,SampleGen
9f50b8dd-3c61-4858-bcff-a5d16b19be19,Camping,F100079,CID-005,CA-0009,2026-04-27,Completed,329.99,28.87,358.86,MC,USD,SampleGen
ed0c4df5-e0e6-4f20-86b2-5319854f82d6,Camping,F100080,CID-006,CA-0011,2025-01-09,Completed,359.96,31.49,391.45,MC,USD,SampleGen
1947cd19-d4d1-4ad3-a29e-00090d819899,Camping,F100081,CID-006,CA-0011,2025-02-28,Completed,849.93,74.36,924.29,AmEx,USD,SampleGen
8ce1c336-6447-4345-aab4-3d4458620948,Camping,F100082,CID-006,CA-0011,2025-03-10,Pending,1329.95,116.36,1446.31,AmEx,USD,SampleGen
91a0501f-9579-419b-949f-ab481d3f78e2,Camping,F100083,CID-006,CA-0011,2025-04-08,Shipped,719.96,62.99,782.95,VISA,USD,SampleGen
0edba0a7-53ee-47fc-aa4b-60110e61e86f,Camping,F100084,CID-006,CA-0011,2025-05-27,Completed,2319.92,202.99,2522.91,VISA,USD,SampleGen
39fb5d00-dffb-4007-b170-f2f1eefb554d,Camping,F100085,CID-006,CA-0011,2025-06-28,Shipped,659.98,57.75,717.73,AmEx,USD,SampleGen
94e72de0-9228-4730-8d4c-7f7b992b63f6,Camping,F100086,CID-006,CA-0011,2025-07-11,Completed,89.99,7.87,97.86,VISA,USD,SampleGen
afe94165-6e2a-4a2d-8f32-a39edca71412,Camping,F100087,CID-006,CA-0011,2025-08-16,Completed,379.98,33.25,413.23,MC,USD,SampleGen
5e96fed9-050b-4e42-80d5-3e22af682d49,Camping,F100088,CID-006,CA-0011,2025-09-02,Completed,2369.91,207.37,2577.28,PayPal,USD,SampleGen
10334df1-8047-417d-af34-160cb111af30,Camping,F100089,CID-006,CA-0011,2025-10-18,Completed,804.92,70.43,875.35,Discover,USD,SampleGen
43f59e44-0476-43cd-9218-56d2f43703f3,Camping,F100090,CID-006,CA-0011,2025-11-15,Pending,1679.91,146.99,1826.9,AmEx,USD,SampleGen
557bc157-4a43-4189-abc6-5194edb3f320,Camping,F100091,CID-006,CA-0011,2025-12-22,Completed,149.99,13.12,163.11,MC,USD,SampleGen
98a626d9-51d9-49ea-ace4-20b6bc652773,Camping,F100092,CID-006,CA-0011,2026-01-26,Completed,1369.93,119.86,1489.79,VISA,USD,SampleGen
c1aa6345-f149-462d-8058-0fa809f6b1a0,Camping,F100093,CID-006,CA-0011,2026-02-04,Pending,969.91,84.87,1054.78,VISA,USD,SampleGen
a566e0de-6e55-44ee-b849-eb638e6353e3,Camping,F100094,CID-006,CA-0011,2026-03-06,Shipped,429.97,37.62,467.59,MC,USD,SampleGen
b0b574e8-f94d-4e94-b7fb-957390767dbd,Camping,F100095,CID-006,CA-0011,2026-04-04,Completed,359.96,31.5,391.46,VISA,USD,SampleGen
f1c17bfa-ec96-4a08-a13d-ac5093fa77da,Camping,F100096,CID-006,CA-0011,2026-04-12,Completed,149.99,13.12,163.11,VISA,USD,SampleGen
adff99c6-36d7-4fb9-8655-954244168e77,Camping,F100097,CID-007,CA-0013,2025-01-11,Completed,79.99,7.0,86.99,MC,USD,SampleGen
38a9a0ea-aa9c-413d-8b4d-7cfcc830bb3b,Camping,F100098,CID-007,CA-0013,2025-02-13,Completed,634.95,55.55,690.5,Discover,USD,SampleGen
e3509289-1869-4cda-8603-8ee4ca12a691,Camping,F100099,CID-007,CA-0013,2025-03-27,Completed,89.99,7.87,97.86,AmEx,USD,SampleGen
74b5eefe-7fcf-415b-b112-6342e9ad9970,Camping,F100100,CID-007,CA-0013,2025-04-10,Completed,399.97,34.99,434.96,AmEx,USD,SampleGen
882d2825-3424-478d-9d4f-4361cf9ca43d,Camping,F100101,CID-007,CA-0013,2025-05-08,Completed,974.95,85.3,1060.25,MC,USD,SampleGen
0779e58a-0066-4da7-b0e4-a02b0dc65dad,Camping,F100102,CID-007,CA-0013,2025-06-21,Completed,454.95,39.81,494.76,VISA,USD,SampleGen
c4387335-e233-4c14-94e7-8b3fd980b1fb,Camping,F100103,CID-007,CA-0013,2025-07-18,Completed,1439.94,126.0,1565.94,VISA,USD,SampleGen
3c22ba2c-f79f-40e7-aa84-53849fc5b9c8,Camping,F100104,CID-007,CA-0013,2025-08-27,Pending,409.97,35.87,445.84,MC,USD,SampleGen
a75515f4-8f99-4bd1-b2d5-13a08daace7b,Camping,F100105,CID-007,CA-0013,2025-09-19,Shipped,1234.9,108.05,1342.95,VISA,USD,SampleGen
236f16ba-4fa6-422f-8f70-6bdf2631ee7f,Camping,F100106,CID-007,CA-0013,2025-10-06,Completed,1309.95,114.61,1424.56,VISA,USD,SampleGen
91fcef80-81cf-406c-aed1-f0756b92f4b7,Camping,F100107,CID-007,CA-0013,2025-11-06,Completed,389.97,34.12,424.09,PayPal,USD,SampleGen
eff62968-d830-4e60-9e6f-5b6fe018e105,Camping,F100108,CID-007,CA-0013,2025-12-24,Completed,239.97,21.0,260.97,Discover,USD,SampleGen
a0d5ba43-76bf-4195-9df7-15e52203dc81,Camping,F100109,CID-007,CA-0013,2026-01-02,Completed,1999.92,174.99,2174.91,VISA,USD,SampleGen
b0d58b12-2b8b-42df-9bf4-58af1d5016a8,Camping,F100110,CID-007,CA-0013,2026-02-12,Completed,1249.93,109.37,1359.3,VISA,USD,SampleGen
dd8842f0-1903-4dfe-925a-b6e6f745ba5e,Camping,F100111,CID-007,CA-0013,2026-03-18,Shipped,579.95,50.75,630.7,PayPal,USD,SampleGen
f0a5f216-de99-47aa-b21c-ef74cc6f6917,Camping,F100112,CID-007,CA-0013,2026-04-26,Completed,549.97,48.12,598.09,AmEx,USD,SampleGen
79cbba5d-64f7-4517-a0de-323159ad926e,Camping,F100113,CID-008,CA-0014,2025-01-03,Completed,869.97,76.12,946.09,MC,USD,SampleGen
477c3686-3ecd-437b-bba0-39ce8519f235,Camping,F100114,CID-008,CA-0014,2025-02-08,Completed,729.96,63.87,793.83,VISA,USD,SampleGen
9643e4eb-7e50-444e-9334-b42d15ae8561,Camping,F100115,CID-008,CA-0014,2025-03-10,Completed,329.99,28.87,358.86,MC,USD,SampleGen
76a1148c-7800-49a5-a382-5ad024d0e3d1,Camping,F100116,CID-008,CA-0014,2025-04-28,Completed,94.99,8.31,103.3,AmEx,USD,SampleGen
3d2eb92b-e20b-48d0-a037-f0f486c60c5f,Camping,F100117,CID-008,CA-0014,2025-05-29,Completed,1094.95,95.8,1190.75,PayPal,USD,SampleGen
535e7511-11a5-4660-a5b4-378992660916,Camping,F100118,CID-008,CA-0014,2025-06-13,Completed,329.99,28.87,358.86,VISA,USD,SampleGen
63c2a1da-26f1-4428-acc2-715ee7ccc41e,Camping,F100119,CID-008,CA-0014,2025-07-26,Completed,269.97,23.62,293.59,VISA,USD,SampleGen
3c62ef6f-e50f-4467-9d8d-b7ba432ec40d,Camping,F100120,CID-008,CA-0014,2025-08-23,Pending,309.97,27.12,337.09,MC,USD,SampleGen
268ad881-f0a9-4b6f-a716-7f02b5c601f7,Camping,F100121,CID-008,CA-0014,2025-09-21,Completed,579.98,50.75,630.73,MC,USD,SampleGen
0ca4d50a-f43b-4638-b9da-d5dd6bc35e35,Camping,F100122,CID-008,CA-0014,2025-10-14,Completed,1169.94,102.37,1272.31,VISA,USD,SampleGen
b304edd8-fe94-4914-b59e-58ad2dd1055b,Camping,F100123,CID-008,CA-0014,2025-11-29,Completed,1509.91,132.11,1642.02,PayPal,USD,SampleGen
48cacf0c-7813-4d83-bbba-cd0a49787d5f,Camping,F100124,CID-008,CA-0014,2025-12-15,Completed,939.92,82.24,1022.16,VISA,USD,SampleGen
ad9831f6-0245-4afd-8e46-ede4281001f1,Camping,F100125,CID-008,CA-0014,2026-01-31,Completed,1259.9,110.24,1370.14,VISA,USD,SampleGen
95f32f92-ccbc-417e-b8cb-3f897a0c24c3,Camping,F100126,CID-008,CA-0014,2026-02-23,Completed,149.99,13.12,163.11,AmEx,USD,SampleGen
de675220-0741-4d5f-ad23-ac46e7af7337,Camping,F100127,CID-008,CA-0014,2026-03-29,Shipped,1029.92,90.11,1120.03,MC,USD,SampleGen
2d6c05d9-98f6-44ae-b7a6-43bdf9ffa1b8,Camping,F100128,CID-008,CA-0014,2026-04-19,Completed,1679.91,146.99,1826.9,VISA,USD,SampleGen
c2bd7c77-d5dd-4567-b2cc-b55455cf57ac,Camping,F100129,CID-009,CA-0016,2025-01-16,Completed,439.98,38.49,478.47,MC,USD,SampleGen
67beecfb-9bea-4790-91bd-c458d2f3e582,Camping,F100130,CID-009,CA-0016,2025-02-16,Pending,989.97,86.62,1076.59,AmEx,USD,SampleGen
0dca043b-f8be-4097-aa5c-09fcc7379314,Camping,F100131,CID-009,CA-0016,2025-03-29,Completed,1989.92,174.12,2164.04,MC,USD,SampleGen
5b3a4101-fd93-476e-8dea-317a5962ddfd,Camping,F100132,CID-009,CA-0016,2025-04-02,Completed,1499.94,131.24,1631.18,Discover,USD,SampleGen
d49b5df2-5696-4975-aa7b-dd19360e998f,Camping,F100133,CID-009,CA-0016,2025-05-13,Completed,1859.91,162.74,2022.65,MC,USD,SampleGen
f2cb58bf-dc19-4982-adaa-faed253b9033,Camping,F100134,CID-009,CA-0016,2025-06-13,Completed,219.99,19.25,239.24,VISA,USD,SampleGen
83213582-b05d-40f2-8545-1134d40959e6,Camping,F100135,CID-009,CA-0016,2025-07-12,Completed,1109.94,97.11,1207.05,MC,USD,SampleGen
de75517f-df0d-4d4c-950c-3ec879c241b3,Camping,F100136,CID-009,CA-0016,2025-08-30,Completed,239.97,21.0,260.97,MC,USD,SampleGen
bf446039-87d6-458e-9686-9d2fd3d33362,Camping,F100137,CID-009,CA-0016,2025-09-23,Completed,1779.93,155.75,1935.68,VISA,USD,SampleGen
b06e2626-ace7-4683-9c99-25ebeb8d7672,Camping,F100138,CID-009,CA-0016,2025-10-26,Cancelled,1934.91,169.3,2104.21,VISA,USD,SampleGen
8fe32a88-a65e-4f39-81fa-b9c10e0c1227,Camping,F100139,CID-009,CA-0016,2025-11-23,Completed,1269.94,111.11,1381.05,MC,USD,SampleGen
3ef7a424-89d2-4b3f-8ee6-9b9325f7b8b6,Camping,F100140,CID-009,CA-0016,2025-12-18,Completed,569.96,49.86,619.82,MC,USD,SampleGen
2dfedf3f-d656-4da8-a558-7db18cc97a74,Camping,F100141,CID-009,CA-0016,2026-01-10,Completed,269.97,23.62,293.59,MC,USD,SampleGen
e95645fe-2d59-4e54-a79f-2f6045faf705,Camping,F100142,CID-009,CA-0016,2026-02-22,Pending,1019.95,89.24,1109.19,VISA,USD,SampleGen
0ece78b7-9502-4568-a96f-607a0cdf3ed4,Camping,F100143,CID-009,CA-0016,2026-03-25,Completed,749.97,65.62,815.59,VISA,USD,SampleGen
45ab61b5-19da-4569-bfce-4556d6957f2c,Camping,F100144,CID-009,CA-0016,2026-04-03,Pending,1309.93,114.61,1424.54,VISA,USD,SampleGen
6d84b3d5-355b-4f85-8069-0e91d47d85aa,Camping,F100145,CID-010,CA-0018,2025-01-08,Completed,539.96,47.24,587.2,VISA,USD,SampleGen
87df13a1-303e-4a59-9efb-617c3a64bdb0,Camping,F100146,CID-010,CA-0018,2025-02-05,Pending,749.95,65.62,815.57,VISA,USD,SampleGen
8ba884b3-9de4-4311-84bf-e3467b63c59c,Camping,F100147,CID-010,CA-0018,2025-03-15,Completed,709.94,62.12,772.06,Discover,USD,SampleGen
7277428e-f6bc-4da5-b304-12d2b4d75428,Camping,F100148,CID-010,CA-0018,2025-04-30,Cancelled,734.94,64.3,799.24,AmEx,USD,SampleGen
bb639ab7-c722-4833-9b09-51eb96433fdb,Camping,F100149,CID-010,CA-0018,2025-05-01,Completed,569.97,49.87,619.84,AmEx,USD,SampleGen
df8ebf71-55c8-4b47-846a-804791c0d176,Camping,F100150,CID-010,CA-0018,2025-06-26,Completed,269.97,23.62,293.59,MC,USD,SampleGen
21f92e43-ea3d-4bda-ba59-7083f7eeeb61,Camping,F100151,CID-010,CA-0018,2025-07-01,Completed,519.98,45.49,565.47,VISA,USD,SampleGen
10083145-a8ad-4f41-9057-6c9d9fc60fb7,Camping,F100152,CID-010,CA-0018,2025-07-15,Completed,1324.93,115.93,1440.86,MC,USD,SampleGen
bfc04c2c-8771-4092-a9e9-f160ee6596cf,Camping,F100153,CID-010,CA-0018,2025-08-09,Completed,839.95,73.5,913.45,MC,USD,SampleGen
03b05dde-42a8-4763-bc8c-259b900cfb6d,Camping,F100154,CID-010,CA-0018,2025-08-20,Completed,889.94,77.86,967.8,Discover,USD,SampleGen
b96beeab-a18a-4907-a32b-2296c75a9e68,Camping,F100155,CID-010,CA-0018,2025-09-06,Completed,809.96,70.87,880.83,AmEx,USD,SampleGen
da700806-a3a0-4f5f-812e-bc5d2d5d1366,Camping,F100156,CID-010,CA-0018,2025-09-20,Shipped,659.97,57.75,717.72,VISA,USD,SampleGen
47231807-c303-4ac6-a378-814a831bffdb,Camping,F100157,CID-010,CA-0018,2025-10-03,Completed,469.97,41.12,511.09,VISA,USD,SampleGen
c2b1d88a-4c4c-4c3b-9b9f-bf76e6990c33,Camping,F100158,CID-010,CA-0018,2025-10-29,Shipped,299.98,26.25,326.23,MC,USD,SampleGen
48868e27-26d0-4d09-9f19-b34db4675d89,Camping,F100159,CID-010,CA-0018,2025-11-02,Completed,1049.95,91.86,1141.81,PayPal,USD,SampleGen
fe7219fa-3fcd-4f23-a133-d68bae2c0742,Camping,F100160,CID-010,CA-0018,2025-11-21,Pending,309.97,27.12,337.09,AmEx,USD,SampleGen
723e0cdb-e0a3-4c34-844f-3e87a1d84d52,Camping,F100161,CID-010,CA-0018,2025-12-03,Completed,794.95,69.55,864.5,MC,USD,SampleGen
b5b2d2eb-2bdf-462d-b730-d1b18be7f8c0,Camping,F100162,CID-010,CA-0018,2025-12-11,Completed,779.94,68.24,848.18,PayPal,USD,SampleGen
18886796-b712-4215-8d02-5b11af63ca90,Camping,F100163,CID-010,CA-0018,2026-01-24,Completed,719.94,62.99,782.93,PayPal,USD,SampleGen
a571e384-d141-4864-97ce-4d8b3e692d3e,Camping,F100164,CID-010,CA-0018,2026-01-25,Completed,1179.93,103.24,1283.17,PayPal,USD,SampleGen
