OrderID,SalesChannelID,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
0e35d389-9724-42be-af62-d6f4d0f4d195,Ski,S300087,CID-025,CA-0950,2026-02-23,Completed,1829.94,160.12,1990.06,AmEx,USD,SampleGen
0bca0a54-3899-449f-a2ab-af8410e2edd2,Ski,S300088,CID-026,CA-0951,2025-11-05,Completed,299.98,26.24,326.22,PayPal,USD,SampleGen
0ee5618b-8418-4ec0-9b58-311483b74d45,Ski,S300089,CID-026,CA-0951,2026-01-23,Completed,3749.96,328.12,4078.08,AmEx,USD,SampleGen
a789409b-efad-458d-bdb3-b3fbc88aaad6,Ski,S300090,CID-027,CA-0952,2025-06-16,Cancelled,2119.94,185.5,2305.44,AmEx,USD,SampleGen
056b68f8-85f2-4b15-8e6b-36ecfac4d0df,Ski,S300091,CID-027,CA-0952,2025-05-17,Pending,1679.95,147.0,1826.95,MC,USD,SampleGen
36c7ab06-d0a3-460b-af7e-e83a89365bdb,Ski,S300092,CID-028,CA-0953,2025-09-01,Pending,99.99,8.75,108.74,AmEx,USD,SampleGen
ba713bbf-fdd5-4d4b-9ab3-dd5cb9a48fde,Ski,S300093,CID-028,CA-0953,2025-08-02,Completed,79.99,7.0,86.99,VISA,USD,SampleGen
08affb66-4f8c-45e1-91ed-28a940272ff5,Ski,S300094,CID-028,CA-0953,2025-01-27,Completed,4069.93,356.12,4426.05,MC,USD,SampleGen
87a6a4d2-c927-43d4-9621-e728b5aa1f49,Ski,S300095,CID-029,CA-0954,2025-02-18,Completed,2699.96,236.25,2936.21,VISA,USD,SampleGen
9a3e3518-cf81-404a-bad7-1a2b526d437d,Ski,S300096,CID-029,CA-0954,2026-02-11,Completed,2799.96,245.0,3044.96,MC,USD,SampleGen
291bf81c-3179-49ec-a5b7-880b4e1cdbb9,Ski,S300097,CID-030,CA-0955,2026-03-22,Shipped,819.97,71.74,891.71,MC,USD,SampleGen
fa83d0b1-4795-40d2-a8f6-21f3af525918,Ski,S300098,CID-031,CA-0956,2025-09-08,Completed,1499.96,131.25,1631.21,VISA,USD,SampleGen
9efc5e1e-ad51-44bb-a7d4-3d0d4e9a7b40,Ski,S300099,CID-031,CA-0956,2025-10-11,Completed,149.99,13.12,163.11,MC,USD,SampleGen
87a34eed-3239-46cc-b2ec-5a09158d60d2,Ski,S300100,CID-032,CA-0957,2026-03-02,Completed,119.99,10.5,130.49,VISA,USD,SampleGen
4a7117f4-df0e-4ddb-9c0e-806d3220070a,Ski,S300101,CID-032,CA-0957,2026-02-01,Shipped,1779.95,155.74,1935.69,MC,USD,SampleGen
6731ceee-3911-40d6-b30e-2d79ceca89d6,Ski,S300102,CID-033,CA-0958,2025-04-25,Completed,2339.94,204.74,2544.68,VISA,USD,SampleGen
ac25c364-0b0c-4776-a694-0d830f1c5eeb,Ski,S300103,CID-034,CA-0959,2025-01-30,Pending,3399.95,297.5,3697.45,AmEx,USD,SampleGen
2f52504f-6335-4455-a9fd-703279b176a5,Ski,S300104,CID-035,CA-0960,2026-02-25,Completed,1939.94,169.75,2109.69,PayPal,USD,SampleGen
4570fd9c-8f18-4492-9b09-0fdde00bd555,Ski,S300105,CID-036,CA-0961,2025-08-13,Pending,479.97,42.0,521.97,MC,USD,SampleGen
c64a1793-92b3-4a70-9e8d-7eadd1e6658e,Ski,S300106,CID-036,CA-0961,2025-02-13,Completed,449.99,39.37,489.36,Discover,USD,SampleGen
5b569f90-0dbf-4bdc-8cc5-bef9c5700312,Ski,S300107,CID-036,CA-0961,2026-04-18,Shipped,1319.97,115.49,1435.46,PayPal,USD,SampleGen
3f37104f-a901-48d1-9782-0a3fb0a98ce9,Ski,S300108,CID-036,CA-0961,2025-04-06,Completed,579.99,50.75,630.74,Discover,USD,SampleGen
46762ae6-20f9-44e6-96d0-ad7409e7c680,Ski,S300109,CID-037,CA-0962,2026-03-02,Completed,1139.96,99.74,1239.7,MC,USD,SampleGen
93b59a93-2e29-4405-ae8a-60acc50b7707,Ski,S300110,CID-037,CA-0962,2025-11-12,Completed,1979.93,173.25,2153.18,VISA,USD,SampleGen
6e961ca4-673c-4b98-8e38-c62f30e315b3,Ski,S300111,CID-038,CA-0963,2026-03-08,Completed,649.97,56.87,706.84,Discover,USD,SampleGen
43cf4b33-3073-4c32-a9fa-fcbd4ccecaae,Ski,S300112,CID-038,CA-0963,2025-09-26,Pending,629.97,55.12,685.09,PayPal,USD,SampleGen
15395ce2-f866-44f5-9944-afb4713c583e,Ski,S300113,CID-038,CA-0963,2026-04-28,Pending,1249.98,109.37,1359.35,MC,USD,SampleGen
b5cdaff4-517c-41d0-95d7-4ca570be03bd,Ski,S300114,CID-038,CA-0963,2026-04-21,Completed,189.99,16.62,206.61,VISA,USD,SampleGen
a6b48cbd-6a73-4ea4-953d-4964c742c606,Ski,S300115,CID-039,CA-0964,2025-05-03,Completed,349.98,30.62,380.6,AmEx,USD,SampleGen
0cacce61-1992-4fdc-8b68-77995ad80e57,Ski,S300116,CID-039,CA-0964,2025-12-29,Completed,2899.96,253.75,3153.71,PayPal,USD,SampleGen
e5f44f83-3f04-4b9f-a172-d9f3986b2fff,Ski,S300117,CID-039,CA-0964,2026-01-10,Completed,579.99,50.75,630.74,PayPal,USD,SampleGen
5aea3f38-5963-4240-a62b-e6aff87abebe,Ski,S300118,CID-039,CA-0964,2025-03-22,Completed,799.98,70.0,869.98,MC,USD,SampleGen
409e8aa1-2cad-4c1c-920b-2f4171e11330,Ski,S300119,CID-040,CA-0965,2026-01-11,Completed,2449.93,214.37,2664.3,AmEx,USD,SampleGen
2dd528ca-0c8d-4b7a-895b-dd709b3cf9bd,Ski,S300120,CID-040,CA-0965,2026-01-03,Shipped,1799.98,157.5,1957.48,VISA,USD,SampleGen
f15673d5-5e46-4274-ae19-ee9991060c8b,Ski,S300121,CID-040,CA-0965,2025-10-23,Shipped,1229.95,107.62,1337.57,MC,USD,SampleGen
39d2f80a-2259-4369-b95e-45de2f9ad5ea,Ski,S300122,CID-040,CA-0965,2025-03-16,Completed,749.96,65.62,815.58,AmEx,USD,SampleGen
51da63d2-1fde-4672-9061-3923a09f65c9,Ski,S300123,CID-041,CA-0966,2026-04-06,Completed,249.99,21.87,271.86,VISA,USD,SampleGen
b2525574-9e41-4f6c-918e-2dcd740da661,Ski,S300124,CID-041,CA-0966,2026-04-02,Completed,2789.97,244.12,3034.09,Discover,USD,SampleGen
37999594-a51a-4d35-a607-89700c588641,Ski,S300125,CID-041,CA-0966,2025-09-28,Completed,799.97,70.0,869.97,AmEx,USD,SampleGen
ca8bb6f0-f1f0-4b34-bd58-5f6328d1b034,Ski,S300126,CID-041,CA-0966,2025-04-13,Completed,299.97,26.25,326.22,VISA,USD,SampleGen
bbc04193-47d5-4fd6-a76f-760b9121bc9d,Ski,S300127,CID-042,CA-0967,2025-10-23,Completed,499.98,43.75,543.73,MC,USD,SampleGen
8337a8e7-0e62-4902-8c0b-333976654d39,Ski,S300128,CID-042,CA-0967,2025-04-12,Completed,1139.96,99.74,1239.7,VISA,USD,SampleGen
440c7bb9-0db9-4736-a904-65733f7e8645,Ski,S300129,CID-042,CA-0967,2025-01-25,Completed,999.97,87.5,1087.47,PayPal,USD,SampleGen
22d67f01-6907-462b-b6c9-d863bd05b01e,Ski,S300130,CID-043,CA-0968,2026-03-31,Completed,3679.94,321.99,4001.93,AmEx,USD,SampleGen
a22f8121-95af-488a-a568-de0f91cf1b42,Ski,S300131,CID-043,CA-0968,2026-01-19,Completed,1979.95,173.25,2153.2,AmEx,USD,SampleGen
de4562cf-6edb-4bce-930c-f1822e23dbbe,Ski,S300132,CID-044,CA-0969,2025-03-24,Completed,3299.94,288.75,3588.69,MC,USD,SampleGen
3a2f5db5-b4fe-433f-9131-635a880c496b,Ski,S300133,CID-044,CA-0969,2026-02-04,Completed,2099.96,183.75,2283.71,AmEx,USD,SampleGen
b2c4615d-bcbe-45b2-82d9-b3decf9b58e0,Ski,S300134,CID-045,CA-0970,2025-02-25,Completed,2449.97,214.37,2664.34,VISA,USD,SampleGen
140d7d66-3a14-4741-942d-43b46de35e11,Ski,S300135,CID-046,CA-0971,2025-01-16,Completed,319.97,28.0,347.97,MC,USD,SampleGen
1b4a1513-b618-49f7-bbdf-9b094d89b209,Ski,S300136,CID-046,CA-0971,2026-04-28,Completed,2479.94,217.0,2696.94,Discover,USD,SampleGen
f5603258-77d2-49ba-9e12-36d6b79bbc33,Ski,S300137,CID-047,CA-0972,2026-01-13,Completed,799.99,70.0,869.99,MC,USD,SampleGen
7588a6ad-bf55-4ec2-9973-f0f596618d33,Ski,S300138,CID-047,CA-0972,2025-07-06,Completed,2519.93,220.5,2740.43,MC,USD,SampleGen
2b3787ff-c9ea-4e5b-8aa0-70c0a51c194d,Ski,S300139,CID-047,CA-0972,2026-02-13,Completed,4599.95,402.5,5002.45,MC,USD,SampleGen
ef1b7d07-6558-447c-9ce3-e0e3028172d0,Ski,S300140,CID-048,CA-0973,2025-12-19,Pending,1799.98,157.5,1957.48,Discover,USD,SampleGen
2964d65c-3d31-44be-b266-cd099a964f2b,Ski,S300141,CID-048,CA-0973,2026-03-12,Pending,1149.97,100.62,1250.59,Discover,USD,SampleGen
7130672b-094f-4024-b5d6-5a6b69c6064a,Ski,S300142,CID-049,CA-0974,2026-04-18,Pending,3849.93,336.87,4186.8,AmEx,USD,SampleGen
fb6db30a-6802-4935-8a3b-f0f3acada84b,Ski,S300143,CID-050,CA-0975,2025-09-15,Completed,349.99,30.62,380.61,AmEx,USD,SampleGen
a11048a8-2918-46db-8317-23444c05b826,Ski,S300144,CID-050,CA-0975,2025-02-05,Completed,2159.94,189.0,2348.94,VISA,USD,SampleGen
dfc65385-1718-44f0-b655-74ed75b5e2de,Ski,S300145,CID-051,CA-0976,2025-12-24,Completed,4759.93,416.5,5176.43,VISA,USD,SampleGen
741ea1dd-b584-4c65-855e-3d5a7fa6ad32,Ski,S300146,CID-052,CA-0977,2026-03-28,Shipped,1699.94,148.75,1848.69,Discover,USD,SampleGen
7513d9c6-d45b-4f27-ad6d-0c15804732ec,Ski,S300147,CID-052,CA-0977,2025-06-25,Completed,379.98,33.25,413.23,VISA,USD,SampleGen
cd699682-a51f-4a14-803c-aebe2e9941f6,Ski,S300148,CID-052,CA-0977,2026-01-07,Completed,879.98,77.0,956.98,AmEx,USD,SampleGen
35d554f0-d529-452f-b7c9-932e54b9c843,Ski,S300149,CID-052,CA-0977,2025-02-11,Completed,1599.97,140.0,1739.97,VISA,USD,SampleGen
1c8e790f-374e-4a73-b31e-94009860a0e5,Ski,S300150,CID-052,CA-0977,2026-01-10,Completed,1549.98,135.62,1685.6,MC,USD,SampleGen
e78df70a-cd53-4948-b285-24583edd2553,Ski,S300151,CID-053,CA-0978,2025-04-25,Completed,2939.93,257.25,3197.18,VISA,USD,SampleGen
ada530d5-f5c3-4e89-930b-ea26b2139a80,Ski,S300152,CID-054,CA-0979,2025-04-07,Completed,2439.94,213.5,2653.44,MC,USD,SampleGen
4f562828-d99d-4120-b0d2-f30e022d1674,Ski,S300153,CID-054,CA-0979,2026-03-13,Cancelled,3099.95,271.25,3371.2,VISA,USD,SampleGen
9586233e-f9dc-4b4a-aab4-07c9a58dda32,Ski,S300154,CID-054,CA-0979,2025-08-23,Completed,3199.95,280.0,3479.95,AmEx,USD,SampleGen
f8787e7b-1d78-4ec1-a96b-2584e549a7a2,Ski,S300155,CID-054,CA-0979,2026-02-06,Completed,2899.94,253.74,3153.68,PayPal,USD,SampleGen
aa481546-e876-4255-88f2-f244b62ca378,Ski,S300156,CID-055,CA-0980,2025-02-17,Shipped,1959.93,171.5,2131.43,VISA,USD,SampleGen
758a4f4d-8a51-480a-b59e-644de5db4c81,Ski,S300157,CID-055,CA-0980,2025-01-27,Completed,759.95,66.5,826.45,PayPal,USD,SampleGen
83679713-344d-44fe-aa8e-3aeefcebb46e,Ski,S300158,CID-057,CA-0982,2025-12-14,Completed,4759.93,416.5,5176.43,VISA,USD,SampleGen
13d54a42-3cf1-4c26-b37a-8b6ecf7c0e0b,Ski,S300159,CID-057,CA-0982,2025-05-13,Cancelled,1049.98,91.87,1141.85,PayPal,USD,SampleGen
87919658-ec08-4eb5-aeb1-ce3b65fa0844,Ski,S300160,CID-058,CA-0983,2025-08-12,Completed,1579.96,138.25,1718.21,Discover,USD,SampleGen
b3ea5f91-fcdd-45f4-ba77-a98b13cf27ed,Ski,S300161,CID-058,CA-0983,2025-01-21,Completed,3679.94,322.0,4001.94,PayPal,USD,SampleGen
7bfaba17-877f-47cb-a0eb-671a4301a801,Ski,S300162,CID-058,CA-0983,2025-01-02,Completed,2059.97,180.25,2240.22,MC,USD,SampleGen
d1efe1c4-3da1-40f2-9d5c-c0fab05d1cf4,Ski,S300163,CID-059,CA-0984,2025-10-21,Completed,1199.97,105.0,1304.97,AmEx,USD,SampleGen
7d5e7ce2-d099-4d16-9acc-0ccee273c0e8,Ski,S300164,CID-059,CA-0984,2025-07-25,Completed,1289.96,112.87,1402.83,VISA,USD,SampleGen
