AccountID,AccountNumber,CustomerID,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description,CreatedBy
ACCT-Kitchen-CID-047,ACC-CID-047-Kitchen,CID-047,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-047 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-048,ACC-CID-048-Kitchen,CID-048,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-048 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-049,ACC-CID-049-Kitchen,CID-049,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-049 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-050,ACC-CID-050-Kitchen,CID-050,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-050 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-052,ACC-CID-052-Kitchen,CID-052,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-052 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-053,ACC-CID-053-Kitchen,CID-053,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-053 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-054,ACC-CID-054-Kitchen,CID-054,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-054 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-055,ACC-CID-055-Kitchen,CID-055,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-055 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-056,ACC-CID-056-Kitchen,CID-056,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-056 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-057,ACC-CID-057-Kitchen,CID-057,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-057 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-058,ACC-CID-058-Kitchen,CID-058,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-058 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-059,ACC-CID-059-Kitchen,CID-059,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-059 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-060,ACC-CID-060-Kitchen,CID-060,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-060 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-061,ACC-CID-061-Kitchen,CID-061,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-061 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-062,ACC-CID-062-Kitchen,CID-062,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-062 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-063,ACC-CID-063-Kitchen,CID-063,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-063 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-065,ACC-CID-065-Kitchen,CID-065,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-065 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-066,ACC-CID-066-Kitchen,CID-066,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-066 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-067,ACC-CID-067-Kitchen,CID-067,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-067 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-068,ACC-CID-068-Kitchen,CID-068,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-068 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-069,ACC-CID-069-Kitchen,CID-069,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-069 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-071,ACC-CID-071-Kitchen,CID-071,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-071 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-073,ACC-CID-073-Kitchen,CID-073,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-073 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-074,ACC-CID-074-Kitchen,CID-074,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-074 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-075,ACC-CID-075-Kitchen,CID-075,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-075 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-076,ACC-CID-076-Kitchen,CID-076,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-076 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-077,ACC-CID-077-Kitchen,CID-077,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-077 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-078,ACC-CID-078-Kitchen,CID-078,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-078 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-079,ACC-CID-079-Kitchen,CID-079,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-079 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-080,ACC-CID-080-Kitchen,CID-080,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-080 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-082,ACC-CID-082-Kitchen,CID-082,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-082 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-083,ACC-CID-083-Kitchen,CID-083,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-083 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-084,ACC-CID-084-Kitchen,CID-084,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-084 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-085,ACC-CID-085-Kitchen,CID-085,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-085 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-086,ACC-CID-086-Kitchen,CID-086,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-086 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-087,ACC-CID-087-Kitchen,CID-087,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-087 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-088,ACC-CID-088-Kitchen,CID-088,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-088 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-089,ACC-CID-089-Kitchen,CID-089,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-089 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-090,ACC-CID-090-Kitchen,CID-090,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-090 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-091,ACC-CID-091-Kitchen,CID-091,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-091 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-092,ACC-CID-092-Kitchen,CID-092,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-092 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-093,ACC-CID-093-Kitchen,CID-093,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-093 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-094,ACC-CID-094-Kitchen,CID-094,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-094 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-095,ACC-CID-095-Kitchen,CID-095,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-095 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-096,ACC-CID-096-Kitchen,CID-096,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-096 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-097,ACC-CID-097-Kitchen,CID-097,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-097 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-098,ACC-CID-098-Kitchen,CID-098,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-098 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-099,ACC-CID-099-Kitchen,CID-099,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-099 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-100,ACC-CID-100-Kitchen,CID-100,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-100 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-101,ACC-CID-101-Kitchen,CID-101,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-101 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-102,ACC-CID-102-Kitchen,CID-102,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-102 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-103,ACC-CID-103-Kitchen,CID-103,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-103 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-104,ACC-CID-104-Kitchen,CID-104,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-104 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-105,ACC-CID-105-Kitchen,CID-105,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-105 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-106,ACC-CID-106-Kitchen,CID-106,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-106 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-107,ACC-CID-107-Kitchen,CID-107,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-107 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-108,ACC-CID-108-Kitchen,CID-108,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-108 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-110,ACC-CID-110-Kitchen,CID-110,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-110 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-111,ACC-CID-111-Kitchen,CID-111,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-111 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-112,ACC-CID-112-Kitchen,CID-112,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-112 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-113,ACC-CID-113-Kitchen,CID-113,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-113 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-114,ACC-CID-114-Kitchen,CID-114,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-114 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-115,ACC-CID-115-Kitchen,CID-115,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-115 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-116,ACC-CID-116-Kitchen,CID-116,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-116 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-117,ACC-CID-117-Kitchen,CID-117,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-117 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-118,ACC-CID-118-Kitchen,CID-118,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-118 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-119,ACC-CID-119-Kitchen,CID-119,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-119 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-120,ACC-CID-120-Kitchen,CID-120,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-120 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-122,ACC-CID-122-Kitchen,CID-122,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-122 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-123,ACC-CID-123-Kitchen,CID-123,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-123 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-124,ACC-CID-124-Kitchen,CID-124,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-124 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-125,ACC-CID-125-Kitchen,CID-125,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-125 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-126,ACC-CID-126-Kitchen,CID-126,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-126 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-128,ACC-CID-128-Kitchen,CID-128,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-128 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-129,ACC-CID-129-Kitchen,CID-129,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-129 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-130,ACC-CID-130-Kitchen,CID-130,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-130 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-131,ACC-CID-131-Kitchen,CID-131,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-131 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-132,ACC-CID-132-Kitchen,CID-132,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-132 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-133,ACC-CID-133-Kitchen,CID-133,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-133 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-134,ACC-CID-134-Kitchen,CID-134,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-134 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-135,ACC-CID-135-Kitchen,CID-135,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-135 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-136,ACC-CID-136-Kitchen,CID-136,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-136 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-137,ACC-CID-137-Kitchen,CID-137,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-137 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-138,ACC-CID-138-Kitchen,CID-138,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-138 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-139,ACC-CID-139-Kitchen,CID-139,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-139 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-140,ACC-CID-140-Kitchen,CID-140,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-140 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-141,ACC-CID-141-Kitchen,CID-141,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-141 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-142,ACC-CID-142-Kitchen,CID-142,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-142 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-143,ACC-CID-143-Kitchen,CID-143,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-143 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-144,ACC-CID-144-Kitchen,CID-144,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-144 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-146,ACC-CID-146-Kitchen,CID-146,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-146 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-147,ACC-CID-147-Kitchen,CID-147,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-147 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-149,ACC-CID-149-Kitchen,CID-149,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-149 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-150,ACC-CID-150-Kitchen,CID-150,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-150 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-151,ACC-CID-151-Kitchen,CID-151,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-151 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-152,ACC-CID-152-Kitchen,CID-152,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-152 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-153,ACC-CID-153-Kitchen,CID-153,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-153 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-154,ACC-CID-154-Kitchen,CID-154,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-154 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-156,ACC-CID-156-Kitchen,CID-156,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-156 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-157,ACC-CID-157-Kitchen,CID-157,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-157 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-159,ACC-CID-159-Kitchen,CID-159,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-159 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-160,ACC-CID-160-Kitchen,CID-160,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-160 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-161,ACC-CID-161-Kitchen,CID-161,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-161 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-162,ACC-CID-162-Kitchen,CID-162,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-162 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-163,ACC-CID-163-Kitchen,CID-163,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-163 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-166,ACC-CID-166-Kitchen,CID-166,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-166 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-167,ACC-CID-167-Kitchen,CID-167,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-167 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-168,ACC-CID-168-Kitchen,CID-168,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-168 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-170,ACC-CID-170-Kitchen,CID-170,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-170 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-171,ACC-CID-171-Kitchen,CID-171,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-171 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-172,ACC-CID-172-Kitchen,CID-172,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-172 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-173,ACC-CID-173-Kitchen,CID-173,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-173 - Kitchen Channel,SampleGen
ACCT-Kitchen-CID-174,ACC-CID-174-Kitchen,CID-174,Receivable,Active,2025-01-01,,0.0,USD,Accounts Receivable for Customer CID-174 - Kitchen Channel,SampleGen
