PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
PAY-b61bad09-0433-4247-807e-11da93630a3c,INV-b61bad09-0433-4247-807e-11da93630a3c,CID-010,2025-05-09,3936.7,Discover,Completed,SampleGen
PAY-03f14316-cd7f-48d4-aaa7-72be117c59d7,INV-03f14316-cd7f-48d4-aaa7-72be117c59d7,CID-010,2026-02-24,1761.69,Discover,Completed,SampleGen
PAY-d8cb6411-d337-4e20-91a4-1893ed8d45ef,INV-d8cb6411-d337-4e20-91a4-1893ed8d45ef,CID-010,2025-04-27,1805.2,MC,Completed,SampleGen
PAY-32b33207-6442-429c-9879-f11360547ce9,INV-32b33207-6442-429c-9879-f11360547ce9,CID-011,2025-03-21,1413.73,AmEx,Completed,SampleGen
PAY-b113f256-b297-4ea8-811b-f51c564587f8,INV-b113f256-b297-4ea8-811b-f51c564587f8,CID-011,2025-11-27,543.73,PayPal,Completed,SampleGen
PAY-709f29e1-b1ed-4b88-a44e-ae822ed0bdc9,INV-709f29e1-b1ed-4b88-a44e-ae822ed0bdc9,CID-012,2026-02-19,4861.06,MC,Completed,SampleGen
PAY-288b9891-9a6e-4edb-b468-8864f72294a4,INV-288b9891-9a6e-4edb-b468-8864f72294a4,CID-012,2026-03-13,163.11,VISA,Completed,SampleGen
PAY-97aab011-b3ca-4d58-af92-489fa4ff1c70,INV-97aab011-b3ca-4d58-af92-489fa4ff1c70,CID-013,2025-05-13,4610.92,VISA,Completed,SampleGen
PAY-36afda0c-f144-40df-b67c-4c97060752ea,INV-36afda0c-f144-40df-b67c-4c97060752ea,CID-013,2025-07-25,1217.95,MC,Completed,SampleGen
PAY-a3000ddd-c73c-46a5-baaa-8c92a3bafc63,INV-a3000ddd-c73c-46a5-baaa-8c92a3bafc63,CID-013,2025-09-30,3392.93,PayPal,Completed,SampleGen
PAY-077ea741-106b-481b-bcc1-fa2d115d3410,INV-077ea741-106b-481b-bcc1-fa2d115d3410,CID-013,2025-02-12,125.04,MC,Completed,SampleGen
PAY-72a37b05-8d0e-44dc-9dc2-2fc8d03b99f3,INV-72a37b05-8d0e-44dc-9dc2-2fc8d03b99f3,CID-014,2025-01-19,761.22,PayPal,Completed,SampleGen
PAY-fe2d7859-8cd9-4d59-835f-8e8772fbeeee,INV-fe2d7859-8cd9-4d59-835f-8e8772fbeeee,CID-014,2025-07-28,1468.08,VISA,Completed,SampleGen
PAY-98381ad9-a49e-4b1c-b2fd-a145c4724ac5,INV-98381ad9-a49e-4b1c-b2fd-a145c4724ac5,CID-015,2026-04-11,1033.08,AmEx,Completed,SampleGen
PAY-ceb3ad0c-43ad-492b-895c-95bd6c870d47,INV-ceb3ad0c-43ad-492b-895c-95bd6c870d47,CID-015,2025-10-16,1359.34,VISA,Completed,SampleGen
PAY-22d31172-561a-42de-b915-69284e4a59bc,INV-22d31172-561a-42de-b915-69284e4a59bc,CID-016,2025-09-01,3349.44,VISA,Completed,SampleGen
PAY-ab77f0ce-eff5-42a7-bdd1-7446eac17455,INV-ab77f0ce-eff5-42a7-bdd1-7446eac17455,CID-016,2025-08-09,413.23,Discover,Completed,SampleGen
PAY-dbb58304-2c07-4a91-88bc-6e18e7ff6685,INV-dbb58304-2c07-4a91-88bc-6e18e7ff6685,CID-017,2025-10-22,2609.95,VISA,Completed,SampleGen
PAY-e520b70f-bf4e-4f72-b166-8d5e93d79ffd,INV-e520b70f-bf4e-4f72-b166-8d5e93d79ffd,CID-017,2026-04-17,826.44,PayPal,Completed,SampleGen
PAY-383883ae-18ff-4bd1-9747-abcfe4339fb2,INV-383883ae-18ff-4bd1-9747-abcfe4339fb2,CID-017,2025-10-22,2675.19,PayPal,Completed,SampleGen
PAY-3d1704da-6e48-4aa6-9ff1-4df19e862f93,INV-3d1704da-6e48-4aa6-9ff1-4df19e862f93,CID-017,2025-12-01,793.85,MC,Completed,SampleGen
PAY-c1fa27a4-69db-49a7-8cd8-34f081e9db72,INV-c1fa27a4-69db-49a7-8cd8-34f081e9db72,CID-017,2025-03-26,956.96,MC,Completed,SampleGen
PAY-45a02059-d36e-4064-b73b-a69918113f8a,INV-45a02059-d36e-4064-b73b-a69918113f8a,CID-017,2025-12-20,1022.22,AmEx,Completed,SampleGen
PAY-483df665-83b8-45f8-8010-248ef4edc618,INV-483df665-83b8-45f8-8010-248ef4edc618,CID-017,2025-06-18,3643.05,Discover,Completed,SampleGen
PAY-a4f6cb67-0700-47f1-8e5f-03606675a393,INV-a4f6cb67-0700-47f1-8e5f-03606675a393,CID-018,2026-02-16,3153.68,PayPal,Completed,SampleGen
PAY-7fd6f3fd-f011-43c9-ad9b-078f28693820,INV-7fd6f3fd-f011-43c9-ad9b-078f28693820,CID-018,2025-10-21,739.44,VISA,Completed,SampleGen
PAY-3c872226-c8a1-438e-9ded-6a040460fa78,INV-3c872226-c8a1-438e-9ded-6a040460fa78,CID-018,2026-01-27,2446.84,MC,Completed,SampleGen
PAY-29bc313e-8db6-4718-a950-7ce4eb184952,INV-29bc313e-8db6-4718-a950-7ce4eb184952,CID-019,2025-02-19,3947.55,VISA,Completed,SampleGen
PAY-3b200ed2-5ace-44c9-a717-123bdff4600d,INV-3b200ed2-5ace-44c9-a717-123bdff4600d,CID-019,2025-01-27,869.98,MC,Completed,SampleGen
PAY-484a2ddd-7dec-48eb-b75a-e9d1bd3b00bf,INV-484a2ddd-7dec-48eb-b75a-e9d1bd3b00bf,CID-019,2025-04-20,173.98,Discover,Completed,SampleGen
PAY-fed33dc0-ee23-476f-840f-3d1661c2105d,INV-fed33dc0-ee23-476f-840f-3d1661c2105d,CID-019,2025-08-18,1304.97,VISA,Completed,SampleGen
PAY-8d06a65e-9c6a-4660-970d-d2bf87c9e4f9,INV-8d06a65e-9c6a-4660-970d-d2bf87c9e4f9,CID-019,2025-03-18,489.36,MC,Completed,SampleGen
PAY-63f9979d-ab3b-4e08-b755-e23485a9933e,INV-63f9979d-ab3b-4e08-b755-e23485a9933e,CID-019,2025-05-10,86.99,VISA,Completed,SampleGen
PAY-38d3bac4-5629-4249-8933-5caf2cd9e730,INV-38d3bac4-5629-4249-8933-5caf2cd9e730,CID-020,2025-05-01,1435.44,MC,Completed,SampleGen
PAY-9051d927-6b4f-4ba9-8531-f38321ab5f4f,INV-9051d927-6b4f-4ba9-8531-f38321ab5f4f,CID-020,2025-10-14,1196.22,VISA,Completed,SampleGen
PAY-937ffb65-ca59-4de6-9bff-07fa8f5a3247,INV-937ffb65-ca59-4de6-9bff-07fa8f5a3247,CID-020,2025-05-01,869.98,VISA,Completed,SampleGen
PAY-118a26e3-1d18-4160-8879-dde6468d6f73,INV-118a26e3-1d18-4160-8879-dde6468d6f73,CID-020,2026-03-20,1196.23,VISA,Completed,SampleGen
PAY-63994f7c-14a3-4158-8431-f34fcb3ae9e5,INV-63994f7c-14a3-4158-8431-f34fcb3ae9e5,CID-020,2025-06-20,935.18,VISA,Completed,SampleGen
PAY-20f3c4b8-ea47-4c1f-8c5c-fe74b678bc05,INV-20f3c4b8-ea47-4c1f-8c5c-fe74b678bc05,CID-020,2026-04-21,478.47,AmEx,Completed,SampleGen
PAY-2656b575-bad0-4cf5-bfed-58b3012473c9,INV-2656b575-bad0-4cf5-bfed-58b3012473c9,CID-020,2025-05-25,1903.09,VISA,Completed,SampleGen
PAY-fa964fb0-93c3-451b-a7ca-8b6cfd11ca08,INV-fa964fb0-93c3-451b-a7ca-8b6cfd11ca08,CID-021,2025-12-17,1304.97,MC,Completed,SampleGen
PAY-bf2f2c48-5175-4887-843c-72c72490f1b4,INV-bf2f2c48-5175-4887-843c-72c72490f1b4,CID-021,2025-10-22,1065.71,MC,Completed,SampleGen
PAY-5df8b494-092c-4f7c-9e7d-83aa89cdd5d5,INV-5df8b494-092c-4f7c-9e7d-83aa89cdd5d5,CID-021,2026-04-30,206.61,MC,Completed,SampleGen
PAY-e0cda196-f542-4db4-8250-582b94df539f,INV-e0cda196-f542-4db4-8250-582b94df539f,CID-021,2025-05-05,2251.07,PayPal,Completed,SampleGen
PAY-5ac2c28b-edf0-4e6f-90ff-28dc810928ef,INV-5ac2c28b-edf0-4e6f-90ff-28dc810928ef,CID-022,2025-02-10,2664.31,PayPal,Completed,SampleGen
PAY-200fd94f-4810-4ed1-bff0-8479f1131c04,INV-200fd94f-4810-4ed1-bff0-8479f1131c04,CID-022,2025-10-22,65.24,VISA,Completed,SampleGen
PAY-98c4e8a8-33d3-4e4a-9349-977b94215930,INV-98c4e8a8-33d3-4e4a-9349-977b94215930,CID-022,2025-11-02,4045.42,AmEx,Completed,SampleGen
PAY-93b419e3-2b28-4a4c-b1de-241f8e169175,INV-93b419e3-2b28-4a4c-b1de-241f8e169175,CID-022,2025-11-25,1685.57,VISA,Completed,SampleGen
PAY-c227bc7e-963d-48ce-9490-4072f76265c7,INV-c227bc7e-963d-48ce-9490-4072f76265c7,CID-023,2026-04-10,3012.31,VISA,Completed,SampleGen
PAY-e420b6ac-d866-48a3-addb-9fdbb9a6cd3e,INV-e420b6ac-d866-48a3-addb-9fdbb9a6cd3e,CID-023,2025-01-14,2957.93,AmEx,Completed,SampleGen
PAY-bc091205-0db9-4957-bae9-2ffae9cf59b3,INV-bc091205-0db9-4957-bae9-2ffae9cf59b3,CID-023,2026-01-06,489.36,VISA,Completed,SampleGen
PAY-47bf1300-a036-4ed4-ad73-d1a08dae5cfc,INV-47bf1300-a036-4ed4-ad73-d1a08dae5cfc,CID-024,2025-05-15,1359.31,PayPal,Completed,SampleGen
PAY-3d32954c-9a98-47cc-812b-da3a2a1a6c2a,INV-3d32954c-9a98-47cc-812b-da3a2a1a6c2a,CID-024,2025-01-06,2044.43,PayPal,Completed,SampleGen
PAY-0a07322b-59af-4a46-9cbc-bd565d2f16a8,INV-0a07322b-59af-4a46-9cbc-bd565d2f16a8,CID-025,2025-04-29,3392.94,PayPal,Completed,SampleGen
PAY-a010a851-c52b-4731-ab20-01ab33d7d906,INV-a010a851-c52b-4731-ab20-01ab33d7d906,CID-025,2025-10-06,260.98,PayPal,Completed,SampleGen
PAY-ad9a890e-c10d-4a74-80ef-73d0382c368d,INV-ad9a890e-c10d-4a74-80ef-73d0382c368d,CID-026,2025-12-31,1685.59,MC,Completed,SampleGen
PAY-ea8b0da2-4982-461f-b85e-558c7f2e54b4,INV-ea8b0da2-4982-461f-b85e-558c7f2e54b4,CID-026,2025-01-18,1033.08,AmEx,Completed,SampleGen
PAY-f3c0aeca-ee01-4f6c-bc51-87c2e750bf9f,INV-f3c0aeca-ee01-4f6c-bc51-87c2e750bf9f,CID-027,2025-08-20,271.85,Discover,Completed,SampleGen
PAY-24ef8892-69c1-4964-afb3-18147e130ef8,INV-24ef8892-69c1-4964-afb3-18147e130ef8,CID-028,2025-08-28,3382.05,VISA,Completed,SampleGen
PAY-73dd4a75-fc0c-4121-8d1d-2f6fd7112b95,INV-73dd4a75-fc0c-4121-8d1d-2f6fd7112b95,CID-028,2025-01-11,2022.71,VISA,Completed,SampleGen
PAY-6001d98f-928f-4728-86ab-b3b34e257649,INV-6001d98f-928f-4728-86ab-b3b34e257649,CID-028,2025-09-07,869.97,AmEx,Completed,SampleGen
PAY-ea38dbcd-6c03-4ac6-a034-3f89521b8062,INV-ea38dbcd-6c03-4ac6-a034-3f89521b8062,CID-028,2025-07-07,326.23,VISA,Completed,SampleGen
PAY-c10204e6-b8a5-4d68-b241-42d0fbbdd40f,INV-c10204e6-b8a5-4d68-b241-42d0fbbdd40f,CID-028,2025-01-10,2120.59,MC,Completed,SampleGen
PAY-070e1720-de81-4828-866a-33fe1f439a64,INV-070e1720-de81-4828-866a-33fe1f439a64,CID-028,2025-09-13,630.71,VISA,Completed,SampleGen
PAY-8da92edc-8ede-45c4-b9f2-58421d3cef48,INV-8da92edc-8ede-45c4-b9f2-58421d3cef48,CID-028,2025-09-30,3023.22,AmEx,Completed,SampleGen
PAY-c2630dd6-6287-430a-9d66-f0e648e8179a,INV-c2630dd6-6287-430a-9d66-f0e648e8179a,CID-029,2025-07-20,173.98,PayPal,Completed,SampleGen
PAY-c127edde-8756-4c0d-81a8-a5765454d50c,INV-c127edde-8756-4c0d-81a8-a5765454d50c,CID-029,2025-10-11,2555.55,VISA,Completed,SampleGen
PAY-d5d5fb77-eb5b-46ca-aa6a-5b24a5def5fd,INV-d5d5fb77-eb5b-46ca-aa6a-5b24a5def5fd,CID-029,2025-08-26,3501.68,VISA,Completed,SampleGen
PAY-9023c009-a59b-44fe-9e0f-2dc11c801730,INV-9023c009-a59b-44fe-9e0f-2dc11c801730,CID-030,2026-01-30,3425.56,PayPal,Completed,SampleGen
PAY-d8e25467-6b93-43bb-8c58-a0d3117951a3,INV-d8e25467-6b93-43bb-8c58-a0d3117951a3,CID-030,2026-04-04,1848.71,AmEx,Completed,SampleGen
PAY-bb8283e7-d73b-4dac-bb0c-2b4da95c784e,INV-bb8283e7-d73b-4dac-bb0c-2b4da95c784e,CID-031,2025-11-24,608.94,MC,Completed,SampleGen
PAY-fcdf885f-86a3-4c46-8aad-3b16311af03b,INV-fcdf885f-86a3-4c46-8aad-3b16311af03b,CID-031,2025-09-21,1337.58,MC,Completed,SampleGen
PAY-b1b2af45-f83d-4329-9b1c-fb11c081d03d,INV-b1b2af45-f83d-4329-9b1c-fb11c081d03d,CID-031,2026-01-28,3817.05,Discover,Completed,SampleGen
PAY-87f795a7-c817-4f29-bd58-9859ae4ba134,INV-87f795a7-c817-4f29-bd58-9859ae4ba134,CID-032,2025-06-22,1185.31,VISA,Completed,SampleGen
PAY-2379a321-8886-4f54-9f1a-69a916b63f98,INV-2379a321-8886-4f54-9f1a-69a916b63f98,CID-032,2025-05-23,1658.37,MC,Completed,SampleGen
PAY-0238da08-c5c0-48d5-8fb1-951a1895add2,INV-0238da08-c5c0-48d5-8fb1-951a1895add2,CID-032,2026-02-03,1261.48,VISA,Completed,SampleGen
PAY-52456d9c-4e22-4b49-9859-59859c6acd6d,INV-52456d9c-4e22-4b49-9859-59859c6acd6d,CID-032,2025-11-18,3088.43,VISA,Completed,SampleGen
PAY-a27d8900-81d2-41df-8a38-99919b0ffe57,INV-a27d8900-81d2-41df-8a38-99919b0ffe57,CID-033,2026-01-10,2501.2,MC,Completed,SampleGen
PAY-cd868809-220e-45e7-acb5-e2ad6f7f1f0b,INV-cd868809-220e-45e7-acb5-e2ad6f7f1f0b,CID-034,2025-01-22,706.86,VISA,Completed,SampleGen
PAY-d7544794-6472-40bd-8409-7da937c999cc,INV-d7544794-6472-40bd-8409-7da937c999cc,CID-035,2026-03-07,956.95,PayPal,Completed,SampleGen
PAY-178f7e5e-0c26-4d08-9f71-348ee4a2b4f5,INV-178f7e5e-0c26-4d08-9f71-348ee4a2b4f5,CID-036,2025-05-14,1011.34,VISA,Completed,SampleGen
PAY-939e8505-8718-49c7-822c-84ce21cb30d5,INV-939e8505-8718-49c7-822c-84ce21cb30d5,CID-036,2025-11-24,1468.08,AmEx,Completed,SampleGen
PAY-926f42a3-5c8f-4a04-8374-3fbb847d19dc,INV-926f42a3-5c8f-4a04-8374-3fbb847d19dc,CID-036,2025-03-20,1076.56,AmEx,Completed,SampleGen
PAY-70ac1336-07c8-4f30-b843-1ee4feb6dd28,INV-70ac1336-07c8-4f30-b843-1ee4feb6dd28,CID-036,2026-02-14,1892.22,VISA,Completed,SampleGen
PAY-44631ef9-0e13-4a0e-a2a0-38dd6e09424e,INV-44631ef9-0e13-4a0e-a2a0-38dd6e09424e,CID-037,2025-12-12,2066.19,AmEx,Completed,SampleGen
PAY-430a02c1-8f86-4fb5-b524-c86a651e37c2,INV-430a02c1-8f86-4fb5-b524-c86a651e37c2,CID-037,2025-01-22,1957.47,VISA,Completed,SampleGen
PAY-744a7a57-1fb1-411a-b570-8d15a015dbd2,INV-744a7a57-1fb1-411a-b570-8d15a015dbd2,CID-037,2025-07-11,1674.68,AmEx,Completed,SampleGen
PAY-1603e532-a404-4a39-9ae9-e9233a44bbea,INV-1603e532-a404-4a39-9ae9-e9233a44bbea,CID-037,2025-11-30,1435.46,PayPal,Completed,SampleGen
PAY-b82cad23-7644-4c21-badf-2d9e5a9c9ba3,INV-b82cad23-7644-4c21-badf-2d9e5a9c9ba3,CID-038,2025-08-28,1631.21,VISA,Completed,SampleGen
PAY-8945a2e1-661f-4493-a7ce-13935729bbc0,INV-8945a2e1-661f-4493-a7ce-13935729bbc0,CID-038,2025-11-12,826.46,VISA,Completed,SampleGen
PAY-9df981f5-2f6c-4cae-99a7-99c1d445cbcb,INV-9df981f5-2f6c-4cae-99a7-99c1d445cbcb,CID-038,2025-01-05,3110.18,MC,Completed,SampleGen
PAY-2f12e8cb-4696-432c-8b9e-b2ee53892c20,INV-2f12e8cb-4696-432c-8b9e-b2ee53892c20,CID-039,2025-01-17,978.73,MC,Completed,SampleGen
PAY-99f23994-ab97-4836-8615-01203a25bdca,INV-99f23994-ab97-4836-8615-01203a25bdca,CID-039,2025-10-22,793.85,VISA,Completed,SampleGen
PAY-9696ad6e-4eb5-4142-8fe7-f6b559ddf314,INV-9696ad6e-4eb5-4142-8fe7-f6b559ddf314,CID-039,2025-02-04,326.23,AmEx,Completed,SampleGen
PAY-5ecc388f-c525-4892-a194-94604825dd67,INV-5ecc388f-c525-4892-a194-94604825dd67,CID-039,2026-02-28,2066.19,Discover,Completed,SampleGen
PAY-15ecfbe6-8893-4159-9fe7-e36575a2714c,INV-15ecfbe6-8893-4159-9fe7-e36575a2714c,CID-039,2025-03-02,3958.45,PayPal,Completed,SampleGen
PAY-1381c913-0145-42f2-aeaf-f85ff90737cc,INV-1381c913-0145-42f2-aeaf-f85ff90737cc,CID-039,2025-09-15,5459.17,AmEx,Completed,SampleGen
PAY-00934ae5-de61-4037-a042-7e3c8d8c9fd4,INV-00934ae5-de61-4037-a042-7e3c8d8c9fd4,CID-040,2025-06-27,739.45,AmEx,Completed,SampleGen
PAY-dfe45770-fb46-4eac-8baf-c63706aec5fe,INV-dfe45770-fb46-4eac-8baf-c63706aec5fe,CID-040,2025-08-18,217.48,MC,Completed,SampleGen
PAY-d682d279-bf70-43d7-a679-efd153a42a45,INV-d682d279-bf70-43d7-a679-efd153a42a45,CID-040,2025-11-25,978.72,VISA,Completed,SampleGen
PAY-4d6bd2a3-4ee6-4107-bbde-d0f01e9137b0,INV-4d6bd2a3-4ee6-4107-bbde-d0f01e9137b0,CID-040,2026-03-09,2457.69,VISA,Completed,SampleGen
PAY-8ed9b80c-b94d-4113-afce-09e0c4833ddb,INV-8ed9b80c-b94d-4113-afce-09e0c4833ddb,CID-041,2025-12-02,1468.1,VISA,Completed,SampleGen
PAY-2732d5d7-25d1-4c02-9d82-5467547f0040,INV-2732d5d7-25d1-4c02-9d82-5467547f0040,CID-041,2025-01-12,2783.95,PayPal,Completed,SampleGen
PAY-265ab394-d6e1-48ba-992f-509f0b0137da,INV-265ab394-d6e1-48ba-992f-509f0b0137da,CID-041,2025-11-22,2316.33,VISA,Completed,SampleGen
PAY-3573c21b-4907-4926-95d2-0cc0673ac758,INV-3573c21b-4907-4926-95d2-0cc0673ac758,CID-042,2025-02-03,1489.8,VISA,Completed,SampleGen
PAY-876acfc8-5a6d-4138-be0e-2fd84319b9af,INV-876acfc8-5a6d-4138-be0e-2fd84319b9af,CID-042,2025-10-29,2240.21,AmEx,Completed,SampleGen
PAY-40c35be0-e5c6-44c0-b341-9395d8d9527e,INV-40c35be0-e5c6-44c0-b341-9395d8d9527e,CID-042,2025-07-05,587.21,VISA,Completed,SampleGen
PAY-f45bad14-2ef7-48f2-9ce9-740d7e002794,INV-f45bad14-2ef7-48f2-9ce9-740d7e002794,CID-042,2026-04-21,4404.3,MC,Completed,SampleGen
PAY-6197b1cd-fbde-4232-b63a-8a5a30fd099b,INV-6197b1cd-fbde-4232-b63a-8a5a30fd099b,CID-042,2025-07-18,86.99,VISA,Completed,SampleGen
PAY-446075b6-1fb8-4780-86b3-68083105b2ef,INV-446075b6-1fb8-4780-86b3-68083105b2ef,CID-042,2026-04-13,413.22,MC,Completed,SampleGen
PAY-3f645018-97d4-498d-9a0f-ff86984ae95a,INV-3f645018-97d4-498d-9a0f-ff86984ae95a,CID-043,2025-09-10,3099.33,AmEx,Completed,SampleGen
PAY-fc871745-0a2b-4d97-bbe6-0bb5d03b1f69,INV-fc871745-0a2b-4d97-bbe6-0bb5d03b1f69,CID-043,2025-11-18,2120.6,VISA,Completed,SampleGen
PAY-de209c0a-b2ee-4e0d-9d55-b046e1d714bb,INV-de209c0a-b2ee-4e0d-9d55-b046e1d714bb,CID-044,2025-02-08,1250.58,VISA,Completed,SampleGen
PAY-efae7af5-430e-4ad7-8227-12d0c96b1a12,INV-efae7af5-430e-4ad7-8227-12d0c96b1a12,CID-044,2025-06-07,391.47,PayPal,Completed,SampleGen
PAY-02571f7d-d4a0-4fe7-9878-31a66cb511d7,INV-02571f7d-d4a0-4fe7-9878-31a66cb511d7,CID-045,2025-11-11,815.6,AmEx,Completed,SampleGen
PAY-67b3dee9-d978-4f98-996c-f6c93fd7d3e3,INV-67b3dee9-d978-4f98-996c-f6c93fd7d3e3,CID-045,2025-03-09,706.86,VISA,Completed,SampleGen
PAY-013993d2-0c63-4545-9bb8-5e438bc70c4c,INV-013993d2-0c63-4545-9bb8-5e438bc70c4c,CID-046,2025-07-29,1109.22,VISA,Completed,SampleGen
PAY-0d83096f-1384-4ec6-8b45-0fc4fed0a309,INV-0d83096f-1384-4ec6-8b45-0fc4fed0a309,CID-046,2025-11-06,1283.21,MC,Completed,SampleGen
PAY-be49c2f3-0469-4755-8746-13e89ccf2fc4,INV-be49c2f3-0469-4755-8746-13e89ccf2fc4,CID-046,2025-08-22,2740.44,AmEx,Completed,SampleGen
PAY-8d6c02c0-3241-4e6a-8a8d-27f2059ed653,INV-8d6c02c0-3241-4e6a-8a8d-27f2059ed653,CID-047,2025-10-14,3142.8,Discover,Completed,SampleGen
PAY-61745f40-26f0-40f6-894c-8a16cfb77092,INV-61745f40-26f0-40f6-894c-8a16cfb77092,CID-047,2025-05-05,804.71,VISA,Completed,SampleGen
