InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-97aab011-b3ca-4d58-af92-489fa4ff1c70,IS300037,CID-013,97aab011-b3ca-4d58-af92-489fa4ff1c70,2025-05-13,2025-06-12,4239.92,371.0,4610.92,Paid,SampleGen
INV-36afda0c-f144-40df-b67c-4c97060752ea,IS300038,CID-013,36afda0c-f144-40df-b67c-4c97060752ea,2025-07-25,2025-08-24,1119.95,98.0,1217.95,Paid,SampleGen
INV-a3000ddd-c73c-46a5-baaa-8c92a3bafc63,IS300039,CID-013,a3000ddd-c73c-46a5-baaa-8c92a3bafc63,2025-09-30,2025-10-30,3119.93,273.0,3392.93,Paid,SampleGen
INV-077ea741-106b-481b-bcc1-fa2d115d3410,IS300040,CID-013,077ea741-106b-481b-bcc1-fa2d115d3410,2025-02-12,2025-03-14,114.98,10.06,125.04,Paid,SampleGen
INV-72a37b05-8d0e-44dc-9dc2-2fc8d03b99f3,IS300041,CID-014,72a37b05-8d0e-44dc-9dc2-2fc8d03b99f3,2025-01-19,2025-02-18,699.98,61.24,761.22,Paid,SampleGen
INV-fe2d7859-8cd9-4d59-835f-8e8772fbeeee,IS300042,CID-014,fe2d7859-8cd9-4d59-835f-8e8772fbeeee,2025-07-28,2025-08-27,1349.96,118.12,1468.08,Paid,SampleGen
INV-98381ad9-a49e-4b1c-b2fd-a145c4724ac5,IS300043,CID-015,98381ad9-a49e-4b1c-b2fd-a145c4724ac5,2026-04-11,2026-05-11,949.96,83.12,1033.08,Paid,SampleGen
INV-ceb3ad0c-43ad-492b-895c-95bd6c870d47,IS300044,CID-015,ceb3ad0c-43ad-492b-895c-95bd6c870d47,2025-10-16,2025-11-15,1249.97,109.37,1359.34,Paid,SampleGen
INV-22d31172-561a-42de-b915-69284e4a59bc,IS300045,CID-016,22d31172-561a-42de-b915-69284e4a59bc,2025-09-01,2025-10-01,3079.94,269.5,3349.44,Paid,SampleGen
INV-ab77f0ce-eff5-42a7-bdd1-7446eac17455,IS300046,CID-016,ab77f0ce-eff5-42a7-bdd1-7446eac17455,2025-08-09,2025-09-08,379.98,33.25,413.23,Paid,SampleGen
INV-dbb58304-2c07-4a91-88bc-6e18e7ff6685,IS300047,CID-017,dbb58304-2c07-4a91-88bc-6e18e7ff6685,2025-10-22,2025-11-21,2399.95,210.0,2609.95,Paid,SampleGen
INV-e520b70f-bf4e-4f72-b166-8d5e93d79ffd,IS300048,CID-017,e520b70f-bf4e-4f72-b166-8d5e93d79ffd,2026-04-17,2026-05-17,759.94,66.5,826.44,Paid,SampleGen
INV-383883ae-18ff-4bd1-9747-abcfe4339fb2,IS300049,CID-017,383883ae-18ff-4bd1-9747-abcfe4339fb2,2025-10-22,2025-11-21,2459.94,215.25,2675.19,Paid,SampleGen
INV-3d1704da-6e48-4aa6-9ff1-4df19e862f93,IS300050,CID-017,3d1704da-6e48-4aa6-9ff1-4df19e862f93,2025-12-01,2025-12-31,729.98,63.87,793.85,Paid,SampleGen
INV-c1fa27a4-69db-49a7-8cd8-34f081e9db72,IS300051,CID-017,c1fa27a4-69db-49a7-8cd8-34f081e9db72,2025-03-26,2025-04-25,879.96,77.0,956.96,Paid,SampleGen
INV-45a02059-d36e-4064-b73b-a69918113f8a,IS300052,CID-017,45a02059-d36e-4064-b73b-a69918113f8a,2025-12-20,2026-01-19,939.97,82.25,1022.22,Paid,SampleGen
INV-483df665-83b8-45f8-8010-248ef4edc618,IS300053,CID-017,483df665-83b8-45f8-8010-248ef4edc618,2025-06-18,2025-07-18,3349.93,293.12,3643.05,Paid,SampleGen
INV-a4f6cb67-0700-47f1-8e5f-03606675a393,IS300054,CID-018,a4f6cb67-0700-47f1-8e5f-03606675a393,2026-02-16,2026-03-18,2899.93,253.75,3153.68,Paid,SampleGen
INV-7fd6f3fd-f011-43c9-ad9b-078f28693820,IS300055,CID-018,7fd6f3fd-f011-43c9-ad9b-078f28693820,2025-10-21,2025-11-20,679.94,59.5,739.44,Paid,SampleGen
INV-3c872226-c8a1-438e-9ded-6a040460fa78,IS300056,CID-018,3c872226-c8a1-438e-9ded-6a040460fa78,2026-01-27,2026-02-26,2249.97,196.87,2446.84,Paid,SampleGen
INV-29bc313e-8db6-4718-a950-7ce4eb184952,IS300057,CID-019,29bc313e-8db6-4718-a950-7ce4eb184952,2025-02-19,2025-03-21,3629.93,317.62,3947.55,Paid,SampleGen
INV-3b200ed2-5ace-44c9-a717-123bdff4600d,IS300058,CID-019,3b200ed2-5ace-44c9-a717-123bdff4600d,2025-01-27,2025-02-26,799.98,70.0,869.98,Paid,SampleGen
INV-484a2ddd-7dec-48eb-b75a-e9d1bd3b00bf,IS300059,CID-019,484a2ddd-7dec-48eb-b75a-e9d1bd3b00bf,2025-04-20,2025-05-20,159.98,14.0,173.98,Paid,SampleGen
INV-fed33dc0-ee23-476f-840f-3d1661c2105d,IS300060,CID-019,fed33dc0-ee23-476f-840f-3d1661c2105d,2025-08-18,2025-09-17,1199.97,105.0,1304.97,Paid,SampleGen
INV-8d06a65e-9c6a-4660-970d-d2bf87c9e4f9,IS300061,CID-019,8d06a65e-9c6a-4660-970d-d2bf87c9e4f9,2025-03-18,2025-04-17,449.99,39.37,489.36,Paid,SampleGen
INV-63f9979d-ab3b-4e08-b755-e23485a9933e,IS300062,CID-019,63f9979d-ab3b-4e08-b755-e23485a9933e,2025-05-10,2025-06-09,79.99,7.0,86.99,Paid,SampleGen
INV-38d3bac4-5629-4249-8933-5caf2cd9e730,IS300063,CID-020,38d3bac4-5629-4249-8933-5caf2cd9e730,2025-05-01,2025-05-31,1319.95,115.49,1435.44,Paid,SampleGen
INV-9051d927-6b4f-4ba9-8531-f38321ab5f4f,IS300064,CID-020,9051d927-6b4f-4ba9-8531-f38321ab5f4f,2025-10-14,2025-11-13,1099.97,96.25,1196.22,Paid,SampleGen
INV-937ffb65-ca59-4de6-9bff-07fa8f5a3247,IS300065,CID-020,937ffb65-ca59-4de6-9bff-07fa8f5a3247,2025-05-01,2025-05-31,799.98,70.0,869.98,Paid,SampleGen
INV-118a26e3-1d18-4160-8879-dde6468d6f73,IS300066,CID-020,118a26e3-1d18-4160-8879-dde6468d6f73,2026-03-20,2026-04-19,1099.98,96.25,1196.23,Paid,SampleGen
INV-63994f7c-14a3-4158-8431-f34fcb3ae9e5,IS300067,CID-020,63994f7c-14a3-4158-8431-f34fcb3ae9e5,2025-06-20,2025-07-20,859.93,75.25,935.18,Paid,SampleGen
INV-20f3c4b8-ea47-4c1f-8c5c-fe74b678bc05,IS300068,CID-020,20f3c4b8-ea47-4c1f-8c5c-fe74b678bc05,2026-04-21,2026-05-21,439.97,38.5,478.47,Paid,SampleGen
INV-2656b575-bad0-4cf5-bfed-58b3012473c9,IS300069,CID-020,2656b575-bad0-4cf5-bfed-58b3012473c9,2025-05-25,2025-06-24,1749.97,153.12,1903.09,Paid,SampleGen
INV-fa964fb0-93c3-451b-a7ca-8b6cfd11ca08,IS300070,CID-021,fa964fb0-93c3-451b-a7ca-8b6cfd11ca08,2025-12-17,2026-01-16,1199.97,105.0,1304.97,Paid,SampleGen
INV-bf2f2c48-5175-4887-843c-72c72490f1b4,IS300071,CID-021,bf2f2c48-5175-4887-843c-72c72490f1b4,2025-10-22,2025-11-21,979.97,85.74,1065.71,Paid,SampleGen
INV-5df8b494-092c-4f7c-9e7d-83aa89cdd5d5,IS300072,CID-021,5df8b494-092c-4f7c-9e7d-83aa89cdd5d5,2026-04-30,2026-05-30,189.99,16.62,206.61,Paid,SampleGen
INV-e0cda196-f542-4db4-8250-582b94df539f,IS300073,CID-021,e0cda196-f542-4db4-8250-582b94df539f,2025-05-05,2025-06-04,2069.95,181.12,2251.07,Paid,SampleGen
INV-5ac2c28b-edf0-4e6f-90ff-28dc810928ef,IS300074,CID-022,5ac2c28b-edf0-4e6f-90ff-28dc810928ef,2025-02-10,2025-03-12,2449.94,214.37,2664.31,Paid,SampleGen
INV-200fd94f-4810-4ed1-bff0-8479f1131c04,IS300075,CID-022,200fd94f-4810-4ed1-bff0-8479f1131c04,2025-10-22,2025-11-21,59.99,5.25,65.24,Paid,SampleGen
INV-98c4e8a8-33d3-4e4a-9349-977b94215930,IS300076,CID-022,98c4e8a8-33d3-4e4a-9349-977b94215930,2025-11-02,2025-12-02,3719.92,325.5,4045.42,Paid,SampleGen
INV-93b419e3-2b28-4a4c-b1de-241f8e169175,IS300077,CID-022,93b419e3-2b28-4a4c-b1de-241f8e169175,2025-11-25,2025-12-25,1549.95,135.62,1685.57,Paid,SampleGen
INV-c227bc7e-963d-48ce-9490-4072f76265c7,IS300078,CID-023,c227bc7e-963d-48ce-9490-4072f76265c7,2026-04-10,2026-05-10,2769.94,242.37,3012.31,Paid,SampleGen
INV-e420b6ac-d866-48a3-addb-9fdbb9a6cd3e,IS300079,CID-023,e420b6ac-d866-48a3-addb-9fdbb9a6cd3e,2025-01-14,2025-02-13,2719.93,238.0,2957.93,Paid,SampleGen
INV-bc091205-0db9-4957-bae9-2ffae9cf59b3,IS300080,CID-023,bc091205-0db9-4957-bae9-2ffae9cf59b3,2026-01-06,2026-02-05,449.99,39.37,489.36,Paid,SampleGen
INV-47bf1300-a036-4ed4-ad73-d1a08dae5cfc,IS300081,CID-024,47bf1300-a036-4ed4-ad73-d1a08dae5cfc,2025-05-15,2025-06-14,1249.94,109.37,1359.31,Paid,SampleGen
INV-3d32954c-9a98-47cc-812b-da3a2a1a6c2a,IS300082,CID-024,3d32954c-9a98-47cc-812b-da3a2a1a6c2a,2025-01-06,2025-02-05,1879.94,164.49,2044.43,Paid,SampleGen
INV-0a07322b-59af-4a46-9cbc-bd565d2f16a8,IS300083,CID-025,0a07322b-59af-4a46-9cbc-bd565d2f16a8,2025-04-29,2025-05-29,3119.94,273.0,3392.94,Paid,SampleGen
INV-a010a851-c52b-4731-ab20-01ab33d7d906,IS300084,CID-025,a010a851-c52b-4731-ab20-01ab33d7d906,2025-10-06,2025-11-05,239.98,21.0,260.98,Paid,SampleGen
INV-ad9a890e-c10d-4a74-80ef-73d0382c368d,IS300085,CID-026,ad9a890e-c10d-4a74-80ef-73d0382c368d,2025-12-31,2026-01-30,1549.97,135.62,1685.59,Paid,SampleGen
INV-ea8b0da2-4982-461f-b85e-558c7f2e54b4,IS300086,CID-026,ea8b0da2-4982-461f-b85e-558c7f2e54b4,2025-01-18,2025-02-17,949.97,83.11,1033.08,Paid,SampleGen
INV-f3c0aeca-ee01-4f6c-bc51-87c2e750bf9f,IS300087,CID-027,f3c0aeca-ee01-4f6c-bc51-87c2e750bf9f,2025-08-20,2025-09-19,249.98,21.87,271.85,Paid,SampleGen
INV-24ef8892-69c1-4964-afb3-18147e130ef8,IS300088,CID-028,24ef8892-69c1-4964-afb3-18147e130ef8,2025-08-28,2025-09-27,3109.93,272.12,3382.05,Paid,SampleGen
INV-73dd4a75-fc0c-4121-8d1d-2f6fd7112b95,IS300089,CID-028,73dd4a75-fc0c-4121-8d1d-2f6fd7112b95,2025-01-11,2025-02-10,1859.96,162.75,2022.71,Paid,SampleGen
INV-6001d98f-928f-4728-86ab-b3b34e257649,IS300090,CID-028,6001d98f-928f-4728-86ab-b3b34e257649,2025-09-07,2025-10-07,799.98,69.99,869.97,Paid,SampleGen
INV-ea38dbcd-6c03-4ac6-a034-3f89521b8062,IS300091,CID-028,ea38dbcd-6c03-4ac6-a034-3f89521b8062,2025-07-07,2025-08-06,299.98,26.25,326.23,Paid,SampleGen
INV-c10204e6-b8a5-4d68-b241-42d0fbbdd40f,IS300092,CID-028,c10204e6-b8a5-4d68-b241-42d0fbbdd40f,2025-01-10,2025-02-09,1949.97,170.62,2120.59,Paid,SampleGen
INV-070e1720-de81-4828-866a-33fe1f439a64,IS300093,CID-028,070e1720-de81-4828-866a-33fe1f439a64,2025-09-13,2025-10-13,579.97,50.74,630.71,Paid,SampleGen
INV-8da92edc-8ede-45c4-b9f2-58421d3cef48,IS300094,CID-028,8da92edc-8ede-45c4-b9f2-58421d3cef48,2025-09-30,2025-10-30,2779.97,243.25,3023.22,Paid,SampleGen
INV-c2630dd6-6287-430a-9d66-f0e648e8179a,IS300095,CID-029,c2630dd6-6287-430a-9d66-f0e648e8179a,2025-07-20,2025-08-19,159.98,14.0,173.98,Paid,SampleGen
INV-c127edde-8756-4c0d-81a8-a5765454d50c,IS300096,CID-029,c127edde-8756-4c0d-81a8-a5765454d50c,2025-10-11,2025-11-10,2349.93,205.62,2555.55,Paid,SampleGen
INV-d5d5fb77-eb5b-46ca-aa6a-5b24a5def5fd,IS300097,CID-029,d5d5fb77-eb5b-46ca-aa6a-5b24a5def5fd,2025-08-26,2025-09-25,3219.93,281.75,3501.68,Paid,SampleGen
INV-9023c009-a59b-44fe-9e0f-2dc11c801730,IS300098,CID-030,9023c009-a59b-44fe-9e0f-2dc11c801730,2026-01-30,2026-03-01,3149.94,275.62,3425.56,Paid,SampleGen
INV-d8e25467-6b93-43bb-8c58-a0d3117951a3,IS300099,CID-030,d8e25467-6b93-43bb-8c58-a0d3117951a3,2026-04-04,2026-05-04,1699.96,148.75,1848.71,Paid,SampleGen
INV-bb8283e7-d73b-4dac-bb0c-2b4da95c784e,IS300100,CID-031,bb8283e7-d73b-4dac-bb0c-2b4da95c784e,2025-11-24,2025-12-24,559.95,48.99,608.94,Paid,SampleGen
INV-fcdf885f-86a3-4c46-8aad-3b16311af03b,IS300101,CID-031,fcdf885f-86a3-4c46-8aad-3b16311af03b,2025-09-21,2025-10-21,1229.96,107.62,1337.58,Paid,SampleGen
INV-b1b2af45-f83d-4329-9b1c-fb11c081d03d,IS300102,CID-031,b1b2af45-f83d-4329-9b1c-fb11c081d03d,2026-01-28,2026-02-27,3509.93,307.12,3817.05,Paid,SampleGen
INV-87f795a7-c817-4f29-bd58-9859ae4ba134,IS300103,CID-032,87f795a7-c817-4f29-bd58-9859ae4ba134,2025-06-22,2025-07-22,1089.94,95.37,1185.31,Paid,SampleGen
INV-2379a321-8886-4f54-9f1a-69a916b63f98,IS300104,CID-032,2379a321-8886-4f54-9f1a-69a916b63f98,2025-05-23,2025-06-22,1524.94,133.43,1658.37,Paid,SampleGen
INV-0238da08-c5c0-48d5-8fb1-951a1895add2,IS300105,CID-032,0238da08-c5c0-48d5-8fb1-951a1895add2,2026-02-03,2026-03-05,1159.98,101.5,1261.48,Paid,SampleGen
INV-52456d9c-4e22-4b49-9859-59859c6acd6d,IS300106,CID-032,52456d9c-4e22-4b49-9859-59859c6acd6d,2025-11-18,2025-12-18,2839.94,248.49,3088.43,Paid,SampleGen
INV-a27d8900-81d2-41df-8a38-99919b0ffe57,IS300107,CID-033,a27d8900-81d2-41df-8a38-99919b0ffe57,2026-01-10,2026-02-09,2299.95,201.25,2501.2,Paid,SampleGen
INV-cd868809-220e-45e7-acb5-e2ad6f7f1f0b,IS300108,CID-034,cd868809-220e-45e7-acb5-e2ad6f7f1f0b,2025-01-22,2025-02-21,649.99,56.87,706.86,Paid,SampleGen
INV-d7544794-6472-40bd-8409-7da937c999cc,IS300109,CID-035,d7544794-6472-40bd-8409-7da937c999cc,2026-03-07,2026-04-06,879.96,76.99,956.95,Paid,SampleGen
INV-178f7e5e-0c26-4d08-9f71-348ee4a2b4f5,IS300110,CID-036,178f7e5e-0c26-4d08-9f71-348ee4a2b4f5,2025-05-14,2025-06-13,929.97,81.37,1011.34,Paid,SampleGen
INV-939e8505-8718-49c7-822c-84ce21cb30d5,IS300111,CID-036,939e8505-8718-49c7-822c-84ce21cb30d5,2025-11-24,2025-12-24,1349.96,118.12,1468.08,Paid,SampleGen
INV-926f42a3-5c8f-4a04-8374-3fbb847d19dc,IS300112,CID-036,926f42a3-5c8f-4a04-8374-3fbb847d19dc,2025-03-20,2025-04-19,989.95,86.61,1076.56,Paid,SampleGen
INV-70ac1336-07c8-4f30-b843-1ee4feb6dd28,IS300113,CID-036,70ac1336-07c8-4f30-b843-1ee4feb6dd28,2026-02-14,2026-03-16,1739.97,152.25,1892.22,Paid,SampleGen
INV-44631ef9-0e13-4a0e-a2a0-38dd6e09424e,IS300114,CID-037,44631ef9-0e13-4a0e-a2a0-38dd6e09424e,2025-12-12,2026-01-11,1899.94,166.25,2066.19,Paid,SampleGen
INV-430a02c1-8f86-4fb5-b524-c86a651e37c2,IS300115,CID-037,430a02c1-8f86-4fb5-b524-c86a651e37c2,2025-01-22,2025-02-21,1799.97,157.5,1957.47,Paid,SampleGen
INV-744a7a57-1fb1-411a-b570-8d15a015dbd2,IS300116,CID-037,744a7a57-1fb1-411a-b570-8d15a015dbd2,2025-07-11,2025-08-10,1539.93,134.75,1674.68,Paid,SampleGen
INV-1603e532-a404-4a39-9ae9-e9233a44bbea,IS300117,CID-037,1603e532-a404-4a39-9ae9-e9233a44bbea,2025-11-30,2025-12-30,1319.96,115.5,1435.46,Paid,SampleGen
INV-b82cad23-7644-4c21-badf-2d9e5a9c9ba3,IS300118,CID-038,b82cad23-7644-4c21-badf-2d9e5a9c9ba3,2025-08-28,2025-09-27,1499.96,131.25,1631.21,Paid,SampleGen
INV-8945a2e1-661f-4493-a7ce-13935729bbc0,IS300119,CID-038,8945a2e1-661f-4493-a7ce-13935729bbc0,2025-11-12,2025-12-12,759.96,66.5,826.46,Paid,SampleGen
INV-9df981f5-2f6c-4cae-99a7-99c1d445cbcb,IS300120,CID-038,9df981f5-2f6c-4cae-99a7-99c1d445cbcb,2025-01-05,2025-02-04,2859.93,250.25,3110.18,Paid,SampleGen
INV-2f12e8cb-4696-432c-8b9e-b2ee53892c20,IS300121,CID-039,2f12e8cb-4696-432c-8b9e-b2ee53892c20,2025-01-17,2025-02-16,899.98,78.75,978.73,Paid,SampleGen
INV-99f23994-ab97-4836-8615-01203a25bdca,IS300122,CID-039,99f23994-ab97-4836-8615-01203a25bdca,2025-10-22,2025-11-21,729.98,63.87,793.85,Paid,SampleGen
INV-9696ad6e-4eb5-4142-8fe7-f6b559ddf314,IS300123,CID-039,9696ad6e-4eb5-4142-8fe7-f6b559ddf314,2025-02-04,2025-03-06,299.98,26.25,326.23,Paid,SampleGen
INV-5ecc388f-c525-4892-a194-94604825dd67,IS300124,CID-039,5ecc388f-c525-4892-a194-94604825dd67,2026-02-28,2026-03-30,1899.95,166.24,2066.19,Paid,SampleGen
INV-15ecfbe6-8893-4159-9fe7-e36575a2714c,IS300125,CID-039,15ecfbe6-8893-4159-9fe7-e36575a2714c,2025-03-02,2025-04-01,3639.95,318.5,3958.45,Paid,SampleGen
INV-1381c913-0145-42f2-aeaf-f85ff90737cc,IS300126,CID-039,1381c913-0145-42f2-aeaf-f85ff90737cc,2025-09-15,2025-10-15,5019.92,439.25,5459.17,Paid,SampleGen
INV-00934ae5-de61-4037-a042-7e3c8d8c9fd4,IS300127,CID-040,00934ae5-de61-4037-a042-7e3c8d8c9fd4,2025-06-27,2025-07-27,679.95,59.5,739.45,Paid,SampleGen
INV-dfe45770-fb46-4eac-8baf-c63706aec5fe,IS300128,CID-040,dfe45770-fb46-4eac-8baf-c63706aec5fe,2025-08-18,2025-09-17,199.98,17.5,217.48,Paid,SampleGen
INV-d682d279-bf70-43d7-a679-efd153a42a45,IS300129,CID-040,d682d279-bf70-43d7-a679-efd153a42a45,2025-11-25,2025-12-25,899.97,78.75,978.72,Paid,SampleGen
INV-4d6bd2a3-4ee6-4107-bbde-d0f01e9137b0,IS300130,CID-040,4d6bd2a3-4ee6-4107-bbde-d0f01e9137b0,2026-03-09,2026-04-08,2259.94,197.75,2457.69,Paid,SampleGen
INV-8ed9b80c-b94d-4113-afce-09e0c4833ddb,IS300131,CID-041,8ed9b80c-b94d-4113-afce-09e0c4833ddb,2025-12-02,2026-01-01,1349.98,118.12,1468.1,Paid,SampleGen
