InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
INV-1ff7571a-8243-473e-b088-74028dd6ebe0,IS300012,CID-003,1ff7571a-8243-473e-b088-74028dd6ebe0,2026-01-13,2026-02-12,1149.96,100.62,1250.58,Paid,SampleGen
INV-80d90f52-cc02-4ecf-9802-c79198b10e4d,IS300013,CID-004,80d90f52-cc02-4ecf-9802-c79198b10e4d,2025-03-29,2025-04-28,1009.95,88.37,1098.32,Paid,SampleGen
INV-5c6ff87e-a054-4edc-b437-c08f8bfc5c87,IS300014,CID-004,5c6ff87e-a054-4edc-b437-c08f8bfc5c87,2025-10-04,2025-11-03,1149.95,100.62,1250.57,Paid,SampleGen
INV-139b5c4e-604c-47a5-94fb-3c740aeb6d0b,IS300015,CID-005,139b5c4e-604c-47a5-94fb-3c740aeb6d0b,2025-08-05,2025-09-04,1699.96,148.75,1848.71,Paid,SampleGen
INV-a4b6347f-7123-4cdc-b974-a5974d9db12a,IS300016,CID-005,a4b6347f-7123-4cdc-b974-a5974d9db12a,2025-12-06,2026-01-05,4049.95,354.37,4404.32,Paid,SampleGen
INV-8baab4f6-347d-47b8-b6e7-490718382f74,IS300017,CID-006,8baab4f6-347d-47b8-b6e7-490718382f74,2025-07-22,2025-08-21,989.97,86.62,1076.59,Paid,SampleGen
INV-3c01edf1-c1a0-4afc-ad30-c88194a2cf36,IS300018,CID-006,3c01edf1-c1a0-4afc-ad30-c88194a2cf36,2025-01-29,2025-02-28,2229.94,195.12,2425.06,Paid,SampleGen
INV-3c4cc943-3ed4-4d2a-ad11-ca8d1214462d,IS300019,CID-006,3c4cc943-3ed4-4d2a-ad11-ca8d1214462d,2026-03-04,2026-04-03,1979.97,173.25,2153.22,Paid,SampleGen
INV-1cfb98bf-9b16-4e91-ab85-0e81bb7ffb8d,IS300020,CID-006,1cfb98bf-9b16-4e91-ab85-0e81bb7ffb8d,2025-03-01,2025-03-31,2699.97,236.25,2936.22,Paid,SampleGen
INV-1be8a8b5-2bba-4bc8-b65b-162e0b5d391c,IS300021,CID-006,1be8a8b5-2bba-4bc8-b65b-162e0b5d391c,2025-10-17,2025-11-16,3079.93,269.5,3349.43,Paid,SampleGen
INV-37a47f47-bdbc-4533-9f5f-b8af362e88c4,IS300022,CID-006,37a47f47-bdbc-4533-9f5f-b8af362e88c4,2025-01-29,2025-02-28,2589.95,226.61,2816.56,Paid,SampleGen
INV-1f73475c-7fb2-455b-a3a2-41be45744fb7,IS300023,CID-007,1f73475c-7fb2-455b-a3a2-41be45744fb7,2025-05-04,2025-06-03,309.98,27.12,337.1,Paid,SampleGen
INV-3c7039de-bcb3-4c94-ba43-13135173df6d,IS300024,CID-007,3c7039de-bcb3-4c94-ba43-13135173df6d,2025-07-28,2025-08-27,329.98,28.87,358.85,Paid,SampleGen
INV-f2f78e34-bd40-4805-a5d0-77fe0df64edd,IS300025,CID-008,f2f78e34-bd40-4805-a5d0-77fe0df64edd,2026-04-18,2026-05-18,1809.94,158.37,1968.31,Paid,SampleGen
INV-c3337229-fc98-4e1e-88d7-5a35d7ed4c2f,IS300026,CID-008,c3337229-fc98-4e1e-88d7-5a35d7ed4c2f,2025-04-08,2025-05-08,799.98,70.0,869.98,Paid,SampleGen
INV-74060cdb-9eef-4bce-ae99-4fd49abed4f7,IS300027,CID-008,74060cdb-9eef-4bce-ae99-4fd49abed4f7,2025-01-18,2025-02-17,1599.94,140.0,1739.94,Paid,SampleGen
INV-421172c2-2005-4201-9f46-6ee44dee08cf,IS300028,CID-008,421172c2-2005-4201-9f46-6ee44dee08cf,2025-06-01,2025-07-01,504.97,44.18,549.15,Paid,SampleGen
INV-37e4e567-653e-4e0b-8900-9568400598e3,IS300029,CID-008,37e4e567-653e-4e0b-8900-9568400598e3,2025-11-12,2025-12-12,579.98,50.75,630.73,Paid,SampleGen
INV-e6de8612-66d6-45a7-836d-3a78f0776836,IS300030,CID-009,e6de8612-66d6-45a7-836d-3a78f0776836,2025-11-03,2025-12-03,1239.95,108.5,1348.45,Paid,SampleGen
INV-c5655544-d16f-4c74-8920-5bb2377c78c4,IS300031,CID-009,c5655544-d16f-4c74-8920-5bb2377c78c4,2025-08-09,2025-09-08,1569.95,137.37,1707.32,Paid,SampleGen
INV-bbce674b-1e7c-4e7b-95fa-7217a998d44e,IS300032,CID-010,bbce674b-1e7c-4e7b-95fa-7217a998d44e,2025-05-03,2025-06-02,1919.96,168.0,2087.96,Paid,SampleGen
INV-6e1b383c-6db5-49d6-a264-a7fd5bd60add,IS300033,CID-010,6e1b383c-6db5-49d6-a264-a7fd5bd60add,2025-08-11,2025-09-10,1299.98,113.74,1413.72,Paid,SampleGen
INV-4e742a6a-5bac-4570-b149-bcea968c1da6,IS300034,CID-010,4e742a6a-5bac-4570-b149-bcea968c1da6,2025-02-13,2025-03-15,1024.95,89.68,1114.63,Paid,SampleGen
INV-e460f9d0-64d1-42bc-b30a-27e0652a881d,IS300035,CID-010,e460f9d0-64d1-42bc-b30a-27e0652a881d,2025-10-05,2025-11-04,4059.95,355.25,4415.2,Paid,SampleGen
INV-8e27e066-cc84-4f41-af40-261eab604672,IS300036,CID-010,8e27e066-cc84-4f41-af40-261eab604672,2025-12-18,2026-01-17,2599.98,227.5,2827.48,Paid,SampleGen
INV-646d2e75-8bca-4888-812a-3eb71de6e6f0,IS300037,CID-010,646d2e75-8bca-4888-812a-3eb71de6e6f0,2025-11-19,2025-12-19,1539.96,134.75,1674.71,Paid,SampleGen
INV-4247b4f1-e94a-41cc-b018-b5de280d965d,IS300038,CID-010,4247b4f1-e94a-41cc-b018-b5de280d965d,2025-03-25,2025-04-24,1299.98,113.75,1413.73,Paid,SampleGen
INV-58e62930-b68a-44c3-9f04-dcc4c5a51a7a,IS300039,CID-011,58e62930-b68a-44c3-9f04-dcc4c5a51a7a,2026-02-15,2026-03-17,249.99,21.87,271.86,Paid,SampleGen
INV-ba5728bd-34c0-4cea-acb7-36d7c7f1b867,IS300040,CID-011,ba5728bd-34c0-4cea-acb7-36d7c7f1b867,2026-01-07,2026-02-06,149.99,13.12,163.11,Paid,SampleGen
INV-8c15c8ee-04c1-46ed-8a86-946062d96dfa,IS300041,CID-011,8c15c8ee-04c1-46ed-8a86-946062d96dfa,2025-11-30,2025-12-30,839.98,73.49,913.47,Paid,SampleGen
INV-f2888d77-ae21-4812-8d1a-04e5d311a889,IS300042,CID-011,f2888d77-ae21-4812-8d1a-04e5d311a889,2025-09-11,2025-10-11,2059.95,180.24,2240.19,Paid,SampleGen
INV-01ed8879-14f8-4ea1-820d-b87d3ebf57f9,IS300043,CID-012,01ed8879-14f8-4ea1-820d-b87d3ebf57f9,2026-01-10,2026-02-09,799.98,69.99,869.97,Paid,SampleGen
INV-3cff8dff-0969-447d-9074-09b8d0d560ac,IS300044,CID-013,3cff8dff-0969-447d-9074-09b8d0d560ac,2025-07-28,2025-08-27,879.98,77.0,956.98,Paid,SampleGen
INV-f82e03f0-8e7d-4004-bd3c-61b27efc06f6,IS300045,CID-013,f82e03f0-8e7d-4004-bd3c-61b27efc06f6,2025-02-07,2025-03-09,299.98,26.25,326.23,Paid,SampleGen
INV-e9a79461-99e1-48b4-8d65-d688d9388b77,IS300046,CID-014,e9a79461-99e1-48b4-8d65-d688d9388b77,2025-05-18,2025-06-17,1279.97,112.0,1391.97,Paid,SampleGen
INV-02452e59-26df-4cfa-b8bc-2a6e832cb34c,IS300047,CID-014,02452e59-26df-4cfa-b8bc-2a6e832cb34c,2025-12-05,2026-01-04,2379.95,208.24,2588.19,Paid,SampleGen
INV-d4d34006-6edd-4118-88c2-36cdb66ef0fe,IS300048,CID-015,d4d34006-6edd-4118-88c2-36cdb66ef0fe,2026-01-02,2026-02-01,2649.94,231.87,2881.81,Paid,SampleGen
INV-fbcfba61-3f60-46c1-ab48-130317e47559,IS300049,CID-015,fbcfba61-3f60-46c1-ab48-130317e47559,2025-03-18,2025-04-17,1449.97,126.87,1576.84,Paid,SampleGen
INV-9a4c0999-6661-4590-aabe-941cbb385ae6,IS300050,CID-016,9a4c0999-6661-4590-aabe-941cbb385ae6,2025-08-26,2025-09-25,1649.97,144.37,1794.34,Paid,SampleGen
INV-445d39dd-382e-43a5-9dd6-e29140b5174d,IS300051,CID-016,445d39dd-382e-43a5-9dd6-e29140b5174d,2025-07-26,2025-08-25,1419.96,124.25,1544.21,Paid,SampleGen
INV-a95f7111-ad60-4c7c-a7ce-4a42d8b8bce8,IS300052,CID-017,a95f7111-ad60-4c7c-a7ce-4a42d8b8bce8,2025-11-06,2025-12-06,2849.97,249.37,3099.34,Paid,SampleGen
INV-f9dae1dc-1df0-49d6-aa9b-57e1204d2205,IS300053,CID-017,f9dae1dc-1df0-49d6-aa9b-57e1204d2205,2025-07-04,2025-08-03,119.99,10.5,130.49,Paid,SampleGen
INV-0e0e9080-39f8-4f29-9723-d8fc0e8d34dc,IS300054,CID-017,0e0e9080-39f8-4f29-9723-d8fc0e8d34dc,2025-05-25,2025-06-24,1099.98,96.25,1196.23,Paid,SampleGen
INV-96a73939-6ccd-440c-babd-a894b2412eda,IS300055,CID-017,96a73939-6ccd-440c-babd-a894b2412eda,2025-03-09,2025-04-08,1879.97,164.5,2044.47,Paid,SampleGen
INV-d32fd652-17e4-471e-a268-8beca8c0b576,IS300056,CID-017,d32fd652-17e4-471e-a268-8beca8c0b576,2026-04-16,2026-05-16,1559.94,136.5,1696.44,Paid,SampleGen
INV-97972eea-a17f-479d-960e-1145fd77a486,IS300057,CID-017,97972eea-a17f-479d-960e-1145fd77a486,2026-03-25,2026-04-24,239.98,21.0,260.98,Paid,SampleGen
INV-36494a8e-092c-4453-90b7-3ec9bf1b4222,IS300058,CID-018,36494a8e-092c-4453-90b7-3ec9bf1b4222,2025-10-02,2025-11-01,2329.94,203.87,2533.81,Paid,SampleGen
INV-c0c6a4d4-e519-4571-8005-204fb660eb0a,IS300059,CID-018,c0c6a4d4-e519-4571-8005-204fb660eb0a,2025-08-01,2025-08-31,3099.95,271.25,3371.2,Paid,SampleGen
INV-8836453f-a1c3-481c-a25c-3dfe83779858,IS300060,CID-019,8836453f-a1c3-481c-a25c-3dfe83779858,2025-09-13,2025-10-13,2099.97,183.75,2283.72,Paid,SampleGen
INV-4be7d7bb-8ba7-4183-88ad-b84a5081ccce,IS300061,CID-019,4be7d7bb-8ba7-4183-88ad-b84a5081ccce,2025-04-15,2025-05-15,2539.96,222.25,2762.21,Paid,SampleGen
INV-2d09e505-3777-42a9-8c37-6a916818bb89,IS300062,CID-019,2d09e505-3777-42a9-8c37-6a916818bb89,2025-03-19,2025-04-18,1539.96,134.75,1674.71,Paid,SampleGen
INV-193271b3-7fc1-4814-8d8b-2f9bc7c20355,IS300063,CID-019,193271b3-7fc1-4814-8d8b-2f9bc7c20355,2025-07-22,2025-08-21,1959.94,171.5,2131.44,Paid,SampleGen
INV-c690e031-6617-4734-bdfd-abc76e7368b8,IS300064,CID-019,c690e031-6617-4734-bdfd-abc76e7368b8,2025-01-08,2025-02-07,1659.97,145.25,1805.22,Paid,SampleGen
INV-877c6e07-3499-4233-bae9-b67b73c973bc,IS300065,CID-019,877c6e07-3499-4233-bae9-b67b73c973bc,2026-02-19,2026-03-21,1559.95,136.5,1696.45,Paid,SampleGen
INV-79492cc5-ae98-4aa5-a166-c56e6b2da49b,IS300066,CID-019,79492cc5-ae98-4aa5-a166-c56e6b2da49b,2025-02-16,2025-03-18,129.99,11.37,141.36,Paid,SampleGen
INV-57b526f4-8d1b-4fb8-b20d-b50c29a8691b,IS300067,CID-020,57b526f4-8d1b-4fb8-b20d-b50c29a8691b,2025-01-07,2025-02-06,1299.99,113.75,1413.74,Paid,SampleGen
INV-38b24d4d-b277-41f4-871d-fc67aa22bf4c,IS300068,CID-020,38b24d4d-b277-41f4-871d-fc67aa22bf4c,2025-01-03,2025-02-02,449.99,39.37,489.36,Paid,SampleGen
INV-d99d4114-27f6-44f6-8f03-58b706465ec3,IS300069,CID-020,d99d4114-27f6-44f6-8f03-58b706465ec3,2026-04-12,2026-05-12,2189.94,191.62,2381.56,Paid,SampleGen
INV-99336e1f-c074-4bff-b050-26f528731951,IS300070,CID-020,99336e1f-c074-4bff-b050-26f528731951,2025-07-20,2025-08-19,119.99,10.5,130.49,Paid,SampleGen
INV-e84854ab-fccd-45b5-8277-c3edce711d63,IS300071,CID-020,e84854ab-fccd-45b5-8277-c3edce711d63,2026-03-14,2026-04-13,999.96,87.49,1087.45,Paid,SampleGen
INV-ab7a5473-66cb-4311-abbc-6b0a3c0631a7,IS300072,CID-020,ab7a5473-66cb-4311-abbc-6b0a3c0631a7,2025-02-28,2025-03-30,1159.98,101.5,1261.48,Paid,SampleGen
INV-24115400-9f18-4565-bb9b-565abdbc1b23,IS300073,CID-021,24115400-9f18-4565-bb9b-565abdbc1b23,2025-02-13,2025-03-15,5099.94,446.25,5546.19,Paid,SampleGen
INV-c4036e16-6078-4337-b1fa-36fb83984d07,IS300074,CID-021,c4036e16-6078-4337-b1fa-36fb83984d07,2026-03-25,2026-04-24,409.97,35.87,445.84,Paid,SampleGen
INV-812e5053-b5d9-4c9a-a168-2387d39b1f34,IS300075,CID-021,812e5053-b5d9-4c9a-a168-2387d39b1f34,2026-02-06,2026-03-08,3149.93,275.62,3425.55,Paid,SampleGen
INV-eda0a437-c868-48a5-94fc-671070ba86da,IS300076,CID-021,eda0a437-c868-48a5-94fc-671070ba86da,2026-03-26,2026-04-25,2459.93,215.25,2675.18,Paid,SampleGen
INV-49513c55-713b-4380-b3f0-9c3213e38072,IS300077,CID-022,49513c55-713b-4380-b3f0-9c3213e38072,2025-04-14,2025-05-14,859.96,75.25,935.21,Paid,SampleGen
INV-c510973d-316c-4212-a2b3-fd116602276e,IS300078,CID-022,c510973d-316c-4212-a2b3-fd116602276e,2026-01-26,2026-02-25,2449.94,214.37,2664.31,Paid,SampleGen
INV-a8fa27ae-dde1-4a09-81aa-54cacf08d61b,IS300079,CID-022,a8fa27ae-dde1-4a09-81aa-54cacf08d61b,2025-10-12,2025-11-11,509.97,44.62,554.59,Paid,SampleGen
INV-d2c5a46d-fcf6-4421-884b-816b68904217,IS300080,CID-023,d2c5a46d-fcf6-4421-884b-816b68904217,2025-04-14,2025-05-14,429.96,37.62,467.58,Paid,SampleGen
INV-912cfbd2-c8a8-417e-954b-8a68c5645c36,IS300081,CID-023,912cfbd2-c8a8-417e-954b-8a68c5645c36,2025-10-30,2025-11-29,1549.97,135.62,1685.59,Paid,SampleGen
INV-a09b0b3c-5de9-47f7-b586-a40a8400d269,IS300082,CID-023,a09b0b3c-5de9-47f7-b586-a40a8400d269,2025-04-21,2025-05-21,1769.93,154.87,1924.8,Paid,SampleGen
INV-31649860-09b8-467b-b394-c407e12bc2e5,IS300083,CID-023,31649860-09b8-467b-b394-c407e12bc2e5,2025-03-01,2025-03-31,3859.95,337.75,4197.7,Paid,SampleGen
INV-1dcd4a1e-ccec-43eb-91fd-52b316e42d3d,IS300084,CID-023,1dcd4a1e-ccec-43eb-91fd-52b316e42d3d,2025-10-12,2025-11-11,1479.94,129.5,1609.44,Paid,SampleGen
INV-b22bb6cf-7e9a-422a-9754-0fa0d52f4c30,IS300085,CID-024,b22bb6cf-7e9a-422a-9754-0fa0d52f4c30,2026-02-12,2026-03-14,1074.95,94.05,1169.0,Paid,SampleGen
INV-c1342fb4-063c-4daa-897c-d373a620ffdb,IS300086,CID-024,c1342fb4-063c-4daa-897c-d373a620ffdb,2025-08-15,2025-09-14,669.94,58.62,728.56,Paid,SampleGen
INV-0e35d389-9724-42be-af62-d6f4d0f4d195,IS300087,CID-025,0e35d389-9724-42be-af62-d6f4d0f4d195,2026-02-24,2026-03-26,1829.94,160.12,1990.06,Paid,SampleGen
INV-0bca0a54-3899-449f-a2ab-af8410e2edd2,IS300088,CID-026,0bca0a54-3899-449f-a2ab-af8410e2edd2,2025-11-06,2025-12-06,299.98,26.24,326.22,Paid,SampleGen
INV-0ee5618b-8418-4ec0-9b58-311483b74d45,IS300089,CID-026,0ee5618b-8418-4ec0-9b58-311483b74d45,2026-01-24,2026-02-23,3749.96,328.12,4078.08,Paid,SampleGen
INV-a789409b-efad-458d-bdb3-b3fbc88aaad6,IS300090,CID-027,a789409b-efad-458d-bdb3-b3fbc88aaad6,2025-06-17,2025-07-17,2119.94,185.5,2305.44,Paid,SampleGen
INV-056b68f8-85f2-4b15-8e6b-36ecfac4d0df,IS300091,CID-027,056b68f8-85f2-4b15-8e6b-36ecfac4d0df,2025-05-18,2025-06-17,1679.95,147.0,1826.95,Paid,SampleGen
INV-36c7ab06-d0a3-460b-af7e-e83a89365bdb,IS300092,CID-028,36c7ab06-d0a3-460b-af7e-e83a89365bdb,2025-09-02,2025-10-02,99.99,8.75,108.74,Paid,SampleGen
INV-ba713bbf-fdd5-4d4b-9ab3-dd5cb9a48fde,IS300093,CID-028,ba713bbf-fdd5-4d4b-9ab3-dd5cb9a48fde,2025-08-03,2025-09-02,79.99,7.0,86.99,Paid,SampleGen
INV-08affb66-4f8c-45e1-91ed-28a940272ff5,IS300094,CID-028,08affb66-4f8c-45e1-91ed-28a940272ff5,2025-01-28,2025-02-27,4069.93,356.12,4426.05,Paid,SampleGen
INV-87a6a4d2-c927-43d4-9621-e728b5aa1f49,IS300095,CID-029,87a6a4d2-c927-43d4-9621-e728b5aa1f49,2025-02-19,2025-03-21,2699.96,236.25,2936.21,Paid,SampleGen
INV-9a3e3518-cf81-404a-bad7-1a2b526d437d,IS300096,CID-029,9a3e3518-cf81-404a-bad7-1a2b526d437d,2026-02-12,2026-03-14,2799.96,245.0,3044.96,Paid,SampleGen
INV-291bf81c-3179-49ec-a5b7-880b4e1cdbb9,IS300097,CID-030,291bf81c-3179-49ec-a5b7-880b4e1cdbb9,2026-03-23,2026-04-22,819.97,71.74,891.71,Paid,SampleGen
INV-fa83d0b1-4795-40d2-a8f6-21f3af525918,IS300098,CID-031,fa83d0b1-4795-40d2-a8f6-21f3af525918,2025-09-09,2025-10-09,1499.96,131.25,1631.21,Paid,SampleGen
INV-9efc5e1e-ad51-44bb-a7d4-3d0d4e9a7b40,IS300099,CID-031,9efc5e1e-ad51-44bb-a7d4-3d0d4e9a7b40,2025-10-12,2025-11-11,149.99,13.12,163.11,Paid,SampleGen
INV-87a34eed-3239-46cc-b2ec-5a09158d60d2,IS300100,CID-032,87a34eed-3239-46cc-b2ec-5a09158d60d2,2026-03-03,2026-04-02,119.99,10.5,130.49,Paid,SampleGen
INV-4a7117f4-df0e-4ddb-9c0e-806d3220070a,IS300101,CID-032,4a7117f4-df0e-4ddb-9c0e-806d3220070a,2026-02-02,2026-03-04,1779.95,155.74,1935.69,Paid,SampleGen
INV-6731ceee-3911-40d6-b30e-2d79ceca89d6,IS300102,CID-033,6731ceee-3911-40d6-b30e-2d79ceca89d6,2025-04-26,2025-05-26,2339.94,204.74,2544.68,Paid,SampleGen
INV-ac25c364-0b0c-4776-a694-0d830f1c5eeb,IS300103,CID-034,ac25c364-0b0c-4776-a694-0d830f1c5eeb,2025-01-31,2025-03-02,3399.95,297.5,3697.45,Paid,SampleGen
INV-2f52504f-6335-4455-a9fd-703279b176a5,IS300104,CID-035,2f52504f-6335-4455-a9fd-703279b176a5,2026-02-26,2026-03-28,1939.94,169.75,2109.69,Paid,SampleGen
INV-4570fd9c-8f18-4492-9b09-0fdde00bd555,IS300105,CID-036,4570fd9c-8f18-4492-9b09-0fdde00bd555,2025-08-14,2025-09-13,479.97,42.0,521.97,Paid,SampleGen
INV-c64a1793-92b3-4a70-9e8d-7eadd1e6658e,IS300106,CID-036,c64a1793-92b3-4a70-9e8d-7eadd1e6658e,2025-02-14,2025-03-16,449.99,39.37,489.36,Paid,SampleGen
INV-5b569f90-0dbf-4bdc-8cc5-bef9c5700312,IS300107,CID-036,5b569f90-0dbf-4bdc-8cc5-bef9c5700312,2026-04-19,2026-05-19,1319.97,115.49,1435.46,Paid,SampleGen
INV-3f37104f-a901-48d1-9782-0a3fb0a98ce9,IS300108,CID-036,3f37104f-a901-48d1-9782-0a3fb0a98ce9,2025-04-07,2025-05-07,579.99,50.75,630.74,Paid,SampleGen
INV-46762ae6-20f9-44e6-96d0-ad7409e7c680,IS300109,CID-037,46762ae6-20f9-44e6-96d0-ad7409e7c680,2026-03-03,2026-04-02,1139.96,99.74,1239.7,Paid,SampleGen
INV-93b59a93-2e29-4405-ae8a-60acc50b7707,IS300110,CID-037,93b59a93-2e29-4405-ae8a-60acc50b7707,2025-11-13,2025-12-13,1979.93,173.25,2153.18,Paid,SampleGen
INV-6e961ca4-673c-4b98-8e38-c62f30e315b3,IS300111,CID-038,6e961ca4-673c-4b98-8e38-c62f30e315b3,2026-03-09,2026-04-08,649.97,56.87,706.84,Paid,SampleGen
INV-43cf4b33-3073-4c32-a9fa-fcbd4ccecaae,IS300112,CID-038,43cf4b33-3073-4c32-a9fa-fcbd4ccecaae,2025-09-27,2025-10-27,629.97,55.12,685.09,Paid,SampleGen
INV-15395ce2-f866-44f5-9944-afb4713c583e,IS300113,CID-038,15395ce2-f866-44f5-9944-afb4713c583e,2026-04-29,2026-05-29,1249.98,109.37,1359.35,Paid,SampleGen
INV-b5cdaff4-517c-41d0-95d7-4ca570be03bd,IS300114,CID-038,b5cdaff4-517c-41d0-95d7-4ca570be03bd,2026-04-22,2026-05-22,189.99,16.62,206.61,Paid,SampleGen
INV-a6b48cbd-6a73-4ea4-953d-4964c742c606,IS300115,CID-039,a6b48cbd-6a73-4ea4-953d-4964c742c606,2025-05-04,2025-06-03,349.98,30.62,380.6,Paid,SampleGen
INV-0cacce61-1992-4fdc-8b68-77995ad80e57,IS300116,CID-039,0cacce61-1992-4fdc-8b68-77995ad80e57,2025-12-30,2026-01-29,2899.96,253.75,3153.71,Paid,SampleGen
INV-e5f44f83-3f04-4b9f-a172-d9f3986b2fff,IS300117,CID-039,e5f44f83-3f04-4b9f-a172-d9f3986b2fff,2026-01-11,2026-02-10,579.99,50.75,630.74,Paid,SampleGen
INV-5aea3f38-5963-4240-a62b-e6aff87abebe,IS300118,CID-039,5aea3f38-5963-4240-a62b-e6aff87abebe,2025-03-23,2025-04-22,799.98,70.0,869.98,Paid,SampleGen
INV-409e8aa1-2cad-4c1c-920b-2f4171e11330,IS300119,CID-040,409e8aa1-2cad-4c1c-920b-2f4171e11330,2026-01-12,2026-02-11,2449.93,214.37,2664.3,Paid,SampleGen
INV-2dd528ca-0c8d-4b7a-895b-dd709b3cf9bd,IS300120,CID-040,2dd528ca-0c8d-4b7a-895b-dd709b3cf9bd,2026-01-04,2026-02-03,1799.98,157.5,1957.48,Paid,SampleGen
INV-f15673d5-5e46-4274-ae19-ee9991060c8b,IS300121,CID-040,f15673d5-5e46-4274-ae19-ee9991060c8b,2025-10-24,2025-11-23,1229.95,107.62,1337.57,Paid,SampleGen
INV-39d2f80a-2259-4369-b95e-45de2f9ad5ea,IS300122,CID-040,39d2f80a-2259-4369-b95e-45de2f9ad5ea,2025-03-17,2025-04-16,749.96,65.62,815.58,Paid,SampleGen
INV-51da63d2-1fde-4672-9061-3923a09f65c9,IS300123,CID-041,51da63d2-1fde-4672-9061-3923a09f65c9,2026-04-07,2026-05-07,249.99,21.87,271.86,Paid,SampleGen
INV-b2525574-9e41-4f6c-918e-2dcd740da661,IS300124,CID-041,b2525574-9e41-4f6c-918e-2dcd740da661,2026-04-03,2026-05-03,2789.97,244.12,3034.09,Paid,SampleGen
INV-37999594-a51a-4d35-a607-89700c588641,IS300125,CID-041,37999594-a51a-4d35-a607-89700c588641,2025-09-29,2025-10-29,799.97,70.0,869.97,Paid,SampleGen
INV-ca8bb6f0-f1f0-4b34-bd58-5f6328d1b034,IS300126,CID-041,ca8bb6f0-f1f0-4b34-bd58-5f6328d1b034,2025-04-14,2025-05-14,299.97,26.25,326.22,Paid,SampleGen
INV-bbc04193-47d5-4fd6-a76f-760b9121bc9d,IS300127,CID-042,bbc04193-47d5-4fd6-a76f-760b9121bc9d,2025-10-24,2025-11-23,499.98,43.75,543.73,Paid,SampleGen
INV-8337a8e7-0e62-4902-8c0b-333976654d39,IS300128,CID-042,8337a8e7-0e62-4902-8c0b-333976654d39,2025-04-13,2025-05-13,1139.96,99.74,1239.7,Paid,SampleGen
INV-440c7bb9-0db9-4736-a904-65733f7e8645,IS300129,CID-042,440c7bb9-0db9-4736-a904-65733f7e8645,2025-01-26,2025-02-25,999.97,87.5,1087.47,Paid,SampleGen
INV-22d67f01-6907-462b-b6c9-d863bd05b01e,IS300130,CID-043,22d67f01-6907-462b-b6c9-d863bd05b01e,2026-04-01,2026-05-01,3679.94,321.99,4001.93,Paid,SampleGen
INV-a22f8121-95af-488a-a568-de0f91cf1b42,IS300131,CID-043,a22f8121-95af-488a-a568-de0f91cf1b42,2026-01-20,2026-02-19,1979.95,173.25,2153.2,Paid,SampleGen
