PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
5a263a90-9a97-443b-a5db-341d2a0ff3fa,INV-2b065192-f925-483e-ae57-0248ca0cec25,CID-001,2025-10-19,4807.92,PayPal,Completed,SampleGen
d0ec2f1d-bdf3-4135-9816-a7cc45331048,INV-a47d6bd7-d539-43d7-9b63-4e50c2b3b617,CID-001,2025-11-13,1396.84,Discover,Completed,SampleGen
16624059-d98d-4249-acd2-4afebfe15358,INV-62a1764e-56c5-4918-a6c9-1c18b3d7c9b2,CID-001,2025-11-20,975.08,MC,Completed,SampleGen
06d02941-be7a-4c5d-b5c0-9c589f6f18ee,INV-7caba06e-fb7e-4add-9cbe-8e8e344bff2d,CID-001,2025-11-27,4754.9,VISA,Completed,SampleGen
ecdbc714-f920-42ad-bdfa-9881c6b1aed0,INV-7504daea-f374-45ad-9b9b-1a63781260ec,CID-001,2025-12-05,1027.96,MC,Completed,SampleGen
1094585b-0d6a-4f02-ae60-93e42a9d58d6,INV-027c643c-ae56-4f59-8a1e-f93e63acc4be,CID-001,2025-12-25,1748.72,MC,Completed,SampleGen
39683d5f-73aa-4ca4-8904-33b72c6e50de,INV-9d197f90-30bc-4237-ac53-2759c7d842f3,CID-001,2025-12-16,1072.48,VISA,Completed,SampleGen
e61bb516-d5f7-460e-9b19-7320cec4977d,INV-15696ce5-fc3b-4b03-aaab-a64ad697d161,CID-001,2026-01-04,1954.56,VISA,Completed,SampleGen
0d4392ff-b49a-4bec-a57a-ac56adaf33b8,INV-e0b9cab7-81ac-49e9-bd18-234f288465bb,CID-001,2026-01-07,930.52,VISA,Completed,SampleGen
fdec3d6e-2e9f-4f37-8eee-65fddc95ead8,INV-5c977228-ad54-4733-801e-75cde055b8f9,CID-001,2026-02-16,491.72,MC,Completed,SampleGen
d32bbe0f-3c2b-4ee0-91f7-17ce54dbfd91,INV-452f9ad1-f48d-4d6f-b431-4b80315b905f,CID-001,2026-02-16,631.56,Discover,Completed,SampleGen
a4e258ca-7fd6-4a14-af1c-6161832750ca,INV-ed7a10a7-0f6e-41a6-afbf-8b8e3e839114,CID-001,2026-03-07,364.56,VISA,Completed,SampleGen
77d00a70-e582-494f-ab51-ae06ce65782b,INV-b1c98f96-470d-4d4b-8c23-501908b6e2ec,CID-001,2026-03-13,998.32,PayPal,Completed,SampleGen
f05576e4-32ac-4369-9d90-99468303728b,INV-5921b037-1b09-4c9a-a99c-2510385f8570,CID-001,2026-03-09,7233.18,PayPal,Completed,SampleGen
f6046d47-df02-4cec-90c6-8fcb470c3c20,INV-25a3c8ff-1767-459a-a672-7b7ab4c5e766,CID-001,2026-04-04,4625.66,PayPal,Completed,SampleGen
68ae650c-1e36-4cbe-9a8f-8da59d3b92fd,INV-440028d2-ec38-4ee7-8039-17ef36b2d01f,CID-001,2026-04-02,1102.14,VISA,Completed,SampleGen
1045d97f-c0e1-4619-8034-b09f2333fe44,INV-3b300b93-1b36-4a25-9ee6-8aadc5c4de5c,CID-001,2026-04-14,1653.42,VISA,Completed,SampleGen
a1fef3d4-4629-45b5-bc91-09b4d24c2b7b,INV-65a88411-5f9b-40ab-9ee5-33682bbda237,CID-002,2025-09-26,1354.5,AmEx,Completed,SampleGen
78fd0148-eca8-4b96-9b6a-11b70b039f96,INV-1901f4a3-a20b-4ab2-8b67-35655e73c4f6,CID-002,2025-10-01,5757.64,Discover,Completed,SampleGen
ca7ca8bb-fcf9-4de8-9941-87a4cf796c41,INV-34a57cf6-86e3-401c-b282-3c7765b11fcf,CID-003,2025-02-21,3154.38,MC,Completed,SampleGen
f832688d-20fd-475c-a137-e1214d64b31d,INV-88b016f9-f2f4-4878-95fa-17d71ee5914d,CID-003,2025-04-19,1861.28,VISA,Completed,SampleGen
28e51082-9824-41c4-988b-107d836cbfde,INV-7d92249b-b91a-4075-a1ac-97044038d4d2,CID-003,2025-05-23,805.46,AmEx,Completed,SampleGen
3f74626a-5454-49f5-b331-8f827322e31a,INV-234981b5-5b85-44e3-9773-422cd16492e8,CID-003,2025-06-14,1903.62,AmEx,Completed,SampleGen
12e04021-352d-4189-9681-58f2f220d5c4,INV-14299c22-b1ab-4b9d-aa49-a4a7177aee3d,CID-003,2025-08-23,890.26,Discover,Completed,SampleGen
6be06c06-9c7f-49ec-89ec-85fb28e50f2e,INV-5bbde2b8-3ff0-417c-a827-68518b750cdc,CID-003,2025-09-04,5418.6,AmEx,Completed,SampleGen
f4df586d-fc68-4025-8eb3-a09dddc9cd1e,INV-0cccee34-271e-434c-97d8-67d2381f8af6,CID-003,2025-10-22,2849.02,AmEx,Completed,SampleGen
2d4fa976-319a-47a4-9a17-2202f3a02e0d,INV-570f1e5d-ec0e-4e27-9417-3e94f0f58db2,CID-003,2025-11-30,3234.94,Discover,Completed,SampleGen
610f0d53-390e-4e9a-b498-6a664bd74b69,INV-31596432-bbeb-4ec4-a1eb-139d16e21ea8,CID-003,2025-12-26,4074.38,MC,Completed,SampleGen
da345c10-0245-49ec-8189-1fae660afff8,INV-dfd125dc-7bdf-4f47-a7bb-9355c451e9a4,CID-003,2026-01-11,1551.7,AmEx,Completed,SampleGen
979e6611-7a53-43b6-a503-0887c2912dff,INV-cab16bea-2db5-47b4-b354-08883be75b0c,CID-003,2026-02-10,3620.76,MC,Completed,SampleGen
d25f3cbb-60ce-463d-b90d-c1b615d50cf5,INV-55fb116c-59de-49cc-9499-2b4eaa8098b0,CID-003,2026-03-19,2887.16,Discover,Completed,SampleGen
b1b29ee5-88c2-4190-bff0-401c76662a39,INV-63c22fd7-977d-463f-826b-c364b6109104,CID-003,2026-04-08,794.74,VISA,Completed,SampleGen
24d7031f-3e9f-4ba3-a125-56a626d24afd,INV-cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,CID-004,2025-01-22,873.22,MC,Completed,SampleGen
828796c3-4e1e-43a1-b3b2-fce321d47367,INV-c7482926-cb45-4498-aec2-0b99508b15fd,CID-004,2025-03-31,2107.02,AmEx,Completed,SampleGen
bfe46ef2-b2f4-415a-8e07-89f5d9927293,INV-80dd6066-ddfd-42e1-b7d7-9bba637c2243,CID-004,2025-07-19,2429.3,PayPal,Completed,SampleGen
0d55f93a-035b-4dff-b144-aaeb156896ef,INV-bec46f06-60a9-4e7f-8797-a78be5926a46,CID-004,2025-08-10,1284.56,AmEx,Completed,SampleGen
32f0387a-bee0-4055-b2ad-41996f0f6fec,INV-ae7101a0-d526-4ce8-bf39-0b52d363e9dd,CID-004,2025-10-01,3807.4,Discover,Completed,SampleGen
0b067e86-6a6d-44c3-b488-aaff3270d8e5,INV-a29a6bc1-7106-436e-aaf2-04560f69460a,CID-004,2025-11-21,576.56,MC,Completed,SampleGen
25cc57f3-2605-4c3a-a8a6-8ee55cfc0dbb,INV-80197ec0-f4af-4e87-81ac-24839a04091a,CID-004,2025-12-05,3993.96,VISA,Completed,SampleGen
c57a3238-8f69-4db4-a32e-a3eefa94033c,INV-cb95b3b2-9893-4f74-866d-439402cc5c4f,CID-004,2026-01-16,1772.1,MC,Completed,SampleGen
84eb5116-addb-4542-b153-0be6120278e8,INV-d0a3c6b9-dca1-4ff2-b7d7-6c5b9add1809,CID-004,2026-02-08,3557.26,VISA,Completed,SampleGen
7b81b658-1e8d-4854-b0e9-eac124984c62,INV-26263c33-f1ac-4aac-ab8b-5e75140240ec,CID-004,2026-03-31,1500.84,Discover,Completed,SampleGen
def89d1b-61d1-44d2-9442-b12edb19b0bf,INV-b6f67fc8-73b9-4ee3-9340-4da1d2ba8ec1,CID-004,2026-04-12,500.2,VISA,Completed,SampleGen
e1549248-84be-4619-a57c-2d2ec3304f23,INV-8632dd60-0e98-4b6c-8ef9-2219d5b4125a,CID-005,2025-01-20,4458.06,MC,Completed,SampleGen
c1168f71-2fc2-4869-92c7-7e2ebc46b705,INV-87daabfa-28ae-4f37-bae6-ccf49c122fb9,CID-005,2025-03-16,5448.14,MC,Completed,SampleGen
58069771-2a55-4a84-a0fe-87eb0cf0bdb2,INV-c0183273-5564-4771-b948-36eaf8293627,CID-005,2025-04-23,4265.16,Discover,Completed,SampleGen
538c85a0-d70f-4723-814a-0a6fbe99d81a,INV-f0ebd227-c008-4833-997d-cd8fa5deb41d,CID-005,2025-05-15,8297.42,VISA,Completed,SampleGen
390a2415-ad2f-40c8-a2d8-c68177df08f0,INV-9334ada1-fc70-45e2-9d08-d9ee9b59f5b0,CID-005,2025-05-30,241.56,MC,Completed,SampleGen
fa39bb70-06e1-4aba-bcf1-02398ee85530,INV-ccc7bae6-8757-41fe-87bc-52a5731e6e97,CID-005,2025-06-26,4759.12,AmEx,Completed,SampleGen
8750d25b-25e3-43f5-988e-e409bb443a0a,INV-bceedf2e-a00d-4581-b931-ca3f2d74cf2c,CID-005,2025-07-30,1462.52,Discover,Completed,SampleGen
61b16c34-9367-420f-823c-1fb9231a1a5e,INV-dc0a95c6-4d2e-4b92-bd7f-29bc08c9c336,CID-005,2025-08-22,538.34,AmEx,Completed,SampleGen
692084f4-0631-4575-af61-c67ffcf49879,INV-5b14aa26-f952-434f-8b64-99384e26680f,CID-005,2025-09-20,1144.68,AmEx,Completed,SampleGen
778bef44-9c9d-46e1-9e87-7d03b70996e1,INV-779c3a73-dffc-4e06-890c-283c3de9fbd4,CID-005,2025-10-19,3374.88,VISA,Completed,SampleGen
126210ea-1e40-4c65-9062-dcb4d5959d2e,INV-7863ed11-b08b-457a-9960-95b1be409b51,CID-005,2025-10-28,3514.86,MC,Completed,SampleGen
fef53144-4201-4352-ae48-84ae1a3a1d3e,INV-a204c7b2-2ded-4484-ab2f-fea07b9186ea,CID-005,2025-11-01,1640.76,PayPal,Completed,SampleGen
96da06e6-8743-4564-b53e-3405a231b393,INV-20e485f5-3a42-4ca3-a37b-72907bf51002,CID-005,2025-11-14,1240.0,PayPal,Completed,SampleGen
93907de9-504f-42c4-8bef-43e72c6e52bf,INV-d3750f41-4c43-4b91-9d9a-6ec8e340bf34,CID-005,2025-12-31,1960.76,AmEx,Completed,SampleGen
c0299ff2-4529-4cc1-bd18-6923ef59ab64,INV-a19db248-f17f-4a99-ad9a-1de34d96545a,CID-005,2025-12-08,1880.3,PayPal,Completed,SampleGen
59e72e51-5406-46a8-90cb-4801f0d1755c,INV-ff59ce39-9824-4ed1-868e-48ecdeffef52,CID-005,2026-01-31,3675.84,Discover,Completed,SampleGen
b61b9992-822f-4e7f-ac34-c71c20c46c33,INV-7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,CID-005,2026-01-04,1290.84,MC,Completed,SampleGen
dd402908-36a4-4305-a5d2-1770807bc19e,INV-b08d0f59-51f2-4d9e-971c-0f9775ec16bd,CID-005,2026-02-07,10697.22,VISA,Completed,SampleGen
6a404758-2fe5-4bdf-a5a3-15dd7e2d2f93,INV-2d6d0e88-410c-4473-8ce1-a014d7b9d772,CID-005,2026-02-14,1191.16,VISA,Completed,SampleGen
b1b7b207-3145-458f-a524-77b543489c15,INV-f623f888-9540-4d38-baa5-61e9ac2d6a6e,CID-005,2026-03-18,4947.88,Discover,Completed,SampleGen
c11bbe56-b586-49d0-9b1b-005649f1cacf,INV-9ea3af74-73ad-453a-b993-1974164f0b19,CID-005,2026-03-28,2043.54,AmEx,Completed,SampleGen
29c6b131-081d-439d-92c2-ee58952c9bd2,INV-81ec639d-7459-4366-a275-0a0fa9035417,CID-005,2026-04-08,771.56,MC,Completed,SampleGen
73c2fe21-fb91-443d-a17c-9063e1bf4b8f,INV-74853973-47e5-40a6-bd55-1ec686ccaa62,CID-005,2026-04-24,4320.42,MC,Completed,SampleGen
0767e6b5-e574-46fb-8136-6ffd8b66bc78,INV-27faf6a0-958f-4336-9f3b-c3e8d6094043,CID-006,2025-02-05,10057.02,VISA,Completed,SampleGen
1993fbe2-801d-4330-bbcc-c13a18a86a15,INV-bd132eca-6bdb-48dc-bbcf-6f7afec9cae9,CID-006,2025-03-10,1110.76,VISA,Completed,SampleGen
c2826bc1-2b89-44da-87e7-258b5aecfa98,INV-ae99df8e-6e46-4ed4-9a53-0e9f0aa21e7f,CID-006,2025-04-04,2145.32,Discover,Completed,SampleGen
8204c2d7-cb74-49a8-be82-8636b2814e21,INV-8bf5ddb0-2301-43a3-8c62-b99e27644be3,CID-006,2025-05-07,419.58,AmEx,Completed,SampleGen
c2b47c27-e267-4ea7-b37e-dad1106e2ca6,INV-6bfa6bf1-9c92-470e-8641-ee655f815da1,CID-006,2025-05-27,2327.48,VISA,Completed,SampleGen
773aae2a-c1e0-4ccd-9fc7-5fe4f83fc22b,INV-88cdda2e-b921-43a5-911a-0ee063ff7e51,CID-006,2025-06-16,847.88,Discover,Completed,SampleGen
fcecc030-e478-4ddd-9c71-77e0bf565221,INV-dd0cf1f1-cc53-4f62-921e-00cc2e118bd3,CID-006,2025-07-30,2287.32,PayPal,Completed,SampleGen
4c235bad-eae5-4704-afe2-7f48586de9f5,INV-56d38f0a-c7e1-449c-9a0e-e389ac8fc0d5,CID-006,2025-08-24,1087.38,Discover,Completed,SampleGen
f6553796-361e-4567-be18-338336bb4fc1,INV-49e5abb4-ba1e-4365-b483-0fe78a31ae4b,CID-006,2025-09-11,2416.68,AmEx,Completed,SampleGen
9adf9b1a-7dd3-4c9a-9447-50ca3e54f6bc,INV-f883529d-80a9-4379-8a0a-5937493c1f31,CID-006,2025-10-19,167.38,PayPal,Completed,SampleGen
d497b179-5cfc-4b0d-9b71-259b453ed92f,INV-2befe69d-5e70-4ae5-9aa3-6cf76a274d6a,CID-006,2025-10-08,1293.02,VISA,Completed,SampleGen
69f383d8-e95a-4e60-b98b-99f976c37e72,INV-9bd88848-0da2-448e-bf63-44e6c54e0d72,CID-006,2025-11-30,542.58,Discover,Completed,SampleGen
f78d115b-f304-4140-9a3b-44673393c6c8,INV-8a88fc85-9573-49c6-93dc-3c7fa283d08c,CID-006,2025-11-14,4519.56,MC,Completed,SampleGen
4b89ba87-99eb-4887-bdf4-493a09e6a373,INV-6f048e15-ae60-488f-96e6-b4355e52cc27,CID-006,2025-12-28,1187.12,VISA,Completed,SampleGen
3dac1931-d121-47b6-b551-c0d42e194196,INV-d4cd1534-c5ee-4f20-b425-f6a4c29f1247,CID-006,2025-12-14,3120.4,VISA,Completed,SampleGen
97753ccb-0f1f-426c-b5a1-7144760c5a0e,INV-5ca65a58-d11f-4e73-b724-04fe12a1d226,CID-006,2026-01-10,2035.06,VISA,Completed,SampleGen
05bb6498-3570-4abe-aa3d-130564af9dbf,INV-df66dfe5-5511-47c7-96de-9aded4c1d4a7,CID-006,2026-01-24,1078.88,VISA,Completed,SampleGen
2654465c-3ffc-4bae-8199-e71ed182d62f,INV-53101b47-b53f-4083-8083-36cb3cedb446,CID-006,2026-02-20,2696.46,VISA,Completed,SampleGen
3a97451b-fffe-4282-8482-ce61c2989fbc,INV-f96b7ff8-9bb2-4154-a125-2cbb743dd48c,CID-006,2026-02-02,4807.88,VISA,Completed,SampleGen
dec217b5-2055-49a2-bfac-e9166e92b9c7,INV-6c5ede72-8331-4546-8722-9e748f6ec986,CID-006,2026-03-06,3008.12,PayPal,Completed,SampleGen
d28f82aa-11a1-4527-af3f-de6306a36467,INV-592ae6b0-fbff-4831-9621-c8788d6f55c5,CID-006,2026-03-23,4765.52,PayPal,Completed,SampleGen
61efde14-b16c-4f73-b8f5-634a558a9138,INV-c077b6d6-b031-4f1c-8699-314c3f340902,CID-006,2026-04-04,5931.54,AmEx,Completed,SampleGen
3107707e-c165-44e1-af1d-462a84a21444,INV-89860152-5e63-47f0-a9c3-025903c1775e,CID-006,2026-04-22,3321.8,VISA,Completed,SampleGen
ddbd6bcb-f5a6-40ef-a20d-756ab8b6c401,INV-2fafa81e-af46-4d3d-9b42-d2a2e70ed1bf,CID-007,2025-01-31,958.04,AmEx,Completed,SampleGen
89ab624d-597b-45d3-8589-a9a5ac1cd894,INV-9b184673-e2cb-4638-b5b6-914394988b5d,CID-007,2025-03-31,4159.14,VISA,Completed,SampleGen
aeedebc3-6f77-41ed-ae30-71bc8a479f74,INV-a795ab9c-0fe6-4581-b87e-f106be7c9e66,CID-007,2025-08-04,955.94,VISA,Completed,SampleGen
edc34ff1-91cb-4b21-a2a9-b66237c7d064,INV-139a7ab1-ef9e-4fbe-9c4c-b2867a6fd9ea,CID-007,2025-12-09,3111.9,PayPal,Completed,SampleGen
4edcd258-a13a-4093-8100-fe48d3b1fc2a,INV-f6f16818-7db5-44fe-b65b-cd7c2ba38c55,CID-007,2026-01-12,1890.88,MC,Completed,SampleGen
6fcd6185-08d4-4e2f-8279-9349f79a3c46,INV-2389d285-4807-40a0-b49e-57f1538af04c,CID-007,2026-03-18,3332.44,VISA,Completed,SampleGen
64adcfff-6e9b-46e9-8829-0f7790860e58,INV-e495c799-17d3-4ffc-b6f7-80a71fb2671e,CID-007,2026-04-10,5613.52,MC,Completed,SampleGen
91d3c359-bd5d-452a-84a7-bb84c240fcb0,INV-228f713b-632a-492d-9b83-7e11194e156c,CID-008,2025-01-30,1193.34,MC,Completed,SampleGen
99407142-866e-4e0c-86ad-876ff73be6c6,INV-ebbabe85-f285-4bae-8c78-2ff45bef931a,CID-008,2025-02-01,6932.18,MC,Completed,SampleGen
8b51fff8-c507-442a-9879-56ea1b5cc56e,INV-5686fe91-12d5-465a-8659-4e697f0e8695,CID-008,2025-04-19,3497.74,MC,Completed,SampleGen
e9f912a6-052e-44f4-bcc9-107b63644e46,INV-0e9f0110-7f3c-4f20-be10-a9f4313156c1,CID-008,2025-05-25,580.78,VISA,Completed,SampleGen
6ad4cef1-4bb7-4a71-9eaf-6df989c242d5,INV-fd766b10-f0b0-49ed-9feb-5c69176f8df8,CID-008,2025-06-14,1102.16,VISA,Completed,SampleGen
6ad5d56b-13c2-40cf-b925-52ba1072761a,INV-89bb8eb2-ec52-4189-b09f-32cbcfb932d6,CID-008,2025-07-24,1430.88,MC,Completed,SampleGen
2cfec3c1-b0e4-4051-a89a-3b81f7abaad4,INV-509b9733-824b-4135-aebd-9dc775d51cc4,CID-008,2025-08-02,1437.18,VISA,Completed,SampleGen
1f956e76-2670-489d-a176-4b02082f8d92,INV-f7eafcc9-2038-4b6f-be35-6326ffdf7b03,CID-008,2025-08-30,873.28,MC,Completed,SampleGen
d958a4e2-169f-4ea5-9166-59341fda856a,INV-22fbc759-7c53-4c20-82ab-390306e4f19f,CID-008,2025-09-22,585.0,AmEx,Completed,SampleGen
a9abe8c0-cb2e-443d-bbd0-2d0a2c89432f,INV-2512ecc7-7db1-4086-b144-dcf1897b110a,CID-008,2025-10-21,5164.1,VISA,Completed,SampleGen
50f1baf7-31d3-4407-b3fb-870e42e9be4a,INV-4f09a92b-62af-42c0-8acf-40df0a275a90,CID-008,2025-10-15,2796.06,AmEx,Completed,SampleGen
25264db5-8085-457b-9e2f-3e696bc8c8b6,INV-29216720-7bfa-4c37-826a-3df790d02773,CID-008,2025-11-30,3752.28,VISA,Completed,SampleGen
621b3714-2f40-48ca-8471-846bfda8b198,INV-5fd9e7b9-f87c-4dac-ac92-afc0686ca534,CID-008,2025-12-21,250.04,VISA,Completed,SampleGen
e87bf200-80b4-4d1a-a072-2e02cb1cfb14,INV-ed53a274-657f-42d5-8fd9-bb0c8b83a575,CID-008,2025-12-16,845.62,PayPal,Completed,SampleGen
28e8dff5-ba59-44a8-b41e-953eb400b515,INV-4985b406-964c-4512-8c7b-602764c12682,CID-008,2026-01-27,593.48,MC,Completed,SampleGen
0966b4cd-93b3-44b5-b461-a10b79ea11a2,INV-363da9e9-b8a5-436d-a9fc-8fa013fd17ca,CID-008,2026-02-18,455.66,AmEx,Completed,SampleGen
128a105a-774d-4480-9609-7b2fa37bba0b,INV-5e7adda2-6b91-4ec8-8e1f-008a2ef425cf,CID-008,2026-03-20,1119.24,VISA,Completed,SampleGen
8c7225ff-c3bc-4c37-963e-3b4563b07ac6,INV-2af7b162-aaeb-4dd2-95c5-6fc9844a3e47,CID-008,2026-03-03,4320.42,AmEx,Completed,SampleGen
cd9c8d5e-5cb0-4068-be66-c6f5913d2aa3,INV-136c77d2-5918-42a4-8faa-c4acdcc590d9,CID-008,2026-04-29,4451.74,VISA,Completed,SampleGen
3a344f0f-a42a-41ae-9b76-b49989ef3f1d,INV-0869e5ef-f6c5-4245-9392-027fed5e67d8,CID-008,2026-04-09,905.02,VISA,Completed,SampleGen
a02c2df0-7fdd-4207-bf4c-d406b73c689b,INV-bf3f2cfb-9b41-4607-829b-1bbecedcb14a,CID-009,2025-08-19,4850.36,VISA,Completed,SampleGen
f97c07eb-bddf-4ebf-aab0-9f9e706af852,INV-715e5e8e-450d-4971-a7c7-56ecf7c355a4,CID-009,2025-10-29,555.28,Discover,Completed,SampleGen
7bd7717c-e8cc-41be-b625-8d47791907fa,INV-abcd0ee0-aaa6-4e8d-911c-f8cb134aff3c,CID-010,2025-01-17,3472.42,MC,Completed,SampleGen
bf0894b7-edd4-4447-b52a-b444b11fe144,INV-5ad4fedf-a4a0-4f15-8e06-6925d7803dc0,CID-010,2025-02-09,896.56,PayPal,Completed,SampleGen
2f2375a5-e161-4dea-bde5-8b4394cce9fc,INV-38487cdb-f51c-4340-b91d-4f5d95bf7a62,CID-010,2025-02-14,2094.48,AmEx,Completed,SampleGen
610eae10-5292-4955-95d8-0c2bb79e7147,INV-e24c2913-4ba9-4a9f-8358-25beb989430e,CID-010,2025-03-04,786.38,VISA,Completed,SampleGen
84ab3e79-7be1-4f2f-9697-7388d937179d,INV-bef69104-979e-4e8b-a602-d21c5c318cec,CID-010,2025-04-24,565.94,MC,Completed,SampleGen
e4ecb5e4-aed4-4507-9377-933a06408170,INV-4f1f62a2-d6ce-44cf-901f-2ba0874704ab,CID-010,2025-04-22,4333.08,PayPal,Completed,SampleGen
de492281-c0a4-476a-92e6-740378922f59,INV-4885aa65-b223-4b62-98cb-54335853cf1b,CID-010,2025-05-21,648.54,MC,Completed,SampleGen
f45e1ad9-c0bf-4e81-88dd-ec27c8e7811e,INV-34c50279-9177-4659-af5d-19d24e123d08,CID-010,2025-05-29,1246.4,MC,Completed,SampleGen
5d9fa363-c7aa-4b55-9c8b-e86ffe54173c,INV-3daaa160-3117-4bd3-abe0-6bf65f509dbd,CID-010,2025-05-25,1738.22,VISA,Completed,SampleGen
d1341455-9e0e-4c39-9552-5c4b9c56d629,INV-9f67a1ca-ce12-4529-ab69-c557d455cbd2,CID-010,2025-06-10,2649.74,VISA,Completed,SampleGen
0a52b971-cc74-4501-bc76-16a365c21f4a,INV-b87296f3-7eca-47ee-a9b8-58bdc4906977,CID-010,2025-06-27,1560.22,VISA,Completed,SampleGen
a15aff18-e08e-4cc1-b3b6-e78ac13cd831,INV-8d789f63-888e-4490-bc1c-00992859b3f5,CID-010,2025-06-22,449.28,MC,Completed,SampleGen
cad703d7-9810-43bf-897d-3de62294f7c5,INV-693112c6-e19f-4e43-be42-0b088c241437,CID-010,2025-07-21,1526.24,MC,Completed,SampleGen
5757b6dd-86a1-4a13-b25b-e846bb5eba98,INV-39f651bb-41ad-46b6-8626-8b3f528d223a,CID-010,2025-07-14,241.56,VISA,Completed,SampleGen
7ab4b59b-9090-4016-ae98-346ea02dfc3e,INV-c7e0d067-f4cc-4e6e-ab50-69b09978f01e,CID-010,2025-07-09,1085.18,MC,Completed,SampleGen
b593b8c1-71da-4c7d-b50c-2a7a4b5581e7,INV-dbcb3ed0-56f7-40cf-82d2-fe03e553f87a,CID-010,2025-08-14,2683.66,Discover,Completed,SampleGen
0a1b2925-40ed-4a97-9cab-f59bb264eb42,INV-79923a7e-48e9-4838-a5e6-4ebee82ec2f9,CID-010,2025-08-16,4188.96,AmEx,Completed,SampleGen
d6eb2add-c137-4c96-a2a7-a633f27edc31,INV-78b94768-780d-43e4-abb7-52e1deb48942,CID-010,2025-08-12,2645.48,VISA,Completed,SampleGen
df56d160-2d49-4cc4-9108-eb2759a5b779,INV-88fb8843-e46a-49fa-bff5-538c5807fa72,CID-010,2025-09-29,1704.26,VISA,Completed,SampleGen
b2bbe37c-4dab-4042-adf0-65ab62eb3d6a,INV-e7ac1ae5-147b-42b3-8690-dba6a62aad61,CID-010,2025-09-24,419.64,VISA,Completed,SampleGen
3c18dd02-7190-456e-a672-5ceb593d14a6,INV-769b07d6-c088-4441-b91a-b3262ae56e5a,CID-010,2025-09-28,3393.86,VISA,Completed,SampleGen
d45f2fe5-438e-4c78-9c4f-28e85f7cfe67,INV-5e0b58b3-7d62-4c44-8fae-9176ebe134b2,CID-010,2025-10-27,845.74,MC,Completed,SampleGen
824950fd-fa1f-4505-be27-887c9bebc9bb,INV-61a5a545-37e7-4bf9-8b35-a43ebfe70231,CID-010,2025-10-10,1882.36,VISA,Completed,SampleGen
0d0e6639-b74e-4e69-b462-b8c5ef2283cd,INV-8c17dc0c-fcd8-4695-b537-4e4b8426c3e2,CID-010,2025-10-19,3078.14,AmEx,Completed,SampleGen
d3c9755a-d35b-4fc0-8b38-6d7ba3720f8e,INV-17065b76-6bd8-43d1-b177-679679baa11c,CID-010,2025-10-01,1933.26,MC,Completed,SampleGen
