PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
79532d65-2fc4-420b-8caf-34b9eb090894,6085920b-2cf6-432d-b5a9-f36d35cc39aa,CID-002,2025-09-07,1685.53,VISA,Completed,SampleGen
37915d0a-80d1-45cc-a31b-9ac08a6dfe50,a3fdf7d0-e514-4050-b600-5adb11868e8a,CID-002,2025-10-08,1359.32,Discover,Completed,SampleGen
79411b73-60a7-4c20-a17f-bc74d1886b00,1d868f30-edc6-4e66-9083-a885dbaaebb1,CID-002,2025-11-21,1304.9,VISA,Completed,SampleGen
4a9dd06d-6b78-4e85-9e05-689a174fbb41,e4ea0505-fdba-4b62-b648-e073f2135e83,CID-002,2025-12-28,1609.38,PayPal,Completed,SampleGen
798d34d5-eeae-4fc3-a9e2-5baeab0fbace,37da24fa-ffcb-4e4c-8ed1-40af1a31b209,CID-002,2026-01-16,521.97,VISA,Completed,SampleGen
9bd753fb-ba18-4b77-836a-a8336d8b81d5,359775e6-7833-4888-af6c-e3e46881f328,CID-002,2026-02-18,1185.3,VISA,Completed,SampleGen
946a1579-2c51-405e-9bf9-23ffba0642ac,99cdb0da-052d-4b6b-a4fb-3adf9a70e503,CID-002,2026-03-25,2348.92,VISA,Completed,SampleGen
d1e1aad6-adfc-4fc7-97ce-4852dc507698,f909895f-100a-4239-8152-46ab2da6efca,CID-002,2026-04-25,326.22,PayPal,Completed,SampleGen
c9942214-f0cf-4598-8a09-2d2bb6a00f76,e6569b18-af6a-4e7e-b3da-959b5a56ce8c,CID-003,2025-01-20,184.86,PayPal,Completed,SampleGen
2fa3d233-fd55-4dbe-8db9-268e8960b40c,607547e6-808a-4354-ba28-e1c03c2233d4,CID-003,2025-02-04,2191.24,AmEx,Completed,SampleGen
64c3d74f-ea40-4f5d-914b-6bd84b1a1e73,311e397b-e8b7-459a-ad46-c1ab10d1facf,CID-003,2025-03-15,1163.56,MC,Completed,SampleGen
d3f1a59d-8419-47b9-9186-0510ab31dfbd,7bc3bcee-8bb4-463e-8ad8-809640c47812,CID-003,2025-05-01,1076.59,VISA,Completed,SampleGen
f857bc0f-a664-48a0-9d68-938d98a44e52,4593f093-d2d6-44df-a09b-d89cfada9be6,CID-003,2025-05-17,1984.61,AmEx,Completed,SampleGen
f3f488f9-1ec0-4e95-98ed-736152075c99,72823020-aca4-4ae0-8416-651a3e7ebe21,CID-003,2025-06-18,1419.09,MC,Completed,SampleGen
c681f23f-2dc3-44e2-b25d-171434cfb7f1,794a97ca-90f1-49f6-8c11-52a4ab7815d8,CID-003,2025-07-31,184.86,AmEx,Completed,SampleGen
c0ed3135-d91f-4b27-bdb6-8abf5b3c985b,b7023d0d-52b3-429c-8382-17ec82298580,CID-003,2025-08-02,674.22,MC,Completed,SampleGen
1c53e658-c640-47f9-90ec-5f2f83550527,7e49323c-f8f1-4aac-b740-c46412cc0d1b,CID-003,2025-09-08,636.11,MC,Completed,SampleGen
dc5047ae-54cd-4fcf-8c08-89d17ca2ec30,ba49ae43-9522-4f02-8aaf-fc7d029bbabf,CID-003,2025-10-07,391.48,AmEx,Completed,SampleGen
a889ef52-07db-48f9-b38b-142a84cc2d28,8e9b03b3-c83a-4616-82e8-773a030bd053,CID-003,2025-11-29,1174.43,MC,Completed,SampleGen
0061511b-1427-48e4-ad90-264c163610e4,c71328c9-193e-4603-83a7-8a2e58b7781a,CID-003,2025-12-21,2038.93,AmEx,Completed,SampleGen
90775266-6d82-477f-82ac-bad5f94d12d3,454f845f-fce3-4d2c-b2e5-e8ce6a5a0a8a,CID-003,2026-01-31,641.57,VISA,Completed,SampleGen
646ce67c-896f-43b4-8a48-0e2a3bf371fb,bc0b7e69-391b-441e-9870-b3d1e829e815,CID-003,2026-02-18,1489.77,MC,Completed,SampleGen
53b96a4b-d21e-4f9c-953e-7f7afee329d5,d91e0fd6-d77a-475b-9bef-93130c328288,CID-003,2026-03-14,1805.17,VISA,Completed,SampleGen
b4213bf6-c53d-4501-90ae-ff5ac59da6d5,73c6fea4-5d6d-4312-94cc-b5a846117ee0,CID-003,2026-04-20,978.7,MC,Completed,SampleGen
a910cc2d-7cd6-4c87-a928-10fa28bbfe6c,f524c780-326c-4e4e-abdc-bbff463d794b,CID-004,2025-01-22,326.23,VISA,Completed,SampleGen
c1da9f4b-657e-4c1a-9b35-a9b3b37077d7,f803cc9e-9294-4d9a-80b0-f3ee69d90c76,CID-004,2025-03-01,543.71,MC,Completed,SampleGen
d5ddb572-681c-4a0b-add8-4363ef7216a8,3f2c02a5-40ee-431f-bcf5-0bb1da0019d5,CID-004,2025-03-20,1207.07,VISA,Completed,SampleGen
b56d4a01-a9ed-4ff6-bcb4-0506a222e3c1,2f8fbd18-8b11-4b11-96f5-abc36c65c67b,CID-004,2025-04-18,195.73,Discover,Completed,SampleGen
22372825-da35-451b-ba6e-6537600b4478,cf240129-8d5a-438e-8813-4e27d0d253c3,CID-004,2025-05-08,1696.43,VISA,Completed,SampleGen
bde8464f-36f7-44f8-8462-cb1635edf386,401b58de-dd6e-443f-b1de-30cf035a8ae9,CID-004,2025-06-13,1565.91,VISA,Completed,SampleGen
94c56735-bd37-4e9a-9701-4e2bf957c7f6,e163c11f-b122-4dad-8d65-8b16715ff764,CID-004,2025-07-27,2528.31,VISA,Completed,SampleGen
e14b0488-28db-4f67-a29b-784ccf03c5da,2ef75056-bd47-4e59-9221-2ca47c41c066,CID-004,2025-08-11,260.97,AmEx,Completed,SampleGen
255fa19c-da9d-4c46-b62b-8f412a25a849,bd36569a-f1d3-43ff-950d-d4527076dbe0,CID-004,2025-09-26,1772.52,MC,Completed,SampleGen
3b1cb588-d6ae-4fc4-a76d-bb2f0bb5e06e,c1ca38b7-2cbf-41dd-975f-11119b1e30bd,CID-004,2025-10-31,315.36,PayPal,Completed,SampleGen
3e9d83e3-676e-4051-8885-8a1261d6508b,cb2702ee-d68b-4b06-93d2-43bf68e809fb,CID-004,2025-11-13,413.23,MC,Completed,SampleGen
48f2cadf-9fbd-4bdf-8964-b1df6e969215,4fad9916-a148-400a-aa6a-9c753c666f81,CID-004,2025-12-28,1642.05,MC,Completed,SampleGen
9a75fae8-bb6c-4438-925f-950d5da8a233,a1f02e05-b0c8-416b-8d2a-8217994597ac,CID-004,2026-01-22,1011.32,MC,Completed,SampleGen
95cd4583-0d1b-4cac-a638-85e3a74a5216,b747792d-d177-4b0a-a73b-1a600aaff382,CID-004,2026-02-14,755.75,VISA,Completed,SampleGen
869b065a-4d13-4d89-b103-e5a86657da8d,06a4e8d8-9aff-41df-9bfe-75773ebfb2f4,CID-004,2026-03-03,358.86,VISA,Completed,SampleGen
5222c144-f2ee-46c2-b4b6-f7f3da00fc75,88ffd504-ce55-455e-a17e-1de0ea9bc913,CID-004,2026-04-08,565.44,MC,Completed,SampleGen
79dae5f3-74b3-4dd3-80bc-fc3f0a3ae476,835811bc-13ef-4f6e-8940-e98567b18253,CID-005,2025-01-22,2544.63,VISA,Completed,SampleGen
1f00b7a9-fc45-4339-806a-87f3fa95fe88,782f47df-831d-4f15-a5e7-8e075ee0341c,CID-005,2025-02-20,1729.03,MC,Completed,SampleGen
84be9867-fa5b-4102-bb94-e091d62b8771,9cfc3a10-9ab2-4d35-a89e-84268d3038ac,CID-005,2025-03-28,978.73,MC,Completed,SampleGen
5c56ea01-b14a-4d59-8bfc-1cdb541f5ccc,22af45ab-d6fd-44a7-99ee-b397d0ac6a4e,CID-005,2025-04-03,619.84,MC,Completed,SampleGen
7d073c7d-25e4-49ba-afa9-362fb89e1c48,c362606d-96ff-4033-8e25-1dcf5e467884,CID-005,2025-05-12,2892.64,AmEx,Completed,SampleGen
ded8d4a6-c498-46ec-a57f-e93b9ca8424d,1c49e019-56ad-4981-944f-f6d2876f3ef7,CID-005,2025-06-10,788.37,AmEx,Completed,SampleGen
1dbc2da9-9f08-40a9-aa1c-391fdc311d27,10cad0a6-fed9-43c8-9124-d9bcbc8dde5f,CID-005,2025-07-12,500.22,VISA,Completed,SampleGen
5a97d742-9c7f-4922-832e-c5212a052fe1,12ba6bf0-2cc2-4eda-b4fb-821b4263586a,CID-005,2025-08-10,804.69,Discover,Completed,SampleGen
375876ac-3f59-4047-86f9-0bed81ed538c,de165988-8a59-472d-8675-de204fbd7b9c,CID-005,2025-09-06,1935.67,VISA,Completed,SampleGen
6228e899-ea03-4e81-bf4d-05b2d8a4f4b4,96852674-5ac3-45af-80c4-c027e96f63dd,CID-005,2025-10-11,2109.67,VISA,Completed,SampleGen
b870bf45-b41c-4feb-9f2e-4ee5d49f3a95,fba52c94-d045-4b9c-9975-67996d18720c,CID-005,2025-11-15,1620.31,VISA,Completed,SampleGen
2d8c23b4-5ce0-425c-baad-0ff2e79ebc46,a3e0cd99-1e37-4edc-99e3-c1399715b5eb,CID-005,2025-12-24,750.32,MC,Completed,SampleGen
03be7d23-57a1-4be4-972b-5483e9f11eee,4a4f1ada-d70e-4a2d-bca4-349ad429515d,CID-005,2026-01-14,1620.3,AmEx,Completed,SampleGen
96d18bb1-cceb-4d8b-a1b0-3028b6066dba,573bb4be-7092-483c-b37e-20bf986f3c11,CID-005,2026-02-20,897.12,MC,Completed,SampleGen
a94af008-ee8e-490d-96aa-6cb3c07172d2,af9d15f6-227f-4b77-8d5c-5b546b85c8c0,CID-005,2026-03-31,608.97,MC,Completed,SampleGen
b54b5e62-805e-45f9-85e6-978b4c43dcd9,98064f9f-16af-48f4-b928-5928156357d2,CID-005,2026-04-12,282.72,MC,Completed,SampleGen
d5c47e95-b028-4ae6-b8fc-c568b28b77de,08cfcece-94ef-4b72-9955-d2b581ef8caa,CID-006,2025-01-24,897.13,Discover,Completed,SampleGen
7853a11e-ee29-402d-b783-7ec60dd1c4a4,9cd131be-1332-4004-8ee1-58a367a63dfb,CID-006,2025-02-06,456.72,MC,Completed,SampleGen
8892b658-2c2e-4495-a0e2-a46817d72b50,b199c110-cb04-4af3-9625-58981c38d609,CID-006,2025-03-25,2055.29,VISA,Completed,SampleGen
cf7f8da5-58ec-42ca-b92e-ece5b203a0b3,5a348f22-631a-452b-bff2-1cd274399535,CID-006,2025-04-16,369.73,PayPal,Completed,SampleGen
7e8bc9b2-67c6-4f11-af06-074b3137c99d,bd94f7b1-9154-4325-a7ca-057b5e69d79d,CID-006,2025-05-07,3305.88,AmEx,Completed,SampleGen
b8bf2742-8d12-4b21-b747-4e585cbafba2,f362fee1-f685-47bf-9634-8f3ea6417ec5,CID-006,2025-06-28,2093.34,MC,Completed,SampleGen
96c84491-651f-4674-937b-6ae9cb8f2e34,8e8bdd85-becb-4bb9-ad05-0b70c1600d55,CID-006,2025-08-01,2441.34,MC,Completed,SampleGen
b7187466-1c45-4c75-b934-f73acd4655bc,aa75f22e-f94c-4ac7-a240-798d89f7116c,CID-006,2025-08-31,717.73,VISA,Completed,SampleGen
c74eb48c-395d-4afb-a9d0-b02af6ea775a,dcaafd6a-133a-4bf9-a6b8-072d1427b764,CID-006,2025-09-25,1272.32,PayPal,Completed,SampleGen
0abb15be-6d18-4893-aa5c-9174502837cc,ab7b58fb-7b08-4500-bb7b-b5ec361ca998,CID-006,2025-10-03,641.58,AmEx,Completed,SampleGen
f15a8aac-6320-4d05-85c3-4ffbbb206fb1,1e63269a-56ee-4f81-bc10-93c4e82d3862,CID-006,2025-11-18,2164.04,VISA,Completed,SampleGen
c7ec9afb-74c5-4429-a7ba-4c0e2717e94e,e96491a4-ea00-48e2-95ad-e0eab390ff0a,CID-006,2025-12-09,1990.02,VISA,Completed,SampleGen
ed1787a3-4eb9-464f-9211-e85fcf2f772f,9b8de1f0-a567-4b1a-904d-10750e163b48,CID-006,2026-01-13,163.11,MC,Completed,SampleGen
9e0f60a0-9fc3-4ea6-87b1-a68a1b168b9d,7efbccdd-06f1-41ed-959f-47003aad84cb,CID-006,2026-02-15,804.72,VISA,Completed,SampleGen
f423c2f2-4cd3-4418-aec4-47f4bef7c8e6,95d7849f-3995-4fa7-83b9-dbd2d9753289,CID-006,2026-03-17,2936.18,Discover,Completed,SampleGen
e5ce6745-e3fe-4536-886b-e3656da2c6bd,d269285a-596d-41de-a500-59bdb9a91055,CID-006,2026-04-24,1141.84,Discover,Completed,SampleGen
1ce51266-1320-4db4-a02a-9b64125d27cf,452551f8-2cf7-457a-852d-48591cfae972,CID-007,2025-01-06,239.24,VISA,Completed,SampleGen
ba3c5570-065c-4b7a-b02e-642ddc5b9a9d,137b9be6-38a1-4c5d-9a9e-aea0f6bdf672,CID-007,2025-02-03,1484.36,MC,Completed,SampleGen
46b08cc9-e9c5-48e8-9bba-3b9540311bdd,d4878da0-ee4a-42ed-ab6b-5b654cde10bf,CID-007,2025-03-22,1315.83,MC,Completed,SampleGen
58a72054-3349-4ea8-b36f-97aa1bbdf5f1,be02cbbb-d41b-4b0d-a40b-c17d382e86e9,CID-007,2025-04-24,652.45,VISA,Completed,SampleGen
bee636c0-f959-4382-8941-22a39ddf9b4d,ac572511-161c-48df-9265-3144648e3db9,CID-007,2025-05-16,880.81,VISA,Completed,SampleGen
8f1ddaca-e167-4108-a0b6-577fa77b1ba7,8a4975ff-84fd-4ea7-9c1a-4bd4401974b9,CID-007,2025-06-21,489.34,VISA,Completed,SampleGen
cb3e318f-cb47-423d-add3-ea64493937dc,5f18f058-363a-416e-bcaf-83cb0e0db2ed,CID-007,2025-07-05,2392.41,MC,Completed,SampleGen
281599e1-3fa7-4617-868a-db6e2e07101f,f5351ebe-59b5-48f7-9b64-4d7156e96691,CID-007,2025-08-14,782.94,VISA,Completed,SampleGen
95b91647-001d-4830-a2ec-fb8ec0ed25c1,5b03e5c4-31ce-469b-98b3-f93dc3f891a0,CID-007,2025-09-06,1555.05,VISA,Completed,SampleGen
aeb07c94-5a2d-47ff-99d7-1bf2f6a88a00,90f000e8-d70b-4bf3-a38f-ac819593a0a2,CID-007,2025-10-16,173.99,MC,Completed,SampleGen
49eb5c9d-2809-4d5e-bc8d-094ba70fcf25,b31a4ce2-5593-4537-9439-39d422071b99,CID-007,2025-11-06,685.08,AmEx,Completed,SampleGen
f9ed7348-e646-42ae-acd1-39cc9904d97b,a933b47e-c67d-43a7-aed3-efb0050ca816,CID-007,2025-12-11,1337.55,MC,Completed,SampleGen
9c5a18bd-427b-4bc3-83e8-8577f71b0d13,9ada2382-29a8-4355-ba9f-c851e124c780,CID-007,2026-01-04,1609.46,MC,Completed,SampleGen
34a3380e-1553-44d0-b206-07ff91f8fc04,656ce601-fcf6-471b-b968-6a0132498470,CID-007,2026-02-16,603.51,Discover,Completed,SampleGen
0e4b23b5-6b47-49ad-ac6d-eacc156348fa,03533b57-5fe9-49bf-a838-162938808f58,CID-007,2026-03-30,1468.09,MC,Completed,SampleGen
9c7adb8c-61dc-465b-a212-43781b7cee83,8fa15738-d401-4a99-9203-d4dfba1133d1,CID-007,2026-04-04,1239.7,VISA,Completed,SampleGen
b2a6e280-6349-43eb-a62b-64059dfc5c41,6b4c1551-7699-493e-82e6-f27121c4e43e,CID-008,2025-01-10,2696.89,AmEx,Completed,SampleGen
09a2b978-4411-4d5a-826b-fcfe32f10640,0910452e-f0a3-4d15-ac0d-652bbf17f593,CID-008,2025-02-27,1468.09,VISA,Completed,SampleGen
f5e0562f-e462-4dc7-9a10-97914769de89,76952e63-ed77-4f98-b634-afafec39c427,CID-008,2025-03-03,1979.18,Discover,Completed,SampleGen
e0fc4502-19b5-4491-b2e2-428334d6c006,e8a0b792-ea8a-4493-9f0c-4d914f344c6c,CID-008,2025-04-07,1027.58,PayPal,Completed,SampleGen
ce327fde-82cc-4454-955f-5abf5c217df0,30f63b64-9b73-4ea2-8e77-b3ef8872fb98,CID-008,2025-05-02,2000.88,AmEx,Completed,SampleGen
dfe05c53-af68-4a5f-b606-90a121d09b85,5185e44d-0239-484b-b59d-4495a72c42da,CID-008,2025-06-18,369.73,MC,Completed,SampleGen
4878efc4-b197-4c25-8a28-bcb3b42d1905,9be5d750-ef92-4106-9540-d35b1e474398,CID-008,2025-07-16,598.06,MC,Completed,SampleGen
b0a91f6d-9001-46dd-8230-ab6d4bb200a1,16403b61-ed2b-4e76-b78d-fc1d2d6a1a3a,CID-008,2025-08-24,1223.34,MC,Completed,SampleGen
3bd4fa56-a41d-4f83-ad83-69ac64ebe2a6,bac630b7-99ed-4fe7-9f28-56755b74fccd,CID-008,2025-09-21,195.73,VISA,Completed,SampleGen
e3416f3b-4822-47b8-9d70-f10ad14602b0,68c18e66-fa12-4f4c-bbe8-66a03c690523,CID-008,2025-10-25,1174.45,PayPal,Completed,SampleGen
c464b695-bb91-41c7-90f5-ef3f428e8867,8e6f889c-2fd5-4495-afc2-b825f1a4c65c,CID-008,2025-11-11,511.09,VISA,Completed,SampleGen
f4979e3f-67ac-427d-bd95-7b7c3ce03730,89477eb8-5a25-491a-a3ca-941cde0804d0,CID-008,2025-12-17,918.85,VISA,Completed,SampleGen
529857ad-78e2-4fbf-a489-93e917db8c97,adb47834-ae43-4fef-8cde-506597e140ff,CID-008,2026-01-28,1359.29,PayPal,Completed,SampleGen
f56ca323-a79b-4675-b68b-376220c34b02,50f7d888-9f36-4adc-a6aa-6437149a16e7,CID-008,2026-02-24,1729.03,AmEx,Completed,SampleGen
9da00ea8-e9af-4434-80ba-62b6459ffcfc,8d70ae21-055a-4f63-830e-e806629543a0,CID-008,2026-03-30,1446.3,AmEx,Completed,SampleGen
a848758f-22c8-4607-b042-1bc54d86fd99,014b3d7e-403a-4c01-88f3-9a57aaa6d22b,CID-008,2026-04-04,1239.7,MC,Completed,SampleGen
34d11edd-8ba7-4b11-a365-ee5920bab981,1755e9cb-49c1-4cb9-9877-a5bf26fbce3d,CID-009,2025-01-09,184.86,PayPal,Completed,SampleGen
538ea1ac-aa86-48ab-8d43-be8bf46788a3,59a14361-da23-48f5-805e-5c900b4bceca,CID-009,2025-02-06,478.48,VISA,Completed,SampleGen
d5f502c7-d014-4f5b-9c21-4ff4f360ff75,3f79d91b-c681-4fa9-8d28-7b3372678da1,CID-009,2025-03-04,326.23,MC,Completed,SampleGen
d3aa4ca9-f51d-45a8-b807-3985bfb0e825,16f3131c-9099-4a5e-8e79-87f59d44f666,CID-009,2025-04-13,184.86,MC,Completed,SampleGen
091f6b2f-f186-4863-9ecb-db8f54cf3078,ae089cd8-c475-415b-88fa-1bafbf78b439,CID-009,2025-05-22,782.95,Discover,Completed,SampleGen
469d9351-f546-473a-8fec-f38eb5829d59,9c20413c-22b5-4ef8-a191-7a21da8a5d99,CID-009,2025-06-15,2762.14,Discover,Completed,SampleGen
ec1205a0-577d-4f1f-b717-e2b173143806,723fbd1d-fbca-41c5-9f36-f5db44d5ecb7,CID-009,2025-07-15,570.89,VISA,Completed,SampleGen
31b7a5a0-05b0-4088-bfce-0c8295f14ff0,1e808014-7058-4e0b-930a-5ec7cd1640ae,CID-009,2025-08-04,1016.73,Discover,Completed,SampleGen
2a0cf1a7-ea0c-4010-8151-d8cab9e6ac7c,a20d9c4e-1ebf-4c6d-8f62-f7b0d04f1efd,CID-009,2025-09-10,587.22,VISA,Completed,SampleGen
dd0cfb4d-679a-4d53-8475-7d05157a24ab,5568771d-daa8-4304-abfd-f0faf33115f1,CID-009,2025-10-26,804.71,Discover,Completed,SampleGen
6cc8790d-f9a2-4915-91f0-0ad1110c1c71,caa317d1-e905-4d96-b679-5505130e257b,CID-009,2025-11-08,978.73,Discover,Completed,SampleGen
bbe83187-4667-4cc2-a24d-758da0870f28,62a86fd0-fdda-44db-b75d-e142b60eb822,CID-009,2025-12-22,521.96,AmEx,Completed,SampleGen
69d705bc-0a7c-491c-9607-957c6732a374,ea0abc22-0c55-4d20-a735-a4a32b5b5fda,CID-009,2026-01-21,141.36,AmEx,Completed,SampleGen
d10b2834-5ccf-4157-b8d4-6fb218fbe3d6,6ddfa3ad-5aae-4da7-9239-8f718e514e7d,CID-009,2026-02-11,489.34,VISA,Completed,SampleGen
ccfad2c9-bca7-4b77-a5dc-f530be4d262d,88e797d8-9535-4ff6-a09f-39e8ce74fe43,CID-009,2026-03-11,2011.77,VISA,Completed,SampleGen
f7cb42b5-64a1-4595-860c-922b3b555fe0,a40e1d9f-3f21-4421-8585-de17266f2a18,CID-009,2026-04-05,271.84,PayPal,Completed,SampleGen
92fe0eb2-7e51-48a1-bb11-c46a4a695d6d,1df54491-0310-40d6-aa1a-7f105518d8dc,CID-010,2025-01-29,750.31,VISA,Completed,SampleGen
359551f8-5e78-4968-a557-4a12cdbf51d9,84cf7212-3c7d-4121-bc3f-7b539b242c54,CID-010,2025-02-24,608.96,VISA,Completed,SampleGen
2d509d18-ee86-4566-83d1-a7b3498f5ebf,fc1b19ba-325d-44d0-a6da-a5c631366f04,CID-010,2025-03-06,244.65,AmEx,Completed,SampleGen
90c451df-81ba-4e96-bf12-e3282d0cb674,d8c2800f-a763-403b-b2ea-c3a3189865a0,CID-010,2025-04-19,1658.34,MC,Completed,SampleGen
777f6ca6-a53b-4df3-8a94-01c796912cd9,e444a289-66bb-4dbb-aea0-b22f3ac3a5da,CID-010,2025-05-20,1158.12,PayPal,Completed,SampleGen
2ee116d7-9892-4bed-bc9c-226cb5c55081,b18fe850-4d1a-4276-88cb-4a0081c1a604,CID-010,2025-05-26,717.72,PayPal,Completed,SampleGen
de578f9c-1aef-400b-9b8a-8329a0951f8c,bd88b437-2914-4b96-bdf6-72a5b0e8c490,CID-010,2025-06-10,1468.09,MC,Completed,SampleGen
9b7a7c6d-ae4c-4029-8770-bf1a2fc526f6,b6041fda-10eb-4003-bc7d-272da85bb8a5,CID-010,2025-06-30,1201.58,VISA,Completed,SampleGen
95a4666b-a521-4ac0-9c74-e2d6b3fa53fb,29f60bb7-6939-4e20-be9e-ef1cd0be222a,CID-010,2025-07-04,2435.9,VISA,Completed,SampleGen
22a3ee94-3055-4381-84f3-5fa9015ae6ad,e76c6df8-f190-4b56-868a-981197e4c6e8,CID-010,2025-07-22,195.73,MC,Completed,SampleGen
5b5a3749-40cd-43f9-a830-29c4b71f2f8b,9be38f77-c51b-4952-859c-6ffb28ebf706,CID-010,2025-08-17,244.65,Discover,Completed,SampleGen
1e0b42e8-290d-4c33-a1b1-40e40f0f0664,21048ee1-3a5e-486c-b28f-590e312c97e0,CID-010,2025-08-24,347.98,VISA,Completed,SampleGen
eb6da17b-deb3-454c-8058-fd213e0dc9f5,50cdffbf-549d-40cb-9b60-9b36040b4704,CID-010,2025-09-08,293.59,VISA,Completed,SampleGen
fb2f2792-0a34-4c88-bf83-439e20faca5a,298c66d7-b72b-4ff1-ba71-3e3625c46d47,CID-010,2025-09-17,81.55,AmEx,Completed,SampleGen
d5b8faf1-2f4d-4096-9eec-dfcbf6dbf42f,41e53714-f52c-4de3-8820-df61ca3a7ea6,CID-010,2025-10-17,1098.31,PayPal,Completed,SampleGen
c846a7a0-91af-43a9-9872-22d297b59a53,23f3f34a-1894-4f04-9370-3687c311e9f8,CID-010,2025-10-19,1511.55,MC,Completed,SampleGen
752877fe-9b02-4e73-9b76-38e46323b07b,f5df46b1-04d9-41e2-b8eb-376a76c656a7,CID-010,2025-10-29,1326.66,MC,Completed,SampleGen
b02a07ca-1444-4134-b4fe-8ab1b5092248,3bceeedb-99cc-41c4-ac68-066e6c90cadc,CID-010,2025-11-03,619.84,VISA,Completed,SampleGen
d6e34a78-fa08-46bf-8ec1-1331e298766a,00fa10d4-0314-42aa-a186-ec9b0ffb0570,CID-010,2025-11-13,195.73,VISA,Completed,SampleGen
