OrderID,SalesChannelID,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
c45bb149-d178-4082-83e3-7cbdfd50b74f,Kitchen,D200012,CID-001,CA-0002,2025-09-30,Completed,2079.78,124.8,2204.58,VISA,USD,SampleGen
899e0e89-0e59-4cc0-8336-ed068bea4c1d,Kitchen,D200013,CID-001,CA-0002,2025-10-01,Pending,2231.82,133.92,2365.74,PayPal,USD,SampleGen
2b065192-f925-483e-ae57-0248ca0cec25,Kitchen,D200014,CID-001,CA-0002,2025-10-19,Completed,4535.76,272.16,4807.92,PayPal,USD,SampleGen
a47d6bd7-d539-43d7-9b63-4e50c2b3b617,Kitchen,D200015,CID-001,CA-0002,2025-11-13,Completed,1317.76,79.08,1396.84,Discover,USD,SampleGen
62a1764e-56c5-4918-a6c9-1c18b3d7c9b2,Kitchen,D200016,CID-001,CA-0002,2025-11-20,Completed,919.88,55.2,975.08,MC,USD,SampleGen
7caba06e-fb7e-4add-9cbe-8e8e344bff2d,Kitchen,D200017,CID-001,CA-0002,2025-11-27,Completed,4485.74,269.16,4754.9,VISA,USD,SampleGen
7504daea-f374-45ad-9b9b-1a63781260ec,Kitchen,D200018,CID-001,CA-0002,2025-12-05,Completed,969.76,58.2,1027.96,MC,USD,SampleGen
027c643c-ae56-4f59-8a1e-f93e63acc4be,Kitchen,D200019,CID-001,CA-0002,2025-12-25,Pending,1649.72,99.0,1748.72,MC,USD,SampleGen
9d197f90-30bc-4237-ac53-2759c7d842f3,Kitchen,D200020,CID-001,CA-0002,2025-12-16,Completed,1011.76,60.72,1072.48,VISA,USD,SampleGen
15696ce5-fc3b-4b03-aaab-a64ad697d161,Kitchen,D200021,CID-001,CA-0002,2026-01-04,Shipped,1843.92,110.64,1954.56,VISA,USD,SampleGen
e0b9cab7-81ac-49e9-bd18-234f288465bb,Kitchen,D200022,CID-001,CA-0002,2026-01-07,Completed,877.84,52.68,930.52,VISA,USD,SampleGen
5c977228-ad54-4733-801e-75cde055b8f9,Kitchen,D200023,CID-001,CA-0002,2026-02-16,Completed,463.88,27.84,491.72,MC,USD,SampleGen
452f9ad1-f48d-4d6f-b431-4b80315b905f,Kitchen,D200024,CID-001,CA-0002,2026-02-16,Completed,595.8,35.76,631.56,Discover,USD,SampleGen
ed7a10a7-0f6e-41a6-afbf-8b8e3e839114,Kitchen,D200025,CID-001,CA-0002,2026-03-07,Pending,343.92,20.64,364.56,VISA,USD,SampleGen
b1c98f96-470d-4d4b-8c23-501908b6e2ec,Kitchen,D200026,CID-001,CA-0002,2026-03-13,Shipped,941.8,56.52,998.32,PayPal,USD,SampleGen
5921b037-1b09-4c9a-a99c-2510385f8570,Kitchen,D200027,CID-001,CA-0002,2026-03-09,Completed,6823.74,409.44,7233.18,PayPal,USD,SampleGen
25a3c8ff-1767-459a-a672-7b7ab4c5e766,Kitchen,D200028,CID-001,CA-0002,2026-04-04,Completed,4363.82,261.84,4625.66,PayPal,USD,SampleGen
440028d2-ec38-4ee7-8039-17ef36b2d01f,Kitchen,D200029,CID-001,CA-0002,2026-04-02,Cancelled,1039.74,62.4,1102.14,VISA,USD,SampleGen
3b300b93-1b36-4a25-9ee6-8aadc5c4de5c,Kitchen,D200030,CID-001,CA-0002,2026-04-14,Completed,1559.82,93.6,1653.42,VISA,USD,SampleGen
65a88411-5f9b-40ab-9ee5-33682bbda237,Kitchen,D200031,CID-002,CA-0004,2025-09-26,Completed,1277.82,76.68,1354.5,AmEx,USD,SampleGen
1901f4a3-a20b-4ab2-8b67-35655e73c4f6,Kitchen,D200032,CID-002,CA-0004,2025-10-01,Completed,5431.72,325.92,5757.64,Discover,USD,SampleGen
34a57cf6-86e3-401c-b282-3c7765b11fcf,Kitchen,D200033,CID-003,CA-0006,2025-02-21,Completed,2975.82,178.56,3154.38,MC,USD,SampleGen
88b016f9-f2f4-4878-95fa-17d71ee5914d,Kitchen,D200034,CID-003,CA-0006,2025-04-19,Completed,1755.92,105.36,1861.28,VISA,USD,SampleGen
7d92249b-b91a-4075-a1ac-97044038d4d2,Kitchen,D200035,CID-003,CA-0006,2025-05-23,Cancelled,759.86,45.6,805.46,AmEx,USD,SampleGen
234981b5-5b85-44e3-9773-422cd16492e8,Kitchen,D200036,CID-003,CA-0006,2025-06-14,Completed,1795.86,107.76,1903.62,AmEx,USD,SampleGen
14299c22-b1ab-4b9d-aa49-a4a7177aee3d,Kitchen,D200037,CID-003,CA-0006,2025-08-23,Completed,839.86,50.4,890.26,Discover,USD,SampleGen
5bbde2b8-3ff0-417c-a827-68518b750cdc,Kitchen,D200038,CID-003,CA-0006,2025-09-04,Completed,5111.88,306.72,5418.6,AmEx,USD,SampleGen
0cccee34-271e-434c-97d8-67d2381f8af6,Kitchen,D200039,CID-003,CA-0006,2025-10-22,Completed,2687.74,161.28,2849.02,AmEx,USD,SampleGen
570f1e5d-ec0e-4e27-9417-3e94f0f58db2,Kitchen,D200040,CID-003,CA-0006,2025-11-30,Completed,3051.82,183.12,3234.94,Discover,USD,SampleGen
31596432-bbeb-4ec4-a1eb-139d16e21ea8,Kitchen,D200041,CID-003,CA-0006,2025-12-26,Cancelled,3843.74,230.64,4074.38,MC,USD,SampleGen
dfd125dc-7bdf-4f47-a7bb-9355c451e9a4,Kitchen,D200042,CID-003,CA-0006,2026-01-11,Completed,1463.86,87.84,1551.7,AmEx,USD,SampleGen
cab16bea-2db5-47b4-b354-08883be75b0c,Kitchen,D200043,CID-003,CA-0006,2026-02-10,Pending,3415.8,204.96,3620.76,MC,USD,SampleGen
55fb116c-59de-49cc-9499-2b4eaa8098b0,Kitchen,D200044,CID-003,CA-0006,2026-03-19,Shipped,2723.72,163.44,2887.16,Discover,USD,SampleGen
63c22fd7-977d-463f-826b-c364b6109104,Kitchen,D200045,CID-003,CA-0006,2026-04-08,Completed,749.74,45.0,794.74,VISA,USD,SampleGen
cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,Kitchen,D200046,CID-004,CA-0008,2025-01-22,Completed,823.78,49.44,873.22,MC,USD,SampleGen
c7482926-cb45-4498-aec2-0b99508b15fd,Kitchen,D200047,CID-004,CA-0008,2025-03-31,Completed,1987.74,119.28,2107.02,AmEx,USD,SampleGen
80dd6066-ddfd-42e1-b7d7-9bba637c2243,Kitchen,D200048,CID-004,CA-0008,2025-07-19,Completed,2291.78,137.52,2429.3,PayPal,USD,SampleGen
bec46f06-60a9-4e7f-8797-a78be5926a46,Kitchen,D200049,CID-004,CA-0008,2025-08-10,Completed,1211.84,72.72,1284.56,AmEx,USD,SampleGen
ae7101a0-d526-4ce8-bf39-0b52d363e9dd,Kitchen,D200050,CID-004,CA-0008,2025-10-01,Cancelled,3591.88,215.52,3807.4,Discover,USD,SampleGen
a29a6bc1-7106-436e-aaf2-04560f69460a,Kitchen,D200051,CID-004,CA-0008,2025-11-21,Completed,543.92,32.64,576.56,MC,USD,SampleGen
80197ec0-f4af-4e87-81ac-24839a04091a,Kitchen,D200052,CID-004,CA-0008,2025-12-05,Shipped,3767.88,226.08,3993.96,VISA,USD,SampleGen
cb95b3b2-9893-4f74-866d-439402cc5c4f,Kitchen,D200053,CID-004,CA-0008,2026-01-16,Completed,1671.78,100.32,1772.1,MC,USD,SampleGen
d0a3c6b9-dca1-4ff2-b7d7-6c5b9add1809,Kitchen,D200054,CID-004,CA-0008,2026-02-08,Completed,3355.9,201.36,3557.26,VISA,USD,SampleGen
26263c33-f1ac-4aac-ab8b-5e75140240ec,Kitchen,D200055,CID-004,CA-0008,2026-03-31,Completed,1415.88,84.96,1500.84,Discover,USD,SampleGen
b6f67fc8-73b9-4ee3-9340-4da1d2ba8ec1,Kitchen,D200056,CID-004,CA-0008,2026-04-12,Completed,471.88,28.32,500.2,VISA,USD,SampleGen
8632dd60-0e98-4b6c-8ef9-2219d5b4125a,Kitchen,D200057,CID-005,CA-0010,2025-01-20,Completed,4205.7,252.36,4458.06,MC,USD,SampleGen
87daabfa-28ae-4f37-bae6-ccf49c122fb9,Kitchen,D200058,CID-005,CA-0010,2025-03-16,Completed,5139.74,308.4,5448.14,MC,USD,SampleGen
c0183273-5564-4771-b948-36eaf8293627,Kitchen,D200059,CID-005,CA-0010,2025-04-23,Completed,4023.72,241.44,4265.16,Discover,USD,SampleGen
f0ebd227-c008-4833-997d-cd8fa5deb41d,Kitchen,D200060,CID-005,CA-0010,2025-05-15,Completed,7827.74,469.68,8297.42,VISA,USD,SampleGen
9334ada1-fc70-45e2-9d08-d9ee9b59f5b0,Kitchen,D200061,CID-005,CA-0010,2025-05-30,Completed,227.88,13.68,241.56,MC,USD,SampleGen
ccc7bae6-8757-41fe-87bc-52a5731e6e97,Kitchen,D200062,CID-005,CA-0010,2025-06-26,Completed,4489.72,269.4,4759.12,AmEx,USD,SampleGen
bceedf2e-a00d-4581-b931-ca3f2d74cf2c,Kitchen,D200063,CID-005,CA-0010,2025-07-30,Shipped,1379.72,82.8,1462.52,Discover,USD,SampleGen
dc0a95c6-4d2e-4b92-bd7f-29bc08c9c336,Kitchen,D200064,CID-005,CA-0010,2025-08-22,Completed,507.86,30.48,538.34,AmEx,USD,SampleGen
5b14aa26-f952-434f-8b64-99384e26680f,Kitchen,D200065,CID-005,CA-0010,2025-09-20,Pending,1079.88,64.8,1144.68,AmEx,USD,SampleGen
779c3a73-dffc-4e06-890c-283c3de9fbd4,Kitchen,D200066,CID-005,CA-0010,2025-10-19,Completed,3183.84,191.04,3374.88,VISA,USD,SampleGen
7863ed11-b08b-457a-9960-95b1be409b51,Kitchen,D200067,CID-005,CA-0010,2025-10-28,Completed,3315.9,198.96,3514.86,MC,USD,SampleGen
a204c7b2-2ded-4484-ab2f-fea07b9186ea,Kitchen,D200068,CID-005,CA-0010,2025-11-01,Completed,1547.88,92.88,1640.76,PayPal,USD,SampleGen
20e485f5-3a42-4ca3-a37b-72907bf51002,Kitchen,D200069,CID-005,CA-0010,2025-11-14,Cancelled,1169.8,70.2,1240.0,PayPal,USD,SampleGen
d3750f41-4c43-4b91-9d9a-6ec8e340bf34,Kitchen,D200070,CID-005,CA-0010,2025-12-31,Completed,1849.76,111.0,1960.76,AmEx,USD,SampleGen
a19db248-f17f-4a99-ad9a-1de34d96545a,Kitchen,D200071,CID-005,CA-0010,2025-12-08,Completed,1773.86,106.44,1880.3,PayPal,USD,SampleGen
ff59ce39-9824-4ed1-868e-48ecdeffef52,Kitchen,D200072,CID-005,CA-0010,2026-01-31,Cancelled,3467.76,208.08,3675.84,Discover,USD,SampleGen
7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,Kitchen,D200073,CID-005,CA-0010,2026-01-04,Completed,1217.76,73.08,1290.84,MC,USD,SampleGen
b08d0f59-51f2-4d9e-971c-0f9775ec16bd,Kitchen,D200074,CID-005,CA-0010,2026-02-07,Cancelled,10091.7,605.52,10697.22,VISA,USD,SampleGen
2d6d0e88-410c-4473-8ce1-a014d7b9d772,Kitchen,D200075,CID-005,CA-0010,2026-02-14,Completed,1123.72,67.44,1191.16,VISA,USD,SampleGen
f623f888-9540-4d38-baa5-61e9ac2d6a6e,Kitchen,D200076,CID-005,CA-0010,2026-03-18,Completed,4667.8,280.08,4947.88,Discover,USD,SampleGen
9ea3af74-73ad-453a-b993-1974164f0b19,Kitchen,D200077,CID-005,CA-0010,2026-03-28,Shipped,1927.86,115.68,2043.54,AmEx,USD,SampleGen
81ec639d-7459-4366-a275-0a0fa9035417,Kitchen,D200078,CID-005,CA-0010,2026-04-08,Completed,727.88,43.68,771.56,MC,USD,SampleGen
74853973-47e5-40a6-bd55-1ec686ccaa62,Kitchen,D200079,CID-005,CA-0010,2026-04-24,Pending,4075.86,244.56,4320.42,MC,USD,SampleGen
27faf6a0-958f-4336-9f3b-c3e8d6094043,Kitchen,D200080,CID-006,CA-0012,2025-02-05,Completed,9487.74,569.28,10057.02,VISA,USD,SampleGen
bd132eca-6bdb-48dc-bbcf-6f7afec9cae9,Kitchen,D200081,CID-006,CA-0012,2025-03-10,Completed,1047.88,62.88,1110.76,VISA,USD,SampleGen
ae99df8e-6e46-4ed4-9a53-0e9f0aa21e7f,Kitchen,D200082,CID-006,CA-0012,2025-04-04,Completed,2023.88,121.44,2145.32,Discover,USD,SampleGen
8bf5ddb0-2301-43a3-8c62-b99e27644be3,Kitchen,D200083,CID-006,CA-0012,2025-05-07,Completed,395.82,23.76,419.58,AmEx,USD,SampleGen
6bfa6bf1-9c92-470e-8641-ee655f815da1,Kitchen,D200084,CID-006,CA-0012,2025-05-27,Completed,2195.72,131.76,2327.48,VISA,USD,SampleGen
88cdda2e-b921-43a5-911a-0ee063ff7e51,Kitchen,D200085,CID-006,CA-0012,2025-06-16,Completed,799.88,48.0,847.88,Discover,USD,SampleGen
dd0cf1f1-cc53-4f62-921e-00cc2e118bd3,Kitchen,D200086,CID-006,CA-0012,2025-07-30,Completed,2157.84,129.48,2287.32,PayPal,USD,SampleGen
56d38f0a-c7e1-449c-9a0e-e389ac8fc0d5,Kitchen,D200087,CID-006,CA-0012,2025-08-24,Completed,1025.82,61.56,1087.38,Discover,USD,SampleGen
49e5abb4-ba1e-4365-b483-0fe78a31ae4b,Kitchen,D200088,CID-006,CA-0012,2025-09-11,Completed,2279.88,136.8,2416.68,AmEx,USD,SampleGen
f883529d-80a9-4379-8a0a-5937493c1f31,Kitchen,D200089,CID-006,CA-0012,2025-10-19,Completed,157.9,9.48,167.38,PayPal,USD,SampleGen
2befe69d-5e70-4ae5-9aa3-6cf76a274d6a,Kitchen,D200090,CID-006,CA-0012,2025-10-08,Completed,1219.82,73.2,1293.02,VISA,USD,SampleGen
9bd88848-0da2-448e-bf63-44e6c54e0d72,Kitchen,D200091,CID-006,CA-0012,2025-11-30,Pending,511.86,30.72,542.58,Discover,USD,SampleGen
8a88fc85-9573-49c6-93dc-3c7fa283d08c,Kitchen,D200092,CID-006,CA-0012,2025-11-14,Completed,4263.72,255.84,4519.56,MC,USD,SampleGen
6f048e15-ae60-488f-96e6-b4355e52cc27,Kitchen,D200093,CID-006,CA-0012,2025-12-28,Completed,1119.92,67.2,1187.12,VISA,USD,SampleGen
d4cd1534-c5ee-4f20-b425-f6a4c29f1247,Kitchen,D200094,CID-006,CA-0012,2025-12-14,Completed,2943.76,176.64,3120.4,VISA,USD,SampleGen
5ca65a58-d11f-4e73-b724-04fe12a1d226,Kitchen,D200095,CID-006,CA-0012,2026-01-10,Completed,1919.86,115.2,2035.06,VISA,USD,SampleGen
df66dfe5-5511-47c7-96de-9aded4c1d4a7,Kitchen,D200096,CID-006,CA-0012,2026-01-24,Completed,1017.8,61.08,1078.88,VISA,USD,SampleGen
53101b47-b53f-4083-8083-36cb3cedb446,Kitchen,D200097,CID-006,CA-0012,2026-02-20,Pending,2543.82,152.64,2696.46,VISA,USD,SampleGen
f96b7ff8-9bb2-4154-a125-2cbb743dd48c,Kitchen,D200098,CID-006,CA-0012,2026-02-02,Shipped,4535.72,272.16,4807.88,VISA,USD,SampleGen
6c5ede72-8331-4546-8722-9e748f6ec986,Kitchen,D200099,CID-006,CA-0012,2026-03-06,Completed,2837.84,170.28,3008.12,PayPal,USD,SampleGen
592ae6b0-fbff-4831-9621-c8788d6f55c5,Kitchen,D200100,CID-006,CA-0012,2026-03-23,Completed,4495.76,269.76,4765.52,PayPal,USD,SampleGen
c077b6d6-b031-4f1c-8699-314c3f340902,Kitchen,D200101,CID-006,CA-0012,2026-04-04,Completed,5595.78,335.76,5931.54,AmEx,USD,SampleGen
89860152-5e63-47f0-a9c3-025903c1775e,Kitchen,D200102,CID-006,CA-0012,2026-04-22,Completed,3133.76,188.04,3321.8,VISA,USD,SampleGen
2fafa81e-af46-4d3d-9b42-d2a2e70ed1bf,Kitchen,D200103,CID-007,CA-1477,2025-01-31,Pending,903.8,54.24,958.04,AmEx,USD,SampleGen
9b184673-e2cb-4638-b5b6-914394988b5d,Kitchen,D200104,CID-007,CA-1477,2025-03-31,Completed,3923.7,235.44,4159.14,VISA,USD,SampleGen
a795ab9c-0fe6-4581-b87e-f106be7c9e66,Kitchen,D200105,CID-007,CA-1477,2025-08-04,Completed,901.82,54.12,955.94,VISA,USD,SampleGen
139a7ab1-ef9e-4fbe-9c4c-b2867a6fd9ea,Kitchen,D200106,CID-007,CA-1477,2025-12-09,Completed,2935.74,176.16,3111.9,PayPal,USD,SampleGen
f6f16818-7db5-44fe-b65b-cd7c2ba38c55,Kitchen,D200107,CID-007,CA-1477,2026-01-12,Completed,1783.84,107.04,1890.88,MC,USD,SampleGen
2389d285-4807-40a0-b49e-57f1538af04c,Kitchen,D200108,CID-007,CA-1477,2026-03-18,Completed,3143.8,188.64,3332.44,VISA,USD,SampleGen
e495c799-17d3-4ffc-b6f7-80a71fb2671e,Kitchen,D200109,CID-007,CA-1477,2026-04-10,Pending,5295.76,317.76,5613.52,MC,USD,SampleGen
228f713b-632a-492d-9b83-7e11194e156c,Kitchen,D200110,CID-008,CA-0015,2025-01-30,Completed,1125.78,67.56,1193.34,MC,USD,SampleGen
ebbabe85-f285-4bae-8c78-2ff45bef931a,Kitchen,D200111,CID-008,CA-0015,2025-02-01,Completed,6539.78,392.4,6932.18,MC,USD,SampleGen
5686fe91-12d5-465a-8659-4e697f0e8695,Kitchen,D200112,CID-008,CA-0015,2025-04-19,Completed,3299.74,198.0,3497.74,MC,USD,SampleGen
0e9f0110-7f3c-4f20-be10-a9f4313156c1,Kitchen,D200113,CID-008,CA-0015,2025-05-25,Completed,547.9,32.88,580.78,VISA,USD,SampleGen
fd766b10-f0b0-49ed-9feb-5c69176f8df8,Kitchen,D200114,CID-008,CA-0015,2025-06-14,Completed,1039.76,62.4,1102.16,VISA,USD,SampleGen
89bb8eb2-ec52-4189-b09f-32cbcfb932d6,Kitchen,D200115,CID-008,CA-0015,2025-07-24,Completed,1349.88,81.0,1430.88,MC,USD,SampleGen
509b9733-824b-4135-aebd-9dc775d51cc4,Kitchen,D200116,CID-008,CA-0015,2025-08-02,Completed,1355.82,81.36,1437.18,VISA,USD,SampleGen
f7eafcc9-2038-4b6f-be35-6326ffdf7b03,Kitchen,D200117,CID-008,CA-0015,2025-08-30,Completed,823.84,49.44,873.28,MC,USD,SampleGen
22fbc759-7c53-4c20-82ab-390306e4f19f,Kitchen,D200118,CID-008,CA-0015,2025-09-22,Completed,551.88,33.12,585.0,AmEx,USD,SampleGen
2512ecc7-7db1-4086-b144-dcf1897b110a,Kitchen,D200119,CID-008,CA-0015,2025-10-21,Completed,4871.78,292.32,5164.1,VISA,USD,SampleGen
4f09a92b-62af-42c0-8acf-40df0a275a90,Kitchen,D200120,CID-008,CA-0015,2025-10-15,Shipped,2637.78,158.28,2796.06,AmEx,USD,SampleGen
29216720-7bfa-4c37-826a-3df790d02773,Kitchen,D200121,CID-008,CA-0015,2025-11-30,Completed,3539.88,212.4,3752.28,VISA,USD,SampleGen
5fd9e7b9-f87c-4dac-ac92-afc0686ca534,Kitchen,D200122,CID-008,CA-0015,2025-12-21,Completed,235.88,14.16,250.04,VISA,USD,SampleGen
ed53a274-657f-42d5-8fd9-bb0c8b83a575,Kitchen,D200123,CID-008,CA-0015,2025-12-16,Completed,797.74,47.88,845.62,PayPal,USD,SampleGen
4985b406-964c-4512-8c7b-602764c12682,Kitchen,D200124,CID-008,CA-0015,2026-01-27,Completed,559.88,33.6,593.48,MC,USD,SampleGen
363da9e9-b8a5-436d-a9fc-8fa013fd17ca,Kitchen,D200125,CID-008,CA-0015,2026-02-18,Completed,429.86,25.8,455.66,AmEx,USD,SampleGen
5e7adda2-6b91-4ec8-8e1f-008a2ef425cf,Kitchen,D200126,CID-008,CA-0015,2026-03-20,Completed,1055.88,63.36,1119.24,VISA,USD,SampleGen
2af7b162-aaeb-4dd2-95c5-6fc9844a3e47,Kitchen,D200127,CID-008,CA-0015,2026-03-03,Completed,4075.86,244.56,4320.42,AmEx,USD,SampleGen
136c77d2-5918-42a4-8faa-c4acdcc590d9,Kitchen,D200128,CID-008,CA-0015,2026-04-29,Completed,4199.74,252.0,4451.74,VISA,USD,SampleGen
0869e5ef-f6c5-4245-9392-027fed5e67d8,Kitchen,D200129,CID-008,CA-0015,2026-04-09,Completed,853.78,51.24,905.02,VISA,USD,SampleGen
bf3f2cfb-9b41-4607-829b-1bbecedcb14a,Kitchen,D200130,CID-009,CA-0017,2025-08-19,Completed,4575.8,274.56,4850.36,VISA,USD,SampleGen
715e5e8e-450d-4971-a7c7-56ecf7c355a4,Kitchen,D200131,CID-009,CA-0017,2025-10-29,Completed,523.84,31.44,555.28,Discover,USD,SampleGen
abcd0ee0-aaa6-4e8d-911c-f8cb134aff3c,Kitchen,D200132,CID-010,CA-0019,2025-01-17,Shipped,3275.86,196.56,3472.42,MC,USD,SampleGen
5ad4fedf-a4a0-4f15-8e06-6925d7803dc0,Kitchen,D200133,CID-010,CA-0019,2025-02-09,Completed,845.8,50.76,896.56,PayPal,USD,SampleGen
38487cdb-f51c-4340-b91d-4f5d95bf7a62,Kitchen,D200134,CID-010,CA-0019,2025-02-14,Shipped,1975.92,118.56,2094.48,AmEx,USD,SampleGen
e24c2913-4ba9-4a9f-8358-25beb989430e,Kitchen,D200135,CID-010,CA-0019,2025-03-04,Completed,741.86,44.52,786.38,VISA,USD,SampleGen
bef69104-979e-4e8b-a602-d21c5c318cec,Kitchen,D200136,CID-010,CA-0019,2025-04-24,Shipped,533.9,32.04,565.94,MC,USD,SampleGen
4f1f62a2-d6ce-44cf-901f-2ba0874704ab,Kitchen,D200137,CID-010,CA-0019,2025-04-22,Completed,4087.8,245.28,4333.08,PayPal,USD,SampleGen
4885aa65-b223-4b62-98cb-54335853cf1b,Kitchen,D200138,CID-010,CA-0019,2025-05-21,Pending,611.82,36.72,648.54,MC,USD,SampleGen
34c50279-9177-4659-af5d-19d24e123d08,Kitchen,D200139,CID-010,CA-0019,2025-05-29,Completed,1175.84,70.56,1246.4,MC,USD,SampleGen
3daaa160-3117-4bd3-abe0-6bf65f509dbd,Kitchen,D200140,CID-010,CA-0019,2025-05-25,Pending,1639.82,98.4,1738.22,VISA,USD,SampleGen
9f67a1ca-ce12-4529-ab69-c557d455cbd2,Kitchen,D200141,CID-010,CA-0019,2025-06-10,Completed,2499.74,150.0,2649.74,VISA,USD,SampleGen
b87296f3-7eca-47ee-a9b8-58bdc4906977,Kitchen,D200142,CID-010,CA-0019,2025-06-27,Completed,1471.9,88.32,1560.22,VISA,USD,SampleGen
8d789f63-888e-4490-bc1c-00992859b3f5,Kitchen,D200143,CID-010,CA-0019,2025-06-22,Completed,423.84,25.44,449.28,MC,USD,SampleGen
693112c6-e19f-4e43-be42-0b088c241437,Kitchen,D200144,CID-010,CA-0019,2025-07-21,Completed,1439.84,86.4,1526.24,MC,USD,SampleGen
39f651bb-41ad-46b6-8626-8b3f528d223a,Kitchen,D200145,CID-010,CA-0019,2025-07-14,Completed,227.88,13.68,241.56,VISA,USD,SampleGen
c7e0d067-f4cc-4e6e-ab50-69b09978f01e,Kitchen,D200146,CID-010,CA-0019,2025-07-09,Completed,1023.74,61.44,1085.18,MC,USD,SampleGen
dbcb3ed0-56f7-40cf-82d2-fe03e553f87a,Kitchen,D200147,CID-010,CA-0019,2025-08-14,Cancelled,2531.74,151.92,2683.66,Discover,USD,SampleGen
79923a7e-48e9-4838-a5e6-4ebee82ec2f9,Kitchen,D200148,CID-010,CA-0019,2025-08-16,Completed,3951.84,237.12,4188.96,AmEx,USD,SampleGen
78b94768-780d-43e4-abb7-52e1deb48942,Kitchen,D200149,CID-010,CA-0019,2025-08-12,Shipped,2495.72,149.76,2645.48,VISA,USD,SampleGen
88fb8843-e46a-49fa-bff5-538c5807fa72,Kitchen,D200150,CID-010,CA-0019,2025-09-29,Completed,1607.78,96.48,1704.26,VISA,USD,SampleGen
e7ac1ae5-147b-42b3-8690-dba6a62aad61,Kitchen,D200151,CID-010,CA-0019,2025-09-24,Completed,395.88,23.76,419.64,VISA,USD,SampleGen
769b07d6-c088-4441-b91a-b3262ae56e5a,Kitchen,D200152,CID-010,CA-0019,2025-09-28,Completed,3201.74,192.12,3393.86,VISA,USD,SampleGen
5e0b58b3-7d62-4c44-8fae-9176ebe134b2,Kitchen,D200153,CID-010,CA-0019,2025-10-27,Shipped,797.86,47.88,845.74,MC,USD,SampleGen
61a5a545-37e7-4bf9-8b35-a43ebfe70231,Kitchen,D200154,CID-010,CA-0019,2025-10-10,Cancelled,1775.8,106.56,1882.36,VISA,USD,SampleGen
8c17dc0c-fcd8-4695-b537-4e4b8426c3e2,Kitchen,D200155,CID-010,CA-0019,2025-10-19,Completed,2903.9,174.24,3078.14,AmEx,USD,SampleGen
17065b76-6bd8-43d1-b177-679679baa11c,Kitchen,D200156,CID-010,CA-0019,2025-10-01,Completed,1823.82,109.44,1933.26,MC,USD,SampleGen
58acfd4c-f794-4559-bbe8-8445469e7ad0,Kitchen,D200157,CID-010,CA-0019,2025-11-15,Completed,4811.72,288.72,5100.44,MC,USD,SampleGen
72db5213-d1f3-4846-91b9-89c889e9068a,Kitchen,D200158,CID-010,CA-0019,2025-11-16,Completed,1955.82,117.36,2073.18,Discover,USD,SampleGen
4495f3f1-8ab2-4ab8-b475-5f34db45d653,Kitchen,D200159,CID-010,CA-0019,2025-11-01,Completed,1703.88,102.24,1806.12,VISA,USD,SampleGen
