AccountID,AccountNumber,CustomerID,AccountType,AccountStatus,CreatedDate,ClosedDate,Balance,Currency,Description,CreatedBy
c9cbe017-2d21-452a-8fcd-9d9afa3d17c3,ACC-Camping-1035,CID-036,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7a074c03-95a6-45a6-9537-fe456d238eaf,ACC-Camping-1036,CID-037,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b7fa94eb-2b6b-43bf-a096-fa1142301ba4,ACC-Camping-1037,CID-038,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ee46cd10-337d-4f53-85e5-6ad31a0e8800,ACC-Camping-1038,CID-039,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8950081a-368b-4752-8e07-67fe99924c11,ACC-Camping-1039,CID-040,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2eac6b8f-82bd-45f6-849c-5b830746ec6f,ACC-Camping-1040,CID-041,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ba621531-580e-49db-9dc4-a7569723bfad,ACC-Camping-1041,CID-042,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bda06394-711e-4989-b7b0-26129bc5d672,ACC-Camping-1042,CID-043,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3cfb01bc-d32a-40d6-bbeb-c5aa96b17536,ACC-Camping-1043,CID-044,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
584f399f-0323-45b4-80d0-656bd55c228d,ACC-Camping-1044,CID-045,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
056eb2c1-700f-4ed5-838c-eb22b417b89b,ACC-Camping-1045,CID-046,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e87a9416-9def-4a8c-8d86-c1a4f4a5b313,ACC-Camping-1046,CID-047,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
046b9159-27c4-4376-988d-143736e29871,ACC-Camping-1047,CID-048,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7fba1a15-fc5f-4672-88bb-2ab6a62b6fea,ACC-Camping-1048,CID-049,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e7aa53f7-2fb6-425f-ba3a-24bcec12a371,ACC-Camping-1049,CID-050,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c36b2818-2f9c-4e60-a468-b772d98f79b5,ACC-Camping-1050,CID-051,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
454cb76b-7316-4c8b-9daf-e83d64df3404,ACC-Camping-1051,CID-052,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d6a48034-f137-4148-aec8-7af6b695d37b,ACC-Camping-1052,CID-053,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0be749ca-ee1b-4e1a-ab07-a2f333d25511,ACC-Camping-1053,CID-054,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bdbbe602-0539-4f0b-8376-3021aa6ba2a9,ACC-Camping-1054,CID-055,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3efcf5d7-71e0-40c7-9b95-7d02feefb43c,ACC-Camping-1055,CID-056,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6b46094b-4877-4cc6-b3bb-c16ac28ebd2a,ACC-Camping-1056,CID-057,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e50b84ee-8889-4492-a6ad-049f9e35670d,ACC-Camping-1057,CID-058,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
df365f52-ea63-41fb-b016-6586726619b6,ACC-Camping-1058,CID-059,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
22895721-845f-4030-b532-c7fec269ffee,ACC-Camping-1059,CID-060,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
82a1440a-96a9-46cf-bd79-461c876e4347,ACC-Camping-1060,CID-061,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
48234e32-f1ab-40cc-bb75-78c54e61ef90,ACC-Camping-1061,CID-062,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e32aaef1-aeb9-4d54-9eec-bcb14a05616d,ACC-Camping-1062,CID-063,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d0f42ca4-424c-4f17-a030-206756f5f1a8,ACC-Camping-1063,CID-064,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
14dfbda8-d85f-42ee-85a2-b33e8f6c7106,ACC-Camping-1064,CID-065,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a13aac78-d92b-47a3-b9c5-371574e686fd,ACC-Camping-1065,CID-066,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b8de8573-0ebd-4aea-858d-2addb28c5c03,ACC-Camping-1066,CID-067,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
213e3f5a-68ff-4bbe-9005-688871ecc1ff,ACC-Camping-1067,CID-068,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
699bd5e2-c7d5-49aa-a087-7cb276c78ebf,ACC-Camping-1068,CID-069,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
16765fb8-52fd-445c-8d6f-f6a10361792a,ACC-Camping-1069,CID-070,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2731ed88-6f94-4fbd-aa4f-263aeb59f286,ACC-Camping-1070,CID-071,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ce80c21d-f72b-42ba-917a-078da0f3d423,ACC-Camping-1071,CID-072,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d5a50fe0-917e-4713-aa92-2c1aa9368612,ACC-Camping-1072,CID-073,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cfd67ded-f46e-4e88-b794-77949d0ef24e,ACC-Camping-1073,CID-074,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e55629c6-e9eb-4b75-817e-5526689eef2a,ACC-Camping-1074,CID-075,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8e2a8dd2-fe82-40bc-81fe-7fdac12d659d,ACC-Camping-1075,CID-076,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
395723cd-1b48-45e0-ae3f-eed369e913a8,ACC-Camping-1076,CID-077,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6219ef39-d61b-4651-9ecb-8967dd17935f,ACC-Camping-1077,CID-078,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cd5fa826-a4b6-41c1-b485-e97dd2f5a141,ACC-Camping-1078,CID-079,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cbf7e15e-cf7b-4a6f-872d-eff05ab7c182,ACC-Camping-1079,CID-080,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
f95c1eb7-6973-417b-bcce-4c702129a375,ACC-Camping-1080,CID-081,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
33629400-e956-4049-a4ed-6c0d623d8b08,ACC-Camping-1081,CID-082,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
fbb7b610-aff1-4b54-8fac-d651c705fed0,ACC-Camping-1082,CID-083,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
7d04b2a1-bd60-4dc0-8da3-63f97497886c,ACC-Camping-1083,CID-084,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
20686e15-b1f0-49f5-9bfb-57d90bd9943f,ACC-Camping-1084,CID-085,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4b16431c-baf4-4cba-b9a0-e7a91b3326ac,ACC-Camping-1085,CID-086,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b60fdf48-fbf5-40f7-b17f-50eb2356d6f7,ACC-Camping-1086,CID-087,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
802fc5c9-4fc3-4ad8-b1bc-c1c923356e13,ACC-Camping-1087,CID-088,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cac42422-5b27-4b29-a719-aefb37c1d48a,ACC-Camping-1088,CID-089,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
946afc8a-2fcb-42c8-a7dd-447d5301ca5b,ACC-Camping-1089,CID-090,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ba53068a-ae94-4b5e-806c-f013120832f4,ACC-Camping-1090,CID-091,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
20c0e3ad-e8b7-455c-95b8-e76692648d6e,ACC-Camping-1091,CID-092,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9d5c81e1-feef-4ff0-9df1-732936949be4,ACC-Camping-1092,CID-093,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ca911900-83fc-4361-90c0-df5fe52bf4ca,ACC-Camping-1093,CID-094,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
14b4c282-e358-44dd-871c-74b1ad03d151,ACC-Camping-1094,CID-095,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8e26347a-9365-4ac5-b3c4-05753854d155,ACC-Camping-1095,CID-096,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ce912731-9d33-46ee-a811-b3694c64c954,ACC-Camping-1096,CID-097,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2c7edf08-149d-4772-8c6b-4b3b5a4ff0b9,ACC-Camping-1097,CID-098,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
620dbffb-4b75-4acf-977f-1f07a52efefb,ACC-Camping-1098,CID-099,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
892cfdda-7076-4696-ac86-247cee5b309f,ACC-Camping-1099,CID-100,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8571d23b-0f07-400f-a96c-9e58c222d663,ACC-Camping-1100,CID-101,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a2f3c953-9cc2-47af-8145-11cd70a4b5d0,ACC-Camping-1101,CID-102,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
edcba263-cd37-4103-b1a6-d816aa970a59,ACC-Camping-1102,CID-103,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8a91e55b-5eb1-4779-a623-1a663ae2c736,ACC-Camping-1103,CID-104,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2f9fa439-1f45-4a08-8644-c4af384aff12,ACC-Camping-1104,CID-105,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
b12d3750-8378-4c45-8117-dc93815da0c0,ACC-Camping-1105,CID-106,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1f0e2e33-ef29-4268-bd62-061a652e050c,ACC-Camping-1106,CID-107,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a358ddb6-666f-41fb-b32f-729af0522715,ACC-Camping-1107,CID-108,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2bd36286-dabe-4079-8e10-f6d491e83356,ACC-Camping-1108,CID-109,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cf6e9e35-9b3b-4043-9bf8-de42b6ea1052,ACC-Camping-1109,CID-110,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2188b0a6-43f7-4477-aa59-d6175283b397,ACC-Camping-1110,CID-111,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2bd51cfb-7c22-41e2-9ba8-67d1cb26ba4b,ACC-Camping-1111,CID-112,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0604ecf0-0b81-429d-9c57-d99bc17865f8,ACC-Camping-1112,CID-113,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
352af3d9-53b5-45f0-a272-6a6f72a746a2,ACC-Camping-1113,CID-114,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
93a529b2-a895-407c-81b7-f88cce83e6b6,ACC-Camping-1114,CID-115,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3e94b487-6add-4a50-809c-22ab6f263263,ACC-Camping-1115,CID-116,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a546a7c9-dc4b-4480-b796-f1adf8438b80,ACC-Camping-1116,CID-117,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2665b724-85cd-4e68-9288-a9cae15bebe1,ACC-Camping-1117,CID-118,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
5a193ab7-b4b2-42ae-ba0c-d376c57f9a14,ACC-Camping-1118,CID-119,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9c57f8b3-a220-4b7d-a0c4-10e9d888bdfa,ACC-Camping-1119,CID-120,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9bd17df4-f23b-41bc-a6f2-18fe82298030,ACC-Camping-1120,CID-121,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0aec56c1-9bfc-4f09-8837-24b2f453d22c,ACC-Camping-1121,CID-122,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4b56bc93-6430-412b-a034-d91e3b7e4e29,ACC-Camping-1122,CID-123,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a2009b8d-8615-4d94-9e85-c779564340e7,ACC-Camping-1123,CID-124,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
3532b98d-9f92-49bb-83ca-956b136b4fbc,ACC-Camping-1124,CID-125,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
96986d59-7aee-4ef8-b483-a4ff14fede76,ACC-Camping-1125,CID-126,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e36a0c4e-2e29-4770-9858-0a06dcefe265,ACC-Camping-1126,CID-127,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
11f2fec3-a5d9-4781-bff9-32ac5230e25e,ACC-Camping-1127,CID-128,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8457599d-1dfc-4117-92af-cc1605363463,ACC-Camping-1128,CID-129,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9057fc8a-d837-4831-9dc6-b2f273aa70bb,ACC-Camping-1129,CID-130,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a75a6916-7b0c-4955-b558-4242d1d5909b,ACC-Camping-1130,CID-131,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
c195d6d1-fc35-4cee-9fb3-0d20185da16a,ACC-Camping-1131,CID-132,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
e8bc5547-d004-4714-bcc8-0adcd3487a35,ACC-Camping-1132,CID-133,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
0f624c78-071d-41c3-b832-eb3179fb396a,ACC-Camping-1133,CID-134,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
a0c278ff-8d41-4708-a90f-d159a26949f4,ACC-Camping-1134,CID-135,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
30806ca5-712f-4378-bbe4-d0022a351530,ACC-Camping-1135,CID-136,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
66f8af57-87c7-4dda-811e-09ff90a11003,ACC-Camping-1136,CID-137,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4406a737-8f05-4979-a939-2656e175cc7f,ACC-Camping-1137,CID-138,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
9d6501f6-4909-4da7-b4dc-ecb625ff24a0,ACC-Camping-1138,CID-139,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
70fc0ae9-fc4a-4fc2-a221-0725ddb12ed3,ACC-Camping-1139,CID-140,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
18d2db4a-2192-4ca8-ac76-f291f5cf275d,ACC-Camping-1140,CID-141,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
d18c31d1-67cd-4bb9-8301-9595c8e5d38f,ACC-Camping-1141,CID-142,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
86b3df56-ac08-42aa-8d1b-ba075227fe8f,ACC-Camping-1142,CID-143,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8e84fc6d-2eac-4651-903b-6afe74ee278b,ACC-Camping-1143,CID-144,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bd715d6e-742d-4c82-8217-2d9fa092c7a2,ACC-Camping-1144,CID-145,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
cbbdf658-6e66-4936-a195-1aabb99cd720,ACC-Camping-1145,CID-146,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
45e5c0be-6c91-4a43-9de1-33c7499131ed,ACC-Camping-1146,CID-147,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8a1fb228-7590-4503-adaa-95c83d1a4e14,ACC-Camping-1147,CID-148,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1a76b963-83a7-4837-b02e-8702c6b5d5f7,ACC-Camping-1148,CID-149,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
bcbdca9d-3aad-4b45-88b9-deae69e7ae73,ACC-Camping-1149,CID-150,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
18ef0a71-4f93-4c4c-9043-24e8f2812711,ACC-Camping-1150,CID-151,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
092e922a-a072-4bf3-a03e-d1cb575f9427,ACC-Camping-1151,CID-152,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
f6efe63d-2a9d-413b-94b5-afe5a1c201b6,ACC-Camping-1152,CID-153,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
ad57c812-7bb1-4a85-ac41-1e6f334f2179,ACC-Camping-1153,CID-154,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
1d23c195-3a23-49fc-9520-2b0b0151164b,ACC-Camping-1154,CID-155,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
fe3162cd-896d-4198-a8c2-baf6b725ad3e,ACC-Camping-1155,CID-156,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
6cd4e451-da38-41be-b322-0dcde4bf1b88,ACC-Camping-1156,CID-157,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
65de7801-88f0-491f-a355-3ab598d3092c,ACC-Camping-1157,CID-158,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8e553b84-643b-41b2-bcd6-cda87cf783b6,ACC-Camping-1158,CID-159,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
fcc8a2b9-d90c-4b65-9354-1b0ab1206d0d,ACC-Camping-1159,CID-160,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8e0a5f86-d482-41b4-bc99-3b8e54c75a3c,ACC-Camping-1160,CID-161,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
8ad50b35-a699-47e0-9d46-a0f663093746,ACC-Camping-1161,CID-162,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
57bb5034-c34c-4005-b562-667febf38a6b,ACC-Camping-1162,CID-163,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
4eeb4ce7-49d5-44b4-8236-c8840f7f77e0,ACC-Camping-1163,CID-164,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
2d365b3d-2dd6-4544-a293-7037abb987a6,ACC-Camping-1164,CID-165,Receivable,Active,2025-01-01,,0.0,USD,Customer receivable account (Camping),SampleGen
