OrderID,OrderLineNumber,ProductID,ProductName,Quantity,UnitPrice,LineTotal,DiscountAmount,TaxAmount
9e88954b-71c1-4c5c-b3af-13f8605cb606,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
0569b3a3-b887-4f49-a8a1-6d88502c310f,1,2022,Fork Set,3,91.98,275.94,0.0,16.56
0569b3a3-b887-4f49-a8a1-6d88502c310f,2,2071,Baking Pan,2,57.98,115.96,0.0,6.96
0569b3a3-b887-4f49-a8a1-6d88502c310f,3,2021,Chef Knife,3,179.98,539.94,0.0,32.4
0569b3a3-b887-4f49-a8a1-6d88502c310f,4,2091,Spatula,2,25.98,51.96,0.0,3.12
c45bb149-d178-4082-83e3-7cbdfd50b74f,1,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
c45bb149-d178-4082-83e3-7cbdfd50b74f,2,2111,High-Speed Blender,3,399.98,1199.94,0.0,72.0
c45bb149-d178-4082-83e3-7cbdfd50b74f,3,2021,Chef Knife,4,179.98,719.92,0.0,43.2
899e0e89-0e59-4cc0-8336-ed068bea4c1d,1,2071,Baking Pan,4,57.98,231.92,0.0,13.92
899e0e89-0e59-4cc0-8336-ed068bea4c1d,2,2111,High-Speed Blender,2,399.98,799.96,0.0,48.0
899e0e89-0e59-4cc0-8336-ed068bea4c1d,3,2111,High-Speed Blender,3,399.98,1199.94,0.0,72.0
2b065192-f925-483e-ae57-0248ca0cec25,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
2b065192-f925-483e-ae57-0248ca0cec25,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
2b065192-f925-483e-ae57-0248ca0cec25,3,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
2b065192-f925-483e-ae57-0248ca0cec25,4,2022,Fork Set,2,91.98,183.96,0.0,11.04
a47d6bd7-d539-43d7-9b63-4e50c2b3b617,1,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
a47d6bd7-d539-43d7-9b63-4e50c2b3b617,2,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
a47d6bd7-d539-43d7-9b63-4e50c2b3b617,3,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
a47d6bd7-d539-43d7-9b63-4e50c2b3b617,4,2021,Chef Knife,4,179.98,719.92,0.0,43.2
62a1764e-56c5-4918-a6c9-1c18b3d7c9b2,1,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
62a1764e-56c5-4918-a6c9-1c18b3d7c9b2,2,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
7caba06e-fb7e-4add-9cbe-8e8e344bff2d,1,2071,Baking Pan,3,57.98,173.94,0.0,10.44
7caba06e-fb7e-4add-9cbe-8e8e344bff2d,2,2021,Chef Knife,2,179.98,359.96,0.0,21.6
7caba06e-fb7e-4add-9cbe-8e8e344bff2d,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
7caba06e-fb7e-4add-9cbe-8e8e344bff2d,4,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
7504daea-f374-45ad-9b9b-1a63781260ec,1,2022,Fork Set,3,91.98,275.94,0.0,16.56
7504daea-f374-45ad-9b9b-1a63781260ec,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
7504daea-f374-45ad-9b9b-1a63781260ec,3,2021,Chef Knife,2,179.98,359.96,0.0,21.6
7504daea-f374-45ad-9b9b-1a63781260ec,4,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
027c643c-ae56-4f59-8a1e-f93e63acc4be,1,2041,Serving Platter,4,135.98,543.92,0.0,32.64
027c643c-ae56-4f59-8a1e-f93e63acc4be,2,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
027c643c-ae56-4f59-8a1e-f93e63acc4be,3,2021,Chef Knife,3,179.98,539.94,0.0,32.4
027c643c-ae56-4f59-8a1e-f93e63acc4be,4,2022,Fork Set,4,91.98,367.92,0.0,22.08
9d197f90-30bc-4237-ac53-2759c7d842f3,1,2022,Fork Set,4,91.98,367.92,0.0,22.08
9d197f90-30bc-4237-ac53-2759c7d842f3,2,2071,Baking Pan,4,57.98,231.92,0.0,13.92
9d197f90-30bc-4237-ac53-2759c7d842f3,3,2041,Serving Platter,2,135.98,271.96,0.0,16.32
9d197f90-30bc-4237-ac53-2759c7d842f3,4,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
15696ce5-fc3b-4b03-aaab-a64ad697d161,1,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
15696ce5-fc3b-4b03-aaab-a64ad697d161,2,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
e0b9cab7-81ac-49e9-bd18-234f288465bb,1,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
e0b9cab7-81ac-49e9-bd18-234f288465bb,2,2041,Serving Platter,2,135.98,271.96,0.0,16.32
e0b9cab7-81ac-49e9-bd18-234f288465bb,3,2041,Serving Platter,3,135.98,407.94,0.0,24.48
5c977228-ad54-4733-801e-75cde055b8f9,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
5c977228-ad54-4733-801e-75cde055b8f9,2,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
452f9ad1-f48d-4d6f-b431-4b80315b905f,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
452f9ad1-f48d-4d6f-b431-4b80315b905f,2,2071,Baking Pan,4,57.98,231.92,0.0,13.92
452f9ad1-f48d-4d6f-b431-4b80315b905f,3,2051,Ice Cream Bowl,2,49.98,99.96,0.0,6.0
ed7a10a7-0f6e-41a6-afbf-8b8e3e839114,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
ed7a10a7-0f6e-41a6-afbf-8b8e3e839114,2,2121,Bamboo Cutting Board Set,2,91.98,183.96,0.0,11.04
b1c98f96-470d-4d4b-8c23-501908b6e2ec,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
b1c98f96-470d-4d4b-8c23-501908b6e2ec,2,2022,Fork Set,2,91.98,183.96,0.0,11.04
b1c98f96-470d-4d4b-8c23-501908b6e2ec,3,2091,Spatula,3,25.98,77.94,0.0,4.68
b1c98f96-470d-4d4b-8c23-501908b6e2ec,4,2021,Chef Knife,3,179.98,539.94,0.0,32.4
5921b037-1b09-4c9a-a99c-2510385f8570,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
5921b037-1b09-4c9a-a99c-2510385f8570,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
5921b037-1b09-4c9a-a99c-2510385f8570,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
5921b037-1b09-4c9a-a99c-2510385f8570,4,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
25a3c8ff-1767-459a-a672-7b7ab4c5e766,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
25a3c8ff-1767-459a-a672-7b7ab4c5e766,2,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
25a3c8ff-1767-459a-a672-7b7ab4c5e766,3,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
440028d2-ec38-4ee7-8039-17ef36b2d01f,1,2021,Chef Knife,3,179.98,539.94,0.0,32.4
440028d2-ec38-4ee7-8039-17ef36b2d01f,2,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
440028d2-ec38-4ee7-8039-17ef36b2d01f,3,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
440028d2-ec38-4ee7-8039-17ef36b2d01f,4,2091,Spatula,4,25.98,103.92,0.0,6.24
3b300b93-1b36-4a25-9ee6-8aadc5c4de5c,1,2081,Food Storage Set,3,69.98,209.94,0.0,12.6
3b300b93-1b36-4a25-9ee6-8aadc5c4de5c,2,2081,Food Storage Set,3,69.98,209.94,0.0,12.6
3b300b93-1b36-4a25-9ee6-8aadc5c4de5c,3,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
65a88411-5f9b-40ab-9ee5-33682bbda237,1,2021,Chef Knife,2,179.98,359.96,0.0,21.6
65a88411-5f9b-40ab-9ee5-33682bbda237,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
65a88411-5f9b-40ab-9ee5-33682bbda237,3,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
1901f4a3-a20b-4ab2-8b67-35655e73c4f6,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
1901f4a3-a20b-4ab2-8b67-35655e73c4f6,2,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
1901f4a3-a20b-4ab2-8b67-35655e73c4f6,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
1901f4a3-a20b-4ab2-8b67-35655e73c4f6,4,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
34a57cf6-86e3-401c-b282-3c7765b11fcf,1,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
34a57cf6-86e3-401c-b282-3c7765b11fcf,2,2051,Ice Cream Bowl,2,49.98,99.96,0.0,6.0
34a57cf6-86e3-401c-b282-3c7765b11fcf,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
88b016f9-f2f4-4878-95fa-17d71ee5914d,1,2091,Spatula,2,25.98,51.96,0.0,3.12
88b016f9-f2f4-4878-95fa-17d71ee5914d,2,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
7d92249b-b91a-4075-a1ac-97044038d4d2,1,2021,Chef Knife,3,179.98,539.94,0.0,32.4
7d92249b-b91a-4075-a1ac-97044038d4d2,2,2101,Measuring Cup Set,2,39.98,79.96,0.0,4.8
7d92249b-b91a-4075-a1ac-97044038d4d2,3,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
234981b5-5b85-44e3-9773-422cd16492e8,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
234981b5-5b85-44e3-9773-422cd16492e8,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
14299c22-b1ab-4b9d-aa49-a4a7177aee3d,1,2101,Measuring Cup Set,3,39.98,119.94,0.0,7.2
14299c22-b1ab-4b9d-aa49-a4a7177aee3d,2,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
14299c22-b1ab-4b9d-aa49-a4a7177aee3d,3,2021,Chef Knife,2,179.98,359.96,0.0,21.6
5bbde2b8-3ff0-417c-a827-68518b750cdc,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
5bbde2b8-3ff0-417c-a827-68518b750cdc,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
0cccee34-271e-434c-97d8-67d2381f8af6,1,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
0cccee34-271e-434c-97d8-67d2381f8af6,2,2061,Mixing Bowl,3,79.98,239.94,0.0,14.4
0cccee34-271e-434c-97d8-67d2381f8af6,3,2051,Ice Cream Bowl,4,49.98,199.92,0.0,12.0
0cccee34-271e-434c-97d8-67d2381f8af6,4,2041,Serving Platter,4,135.98,543.92,0.0,32.64
570f1e5d-ec0e-4e27-9417-3e94f0f58db2,1,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
570f1e5d-ec0e-4e27-9417-3e94f0f58db2,2,2041,Serving Platter,3,135.98,407.94,0.0,24.48
570f1e5d-ec0e-4e27-9417-3e94f0f58db2,3,2111,High-Speed Blender,2,399.98,799.96,0.0,48.0
570f1e5d-ec0e-4e27-9417-3e94f0f58db2,4,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
31596432-bbeb-4ec4-a1eb-139d16e21ea8,1,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
31596432-bbeb-4ec4-a1eb-139d16e21ea8,2,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
31596432-bbeb-4ec4-a1eb-139d16e21ea8,3,2081,Food Storage Set,4,69.98,279.92,0.0,16.8
31596432-bbeb-4ec4-a1eb-139d16e21ea8,4,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
dfd125dc-7bdf-4f47-a7bb-9355c451e9a4,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
dfd125dc-7bdf-4f47-a7bb-9355c451e9a4,2,2111,High-Speed Blender,3,399.98,1199.94,0.0,72.0
cab16bea-2db5-47b4-b354-08883be75b0c,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
cab16bea-2db5-47b4-b354-08883be75b0c,2,2021,Chef Knife,3,179.98,539.94,0.0,32.4
cab16bea-2db5-47b4-b354-08883be75b0c,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
55fb116c-59de-49cc-9499-2b4eaa8098b0,1,2041,Serving Platter,4,135.98,543.92,0.0,32.64
55fb116c-59de-49cc-9499-2b4eaa8098b0,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
55fb116c-59de-49cc-9499-2b4eaa8098b0,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
55fb116c-59de-49cc-9499-2b4eaa8098b0,4,2071,Baking Pan,2,57.98,115.96,0.0,6.96
63c22fd7-977d-463f-826b-c364b6109104,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
63c22fd7-977d-463f-826b-c364b6109104,2,2022,Fork Set,2,91.98,183.96,0.0,11.04
63c22fd7-977d-463f-826b-c364b6109104,3,2091,Spatula,4,25.98,103.92,0.0,6.24
63c22fd7-977d-463f-826b-c364b6109104,4,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,1,2041,Serving Platter,3,135.98,407.94,0.0,24.48
cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,2,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,3,2071,Baking Pan,2,57.98,115.96,0.0,6.96
cfcd9faa-c9b1-4409-8f0b-d139b2a253c9,4,2081,Food Storage Set,2,69.98,139.96,0.0,8.4
c7482926-cb45-4498-aec2-0b99508b15fd,1,2021,Chef Knife,4,179.98,719.92,0.0,43.2
c7482926-cb45-4498-aec2-0b99508b15fd,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
c7482926-cb45-4498-aec2-0b99508b15fd,3,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
c7482926-cb45-4498-aec2-0b99508b15fd,4,2071,Baking Pan,4,57.98,231.92,0.0,13.92
80dd6066-ddfd-42e1-b7d7-9bba637c2243,1,2071,Baking Pan,4,57.98,231.92,0.0,13.92
80dd6066-ddfd-42e1-b7d7-9bba637c2243,2,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
80dd6066-ddfd-42e1-b7d7-9bba637c2243,3,2021,Chef Knife,3,179.98,539.94,0.0,32.4
bec46f06-60a9-4e7f-8797-a78be5926a46,1,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
bec46f06-60a9-4e7f-8797-a78be5926a46,2,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
bec46f06-60a9-4e7f-8797-a78be5926a46,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
ae7101a0-d526-4ce8-bf39-0b52d363e9dd,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
ae7101a0-d526-4ce8-bf39-0b52d363e9dd,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
a29a6bc1-7106-436e-aaf2-04560f69460a,1,2022,Fork Set,2,91.98,183.96,0.0,11.04
a29a6bc1-7106-436e-aaf2-04560f69460a,2,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
80197ec0-f4af-4e87-81ac-24839a04091a,1,2112,4-Slice Toaster,2,179.98,359.96,0.0,21.6
80197ec0-f4af-4e87-81ac-24839a04091a,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
cb95b3b2-9893-4f74-866d-439402cc5c4f,1,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
cb95b3b2-9893-4f74-866d-439402cc5c4f,2,2041,Serving Platter,4,135.98,543.92,0.0,32.64
cb95b3b2-9893-4f74-866d-439402cc5c4f,3,2041,Serving Platter,3,135.98,407.94,0.0,24.48
d0a3c6b9-dca1-4ff2-b7d7-6c5b9add1809,1,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
d0a3c6b9-dca1-4ff2-b7d7-6c5b9add1809,2,2111,High-Speed Blender,2,399.98,799.96,0.0,48.0
26263c33-f1ac-4aac-ab8b-5e75140240ec,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
26263c33-f1ac-4aac-ab8b-5e75140240ec,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
b6f67fc8-73b9-4ee3-9340-4da1d2ba8ec1,1,2041,Serving Platter,2,135.98,271.96,0.0,16.32
b6f67fc8-73b9-4ee3-9340-4da1d2ba8ec1,2,2051,Ice Cream Bowl,4,49.98,199.92,0.0,12.0
8632dd60-0e98-4b6c-8ef9-2219d5b4125a,1,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
8632dd60-0e98-4b6c-8ef9-2219d5b4125a,2,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
8632dd60-0e98-4b6c-8ef9-2219d5b4125a,3,2022,Fork Set,4,91.98,367.92,0.0,22.08
8632dd60-0e98-4b6c-8ef9-2219d5b4125a,4,2071,Baking Pan,4,57.98,231.92,0.0,13.92
87daabfa-28ae-4f37-bae6-ccf49c122fb9,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
87daabfa-28ae-4f37-bae6-ccf49c122fb9,2,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
87daabfa-28ae-4f37-bae6-ccf49c122fb9,3,2061,Mixing Bowl,4,79.98,319.92,0.0,19.2
87daabfa-28ae-4f37-bae6-ccf49c122fb9,4,2041,Serving Platter,2,135.98,271.96,0.0,16.32
c0183273-5564-4771-b948-36eaf8293627,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
c0183273-5564-4771-b948-36eaf8293627,2,2111,High-Speed Blender,4,399.98,1599.92,0.0,96.0
c0183273-5564-4771-b948-36eaf8293627,3,2121,Bamboo Cutting Board Set,2,91.98,183.96,0.0,11.04
c0183273-5564-4771-b948-36eaf8293627,4,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
f0ebd227-c008-4833-997d-cd8fa5deb41d,1,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
f0ebd227-c008-4833-997d-cd8fa5deb41d,2,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
f0ebd227-c008-4833-997d-cd8fa5deb41d,3,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
f0ebd227-c008-4833-997d-cd8fa5deb41d,4,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
9334ada1-fc70-45e2-9d08-d9ee9b59f5b0,1,2091,Spatula,3,25.98,77.94,0.0,4.68
9334ada1-fc70-45e2-9d08-d9ee9b59f5b0,2,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
ccc7bae6-8757-41fe-87bc-52a5731e6e97,1,2011,Coffee Maker,4,379.98,1519.92,0.0,91.2
ccc7bae6-8757-41fe-87bc-52a5731e6e97,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
ccc7bae6-8757-41fe-87bc-52a5731e6e97,3,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
ccc7bae6-8757-41fe-87bc-52a5731e6e97,4,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
bceedf2e-a00d-4581-b931-ca3f2d74cf2c,1,2101,Measuring Cup Set,4,39.98,159.92,0.0,9.6
bceedf2e-a00d-4581-b931-ca3f2d74cf2c,2,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
bceedf2e-a00d-4581-b931-ca3f2d74cf2c,3,2041,Serving Platter,4,135.98,543.92,0.0,32.64
bceedf2e-a00d-4581-b931-ca3f2d74cf2c,4,2041,Serving Platter,4,135.98,543.92,0.0,32.64
dc0a95c6-4d2e-4b92-bd7f-29bc08c9c336,1,2031,Coffee Mug,2,65.98,131.96,0.0,7.92
dc0a95c6-4d2e-4b92-bd7f-29bc08c9c336,2,2051,Ice Cream Bowl,2,49.98,99.96,0.0,6.0
dc0a95c6-4d2e-4b92-bd7f-29bc08c9c336,3,2022,Fork Set,3,91.98,275.94,0.0,16.56
5b14aa26-f952-434f-8b64-99384e26680f,1,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
5b14aa26-f952-434f-8b64-99384e26680f,2,2021,Chef Knife,2,179.98,359.96,0.0,21.6
779c3a73-dffc-4e06-890c-283c3de9fbd4,1,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
779c3a73-dffc-4e06-890c-283c3de9fbd4,2,2021,Chef Knife,4,179.98,719.92,0.0,43.2
779c3a73-dffc-4e06-890c-283c3de9fbd4,3,2012,Espresso Machine,2,851.98,1703.96,0.0,102.24
7863ed11-b08b-457a-9960-95b1be409b51,1,2011,Coffee Maker,2,379.98,759.96,0.0,45.6
7863ed11-b08b-457a-9960-95b1be409b51,2,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
a204c7b2-2ded-4484-ab2f-fea07b9186ea,1,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
a204c7b2-2ded-4484-ab2f-fea07b9186ea,2,2041,Serving Platter,3,135.98,407.94,0.0,24.48
20e485f5-3a42-4ca3-a37b-72907bf51002,1,2071,Baking Pan,3,57.98,173.94,0.0,10.44
20e485f5-3a42-4ca3-a37b-72907bf51002,2,2022,Fork Set,3,91.98,275.94,0.0,16.56
20e485f5-3a42-4ca3-a37b-72907bf51002,3,2021,Chef Knife,4,179.98,719.92,0.0,43.2
d3750f41-4c43-4b91-9d9a-6ec8e340bf34,1,2041,Serving Platter,2,135.98,271.96,0.0,16.32
d3750f41-4c43-4b91-9d9a-6ec8e340bf34,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
d3750f41-4c43-4b91-9d9a-6ec8e340bf34,3,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
d3750f41-4c43-4b91-9d9a-6ec8e340bf34,4,2011,Coffee Maker,3,379.98,1139.94,0.0,68.4
a19db248-f17f-4a99-ad9a-1de34d96545a,1,2111,High-Speed Blender,4,399.98,1599.92,0.0,96.0
a19db248-f17f-4a99-ad9a-1de34d96545a,2,2071,Baking Pan,3,57.98,173.94,0.0,10.44
ff59ce39-9824-4ed1-868e-48ecdeffef52,1,2031,Coffee Mug,3,65.98,197.94,0.0,11.88
ff59ce39-9824-4ed1-868e-48ecdeffef52,2,2112,4-Slice Toaster,3,179.98,539.94,0.0,32.4
ff59ce39-9824-4ed1-868e-48ecdeffef52,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
ff59ce39-9824-4ed1-868e-48ecdeffef52,4,2071,Baking Pan,3,57.98,173.94,0.0,10.44
7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,1,2061,Mixing Bowl,2,79.98,159.96,0.0,9.6
7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,2,2121,Bamboo Cutting Board Set,4,91.98,367.92,0.0,22.08
7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,3,2051,Ice Cream Bowl,3,49.98,149.94,0.0,9.0
7f6d5e43-a6ef-40f3-8c73-baa4449ae3ef,4,2021,Chef Knife,3,179.98,539.94,0.0,32.4
b08d0f59-51f2-4d9e-971c-0f9775ec16bd,1,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
b08d0f59-51f2-4d9e-971c-0f9775ec16bd,2,2112,4-Slice Toaster,4,179.98,719.92,0.0,43.2
b08d0f59-51f2-4d9e-971c-0f9775ec16bd,3,2012,Espresso Machine,3,851.98,2555.94,0.0,153.36
b08d0f59-51f2-4d9e-971c-0f9775ec16bd,4,2012,Espresso Machine,4,851.98,3407.92,0.0,204.48
2d6d0e88-410c-4473-8ce1-a014d7b9d772,1,2031,Coffee Mug,4,65.98,263.92,0.0,15.84
2d6d0e88-410c-4473-8ce1-a014d7b9d772,2,2091,Spatula,2,25.98,51.96,0.0,3.12
