InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
58c2db1b-c11d-45f5-a4a5-45d529d0cde0,IN-F100118,CID-008,42295b8d-9ecb-4d47-aaab-fb6c9369a9e3,2025-07-19,2025-07-19,1644.91,143.93,1788.84,Issued,SampleGen
c443a395-d0c4-491d-933a-ecf95fd1f722,IN-F100119,CID-008,777c5776-6258-44a5-a096-d0bc362a3463,2025-08-18,2025-08-18,1319.94,115.5,1435.44,Issued,SampleGen
be94e414-8f76-4071-b5a0-e24b39103379,IN-F100120,CID-008,2229589c-0cbb-4b0f-80a5-a1e0453998d6,2025-09-26,2025-09-26,389.97,34.12,424.09,Issued,SampleGen
bd6cd772-b01b-4913-8c05-65284521a578,IN-F100121,CID-008,7469d18c-9bd5-4191-83af-63fefdffd5b2,2025-10-14,2025-10-14,599.98,52.49,652.47,Issued,SampleGen
60081265-5a51-4b1e-9445-26e468cb5618,IN-F100122,CID-008,a5af4cdb-3e13-49c9-99f9-ab1f9c878ad2,2025-11-06,2025-11-06,779.94,68.24,848.18,Issued,SampleGen
6823e08b-56f8-40d7-84b5-57cf260a5968,IN-F100123,CID-008,38f09d34-cb44-46e7-9333-7ceb6ef86c34,2025-12-06,2025-12-06,219.99,19.25,239.24,Issued,SampleGen
33e125fb-e393-4b8b-9331-439a5587646a,IN-F100124,CID-008,c6bcca8d-1064-4a30-8e70-f56ddd790464,2026-01-20,2026-01-20,1759.92,153.99,1913.91,Issued,SampleGen
fa3b9277-7d16-4620-8183-508085c845bd,IN-F100125,CID-008,8c621b4b-f09b-4e55-9cf2-dfbf6463bd58,2026-02-27,2026-02-27,1079.94,94.5,1174.44,Issued,SampleGen
6f1a68fd-a027-4010-abee-9452001c9b6a,IN-F100126,CID-008,0e649ed1-bba0-4e10-ae14-bf166692a003,2026-03-22,2026-03-22,1464.92,128.18,1593.1,Issued,SampleGen
2b03a7e8-056b-4058-ac7d-a7a5653cfa61,IN-F100127,CID-008,ef90bf77-1c1c-4443-823d-4590121fff6e,2026-04-08,2026-04-08,1089.92,95.37,1185.29,Issued,SampleGen
0d2499f8-f6eb-42d1-b7a4-258269884dc7,IN-F100128,CID-009,dce207fb-bfa3-4da9-8a43-3e51c749cdef,2025-01-10,2025-01-10,839.94,73.49,913.43,Issued,SampleGen
835709ef-e4df-43a8-8ee3-b68f6976d4c0,IN-F100129,CID-009,2178fd0c-8dd9-4146-91c2-13317589043b,2025-02-27,2025-02-27,659.97,57.75,717.72,Issued,SampleGen
3b94ded1-bf07-4bcf-a6c4-6d5b6fe851c4,IN-F100130,CID-009,279a9486-c88c-4f09-9def-bd47a494d6a0,2025-03-18,2025-03-18,1209.91,105.87,1315.78,Issued,SampleGen
bbd52b9b-7a0a-459b-b639-c4460000167b,IN-F100131,CID-009,405d060e-c775-4d52-9db2-8c8ef83ad4c2,2025-04-07,2025-04-07,2539.92,222.24,2762.16,Issued,SampleGen
7d01dfe9-48a0-4712-9951-abbdae17f61d,IN-F100132,CID-009,37f29bc3-69f6-46a7-8ed1-0b1e84afd161,2025-05-20,2025-05-20,269.97,23.62,293.59,Issued,SampleGen
c508082f-12a2-498a-b8d5-fd1866bffe71,IN-F100133,CID-009,9b2f2b89-9d27-42ae-ad72-91871fceeb3c,2025-06-11,2025-06-11,1339.92,117.24,1457.16,Issued,SampleGen
